data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,delay
51520180929,NEWMXD688,Default,ZBTJ,68160,360,67620,85020,Default,35.8,MalindoAir,Default,102,NEW9MLNC,60
51520180929,NEWTGW139,ZBTJ,Default,33600,55200,40620,0,Default,60.0,SCOOTER,Default,102,NEW9VOJC,0
51520180929,NEWTGW138,Default,ZBTJ,5790,27090,7650,27870,Default,60.0,SCOOTER,Default,102,NEW9VOJC,90
51520180929,NEWCBJ5196,ZBTJ,Default,38400,51600,43140,56100,Default,34.1,BeijingCapitalAirlines,Default,206,NEWB1013,0
51520180929,NEWCBJ5717,Default,ZBTJ,23760,34560,25860,35160,Default,34.1,BeijingCapitalAirlines,Default,409,NEWB1013,60
51520180929,NEWCBJ5195,Default,ZBTJ,61860,75360,62580,75540,Default,34.1,BeijingCapitalAirlines,Default,215,NEWB1013,60
51520180929,NEWCBJ5718,ZBTJ,Default,78900,89700,85800,95760,Default,34.1,BeijingCapitalAirlines,Default,216,NEWB1013,0
51520180929,NEWCGH1029,Default,ZBTJ,-16740,-6540,-7740,840,Default,34.1,GuizhouAirlines,Default,115,NEWB1032,60
51520180929,NEWCES5643,ZBTJ,Default,53700,61200,54660,61080,Default,34.1,ChinaEasternAirlines,Default,219,NEWB1076,0
51520180929,NEWCES5643,Default,ZBTJ,41160,49260,41580,48240,Default,34.1,ChinaEasternAirlines,Default,216,NEWB1076,60
51520180929,NEWCES5644,ZBTJ,Default,76200,83400,79380,86100,Default,34.1,ChinaEasternAirlines,Default,215,NEWB1076,0
51520180929,NEWCES5644,Default,ZBTJ,64860,72060,65520,72180,Default,34.1,ChinaEasternAirlines,Default,216,NEWB1076,60
51520180929,NEWCCA1534,Default,ZBTJ,39360,47460,40200,47220,Default,35.8,AirChina,Default,118,NEWB1219,60
51520180929,NEWCCA1387,ZBTJ,Default,53400,64800,55620,65820,Default,35.8,AirChina,Default,201,NEWB1219,0
51520180929,NEWCSH9115,Default,ZBTJ,36360,44160,37440,44400,Default,35.8,ShanghaiAirlines,Default,610,NEWB1335,60
51520180929,NEWCSH9116,ZBTJ,Default,48780,55800,49620,56160,Default,35.8,ShanghaiAirlines,Default,609,NEWB1335,0
51520180929,NEWCDG4717,Default,ZBTJ,25260,30060,25860,28980,Default,35.8,shandongAirlines,Default,201,NEWB1358,60
51520180929,NEWCDG4717,ZBTJ,Default,33600,39000,34560,39240,Default,35.8,shandongAirlines,Default,118,NEWB1358,0
51520180929,NEWCSH9148,ZBTJ,Default,41700,49800,44340,50340,Default,35.9,ShanghaiAirlines,Default,610,NEWB1381,0
51520180929,NEWCSH9147,Default,ZBTJ,29760,37560,31200,37920,Default,35.9,ShanghaiAirlines,Default,610,NEWB1381,60
51520180929,NEWOKA2820,Default,ZBTJ,41760,51660,44460,53520,Default,35.9,OkayAirways,Default,226,NEWB1485,60
51520180929,NEWOKA2825,ZBTJ,Default,68400,75300,68700,74340,Default,35.9,OkayAirways,Default,224,NEWB1485,0
51520180929,NEWCHH7497,Default,ZBTJ,30660,34560,31020,34320,Default,35.8,HainanAirlines,Default,207,NEWB1487,60
51520180929,NEWCHH7498,ZBTJ,Default,38100,42000,38820,41880,Default,35.8,HainanAirlines,Default,416L,NEWB1487,0
51520180929,NEWCHH7049,Default,ZBTJ,41760,54660,43020,55680,Default,35.8,HainanAirlines,Default,413,NEWB1490,60
51520180929,NEWCHH7050,ZBTJ,Default,63300,77700,63240,75600,Default,35.8,HainanAirlines,Default,417,NEWB1490,0
51520180929,NEWCHH7201,ZBTJ,Default,74100,85500,75540,85740,Default,35.8,HainanAirlines,Default,419R,NEWB1491,0
51520180929,NEWCHH7202,Default,ZBTJ,55860,66960,56820,66240,Default,35.8,HainanAirlines,Default,215,NEWB1491,60
51520180929,NEWCCA1259,ZBTJ,Default,61500,71700,68040,78000,Default,35.8,AirChina,Default,203,NEWB1526,0
51520180929,NEWCCA1418,Default,ZBTJ,47760,57960,55080,64260,Default,35.8,AirChina,Default,109,NEWB1526,60
51520180929,NEWCCA1388,Default,ZBTJ,-17340,-5640,-3720,4920,Default,35.8,AirChina,Default,118,NEWB1526,60
51520180929,NEWCCA1417,ZBTJ,Default,34200,44700,39720,49860,Default,35.8,AirChina,Default,108,NEWB1526,0
51520180929,NEWCCA1663,ZBTJ,Default,28500,33600,29280,32820,Default,35.8,AirChina,Default,202,NEWB1528,0
51520180929,NEWCXA8304,Default,ZBTJ,-11040,-2040,660,7440,Default,35.8,XiamenAirlines,Default,229,NEWB1550,60
51520180929,NEWCXA8143,ZBTJ,Default,25200,36000,28740,37260,Default,35.8,XiamenAirlines,Default,228,NEWB1550,0
