data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,delay
51520170814,NEWVJT895,ZBTJ,Default,67200,77400,69060,0,Default,28.5,VistaJet,Default,878,NEW9HVJP,0
51520170814,NEWTGW188,Default,ZBTJ,5490,27090,6270,26730,Default,60.0,SCOOTER,Default,102,NEW9VOJC,90
51520170814,NEWTGW187,ZBTJ,Default,33600,55200,34380,0,Default,60.0,SCOOTER,Default,105,NEW9VOJC,0
51520170814,NEWAIB000S,ZBTJ,Default,36000,39600,37020,39600,Default,34.1,ChinaEasternAirlines,Default,217,NEWB000S,0
51520170814,NEWCCA1245,ZBTJ,Default,30600,39600,31380,38580,Default,35.8,AirChina,Default,118,NEWB1418,0
51520170814,NEWCCA1242,Default,ZBTJ,68760,77460,68340,75240,Default,35.8,AirChina,Default,118,NEWB1418,60
51520170814,NEWCSH9147,Default,ZBTJ,29760,37560,33660,40020,Default,35.8,ShanghaiAirlines,Default,610,NEWB1448,60
51520170814,NEWCSH9148,ZBTJ,Default,43100,48900,44160,49680,Default,35.8,ShanghaiAirlines,Default,610,NEWB1448,0
51520170814,NEWOKA2868,Default,ZBTJ,9660,33060,18720,37380,Default,35.8,OkayAirways,Default,223,NEWB1450,60
51520170814,NEWOKA2861,ZBTJ,Default,30600,39900,42520,49600,Default,35.8,OkayAirways,Default,224,NEWB1450,0
51520170814,NEWOKA2862,Default,ZBTJ,62760,70860,68760,76020,Default,35.8,OkayAirways,Default,225,NEWB1450,60
51520170814,NEWOKA2867,ZBTJ,Default,74400,6000,81120,99840,Default,35.8,OkayAirways,Default,226,NEWB1450,0
51520170814,NEWFZA6601,Default,ZBTJ,33960,41460,41040,47640,Default,35.8,STRAITAIR,Default,415R,NEWB1480,60
51520170814,NEWFZA6602,ZBTJ,Default,45000,52200,51360,57420,Default,35.8,STRAITAIR,Default,416,NEWB1480,0
51520170814,NEWCHH1491,Default,ZBTJ,48660,60660,60,61140,Default,35.8,HainanAirlines,Default,416,NEWB1491,60
51520170814,NEWOKA2852,Default,ZBTJ,57360,66360,58620,66840,Default,34.3,OkayAirways,Default,223,NEWB1522,60
51520170814,NEWOKA2707,ZBTJ,Default,76800,81000,78060,80520,Default,34.3,OkayAirways,Default,222,NEWB1522,0
51520170814,NEWCHH7202,Default,ZBTJ,58320,69420,60720,70320,Default,35.8,HainanAirlines,Default,418R,NEWB1542,120
51520170814,NEWCHH7201,ZBTJ,Default,72900,84300,73920,82860,Default,35.8,HainanAirlines,Default,416R,NEWB1542,0
51520170814,NEWCJX8962,ZBTJ,Default,62100,67500,68940,75300,Default,35.8,AIRCRANE,Default,116,NEWB1558,0
51520170814,NEWCJX8961,Default,ZBTJ,49560,57660,57480,63840,Default,35.8,AIRCRANE,Default,114,NEWB1558,60
51520170814,NEWFZA6555,Default,ZBTJ,65460,74460,65640,73800,Default,35.8,STRAITAIR,Default,417R,NEWB1559,60
51520170814,NEWFZA6555,ZBTJ,Default,78000,85200,78240,84240,Default,35.8,STRAITAIR,Default,417R,NEWB1559,0
