data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,delay
51520190201,NEWMXD688,Default,ZBTJ,-20340,60,-16200,1320,Default,35.8,MalindoAir,Default,105,NEW9MLNT,60
51520190201,NEWMXD689,ZBTJ,Default,19030,21360,26720,31360,Default,35.8,MalindoAir,Default,104,NEW9MLNT,0
51520190201,NEWGCR7577,Default,ZBTJ,32280,46680,33180,45660,Default,34.1,TianjinAirlines,Default,410,NEWB1031,480
51520190201,NEWGCR7577,ZBTJ,Default,51900,58800,54480,60000,Default,34.1,TianjinAirlines,Default,212,NEWB1031,0
51520190201,NEWCGH1030,ZBTJ,Default,48000,57900,51960,61980,Default,34.1,GuizhouAirlines,Default,114,NEWB1040,0
51520190201,NEWCGH1029,Default,ZBTJ,32760,42960,33420,42660,Default,34.1,GuizhouAirlines,Default,116,NEWB1040,60
51520190201,NEWCDC8853,Default,ZBTJ,70860,79260,72180,80160,Default,34.1,ZhejiangLoongAlrlines,Default,115,NEWB1075,60
51520190201,NEWCDC8854,ZBTJ,Default,82800,3900,83940,89820,Default,34.1,ZhejiangLoongAlrlines,Default,115,NEWB1075,0
51520190201,NEWOKA270T,Default,ZBTJ,36360,44460,37620,44460,Default,35.9,OkayAirways,Default,226,NEWB1157,60
51520190201,NEWOKA3097,ZBTJ,Default,24900,32400,49500,55920,Default,35.9,OkayAirways,Default,225,NEWB1157,0
51520190201,NEWCCA1671,ZBTJ,Default,42300,55500,45900,56820,Default,35.8,AirChina,Default,202,NEWB1218,0
51520190201,NEWCCA750,Default,ZBTJ,9660,25860,11220,25800,Default,35.8,AirChina,Default,118,NEWB1218,60
51520190201,NEWJYH1067,Default,ZBTJ,61620,71820,61380,71280,Default,35.8,TRANSJADE,Default,114,NEWB1233,120
51520190201,NEWJYH1068,ZBTJ,Default,75600,900,76260,87540,Default,35.8,TRANSJADE,Default,116,NEWB1233,0
51520190201,NEWOKA2730,ZBTJ,Default,80100,900,80880,87600,Default,34.3,OkayAirways,Default,226,NEWB1291,0
51520190201,NEWOKA2730,Default,ZBTJ,56760,70860,57840,69840,Default,34.3,OkayAirways,Default,224,NEWB1291,60
51520190201,NEWOKA2729,ZBTJ,Default,38100,53100,39120,53280,Default,34.3,OkayAirways,Default,226,NEWB1291,0
51520190201,NEWOKA2729,Default,ZBTJ,24180,31980,24660,31080,Default,34.3,OkayAirways,Default,222,NEWB1291,180
51520190201,NEWOKA2859,ZBTJ,Default,27000,39600,29760,40980,Default,35.8,OkayAirways,Default,226,NEWB1338,0
51520190201,NEWOKA2826,Default,ZBTJ,-6240,-84840,-5220,1620,Default,35.8,OkayAirways,Default,224,NEWB1338,60
51520190201,NEWOKA2884,ZBTJ,Default,81000,2400,81600,87960,Default,35.8,OkayAirways,Default,225,NEWB1338,0
51520190201,NEWOKA2860,Default,ZBTJ,61920,74220,62940,72480,Default,35.8,OkayAirways,Default,224,NEWB1338,420
51520190201,NEWCHH7202,ZBTJ,Default,46500,58500,52560,63540,Default,35.9,HainanAirlines,Default,417R,NEWB1390,0
51520190201,NEWCHH7201,Default,ZBTJ,31560,42960,32580,41520,Default,35.9,HainanAirlines,Default,217,NEWB1390,60
51520190201,NEWCCA1401,ZBTJ,Default,55800,68700,56520,68220,Default,35.8,AirChina,Default,118,NEWB1418,0
51520190201,NEWCSZ8744,ZBTJ,Default,62900,71900,64320,72960,Default,35.8,ShenzhenAirlines,Default,118,NEWB1477,0
51520190201,NEWCSZ8743,Default,ZBTJ,46260,56460,51180,59820,Default,35.8,ShenzhenAirlines,Default,201,NEWB1477,60
51520190201,NEWOKA2907,Default,ZBTJ,-4740,3060,-3240,7680,Default,34.3,OkayAirways,Default,223,NEWB1485,60
51520190201,NEWOKA2719,ZBTJ,Default,24900,30900,25140,29820,Default,35.9,OkayAirways,Default,223,NEWB1485,0
51520190201,NEWOKA3026,Default,ZBTJ,64860,73560,62040,72840,Default,34.3,OkayAirways,Default,225,NEWB1522,60
51520190201,NEWOKA2989,ZBTJ,Default,77280,5100,77640,0,Default,34.3,OkayAirways,Default,225,NEWB1522,0
51520190201,NEWCCA1390,Default,ZBTJ,-24240,-11040,-12120,840,Default,35.8,AirChina,Default,118,NEWB1526,60
51520190201,NEWCCA103,ZBTJ,Default,30600,43200,34260,45600,Default,35.8,AirChina,Default,201,NEWB1526,0
51520190201,NEWCCA8289,ZBTJ,Default,67500,72900,68280,72480,Default,35.8,AirChina,Default,202,NEWB1526,0
51520190201,NEWCCA104,Default,ZBTJ,46860,58260,51360,61740,Default,35.8,AirChina,Default,118,NEWB1526,60
51520190201,NEWCCA8286,Default,ZBTJ,-20640,-6840,-11940,300,Default,35.8,AirChina,Default,107,NEWB1528,60
51520190201,NEWCCA151,ZBTJ,Default,32400,36000,33300,36120,Default,35.8,AirChina,Default,117,NEWB1528,0
51520190201,NEWCCA152,Default,ZBTJ,64860,69360,66240,68820,Default,35.8,AirChina,Default,202,NEWB1528,60
51520190201,NEWCCA749,ZBTJ,Default,73500,6000,74040,0,Default,35.8,AirChina,Default,107,NEWB1528,0
51520190201,NEWCHH7233,Default,ZBTJ,37020,41520,38460,42720,Default,35.8,HainanAirlines,Default,418,NEWB1547,120
51520190201,NEWCHH7234,ZBTJ,Default,46200,51900,47220,52260,Default,35.8,HainanAirlines,Default,211,NEWB1547,0
51520190201,NEWEPA6299,Default,ZBTJ,25320,31920,26340,33000,Default,35.8,DONGHAIAIR,Default,410,NEWB1575,120
51520190201,NEWEPA6300,ZBTJ,Default,35400,42600,39840,45540,Default,35.8,DONGHAIAIR,Default,415L,NEWB1575,0
51520190201,NEWOKA2997,ZBTJ,Default,61500,68400,62880,68100,Default,34.3,OkayAirways,Default,224,NEWB1581,0
51520190201,NEWOKA2852,Default,ZBTJ,38160,48360,39240,46800,Default,34.3,OkayAirways,Default,226,NEWB1581,60
51520190201,NEWCSN8252,ZBTJ,Default,46800,58200,53880,65460,Default,35.8,ChinaSouthernAirlines,Default,217,NEWB1583,0
51520190201,NEWCSN8251,Default,ZBTJ,27960,38760,27960,37500,Default,35.8,ChinaSouthernAirlines,Default,220,NEWB1583,60
51520190201,NEWGCR7865,ZBTJ,Default,72000,85200,72180,85140,Default,34.1,TianjinAirlines,Default,213,NEWB1618,0
51520190201,NEWGCR7858,Default,ZBTJ,62220,68520,62760,67800,Default,34.1,TianjinAirlines,Default,419R,NEWB1618,120
