data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,delay
220170814,NEWAIB000V,ZBTJ,Default,50400,57600,53220,58200,A320,34.1,ChinaEasternAirlines,Default,219,NEWB000V,0
220170814,NEWCDG1441,Default,ZBTJ,120,18060,60,48600,B738,35.8,shandongAirlines,Default,202,NEWB1441,60
220170814,NEWCSH9148,ZBTJ,Default,43100,48900,44160,49680,B738,35.8,ShanghaiAirlines,Default,610,NEWB1448,0
220170814,NEWCSH9147,Default,ZBTJ,29760,37560,33660,40020,B738,35.8,ShanghaiAirlines,Default,610,NEWB1448,60
220170814,NEWOKA2867,ZBTJ,Default,74400,6000,81120,99840,B738,35.8,OkayAirways,Default,225,NEWB1450,0
220170814,NEWOKA2862,Default,ZBTJ,62760,70860,68760,76020,B738,35.8,OkayAirways,Default,225,NEWB1450,60
220170814,NEWFZA6602,ZBTJ,Default,45000,52200,51360,57420,B738,35.8,STRAITAIR,Default,204,NEWB1480,0
220170814,NEWFZA6601,Default,ZBTJ,33960,41460,41040,47640,B738,35.8,STRAITAIR,Default,205,NEWB1480,60
220170814,NEWOKA2707,ZBTJ,Default,76800,81000,78060,80520,B739,34.3,OkayAirways,Default,222,NEWB1522,0
220170814,NEWOKA2852,Default,ZBTJ,57360,66360,58620,66840,B739,34.3,OkayAirways,Default,224,NEWB1522,60
220170814,NEWCCA8289,ZBTJ,Default,74700,80100,75480,79680,B738,35.8,AirChina,Default,203,NEWB1528,0
220170814,NEWCCA1656,Default,ZBTJ,33660,41760,53100,59640,B738,35.8,AirChina,Default,202,NEWB1528,60
220170814,NEWCHH7202,Default,ZBTJ,58320,69420,60720,70320,B738,35.8,HainanAirlines,Default,209,NEWB1542,120
220170814,NEWCHH7201,ZBTJ,Default,72900,84300,73920,82860,B738,35.8,HainanAirlines,Default,216,NEWB1542,0
220170814,NEWCJX8961,Default,ZBTJ,49560,57660,57480,63840,B738,35.8,AIRCRANE,Default,112,NEWB1558,60
220170814,NEWCJX8962,ZBTJ,Default,62100,67500,68940,75300,B738,35.8,AIRCRANE,Default,114,NEWB1558,0
220170814,NEWFZA6555,ZBTJ,Default,78000,85200,78240,84240,B738,35.8,STRAITAIR,Default,217,NEWB1559,0
220170814,NEWFZA6555,Default,ZBTJ,65460,74460,65640,73800,B738,35.8,STRAITAIR,Default,411,NEWB1559,60
220170814,NEWQDA9853,Default,ZBTJ,24660,29760,25080,27720,A320,34.1,SKYLEGEND,Default,114,NEWB1617,60
220170814,NEWQDA9853,ZBTJ,Default,36000,45300,36240,44580,A320,34.1,SKYLEGEND,Default,116,NEWB1617,0
220170814,NEWQDA9854,ZBTJ,Default,75000,79500,75240,78240,A320,34.1,SKYLEGEND,Default,114,NEWB1617,0
220170814,NEWGCR7577,Default,ZBTJ,33660,46860,34380,46560,A320,34.1,TianjinAirlines,Default,207,NEWB1618,60
220170814,NEWGCR7577,ZBTJ,Default,51000,57300,51420,56520,A320,34.1,TianjinAirlines,Default,411,NEWB1618,0
220170814,NEWGCR7888,Default,ZBTJ,-2310,-79710,6690,14790,A332,60.3,TianjinAirlines,Default,418,NEWB1658,90
220170814,NEWGCR7839,ZBTJ,Default,28500,43800,29400,43080,A320,34.1,TianjinAirlines,Default,411,NEWB1658,0
220170814,NEWGCR7972,Default,ZBTJ,-17580,-3480,-6900,6180,A320,34.1,TianjinAirlines,Default,217,NEWB1692,120
220170814,NEWGCR7815,ZBTJ,Default,27900,32100,28860,32220,A320,34.1,TianjinAirlines,Default,214,NEWB1692,0
220170814,NEWCHH7726,Default,ZBTJ,59160,66660,62820,68640,B738,35.8,HainanAirlines,Default,418R,NEWB1728,60
220170814,NEWCHH7726,ZBTJ,Default,70200,78600,72660,79740,B738,35.8,HainanAirlines,Default,412,NEWB1728,0
220170814,NEWCHH7303,Default,ZBTJ,23460,34860,24840,33960,B738,35.8,HainanAirlines,Default,212,NEWB1729,60
220170814,NEWCHH7304,ZBTJ,Default,39600,51000,40020,50460,B738,35.8,HainanAirlines,Default,409,NEWB1729,0
220170814,NEWCXA8126,ZBTJ,Default,74100,84000,74760,83220,B738,35.8,XiamenAirlines,Default,229,NEWB1749,0
220170814,NEWCXA868,Default,ZBTJ,54720,64620,60300,70020,B738,35.8,XiamenAirlines,Default,227,NEWB1749,120
220170814,NEWCES5748,ZBTJ,Default,52020,64200,57840,69180,B738,35.8,ChinaEasternAirlines,Default,217,NEWB1791,0
220170814,NEWCES5747,Default,ZBTJ,35160,46560,37380,49680,B738,35.8,ChinaEasternAirlines,Default,216,NEWB1791,60
220170814,NEWGCR6580,ZBTJ,Default,55500,62700,60540,67320,A320,34.1,TianjinAirlines,Default,415L,NEWB1849,0
220170814,NEWGCR7896,Default,ZBTJ,32460,41160,42060,50580,A320,34.1,TianjinAirlines,Default,416,NEWB1849,60
220170814,NEWGCR7865,ZBTJ,Default,73200,600,80100,91680,A320,34.1,TianjinAirlines,Default,205,NEWB1851,0
220170814,NEWGCR7854,Default,ZBTJ,60360,67860,70440,76500,E190,28.72,TianjinAirlines,Default,417R,NEWB1851,60
220170814,NEWCSC8862,ZBTJ,Default,79200,3300,81960,90780,A320,34.1,SichuanAirlines,Default,113,NEWB1885,0
220170814,NEWCSC8016,Default,ZBTJ,60060,70260,61920,71700,A320,34.1,SichuanAirlines,Default,114,NEWB1885,60
