data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,delay
220170806,NEWCCA1241,ZBTJ,Default,55800,64500,57120,64620,B738,35.8,AirChina,Default,203,NEWB1418,0
220170806,NEWCCA1428,Default,ZBTJ,42660,51960,42660,50940,B738,35.8,AirChina,Default,109,NEWB1418,60
220170806,NEWCCA1427,ZBTJ,Default,27300,37800,28500,37500,B738,35.8,AirChina,Default,108,NEWB1418,0
220170806,NEWOKA2788,ZBTJ,Default,78000,3300,79260,88380,B739,34.3,OkayAirways,Default,222,NEWB1450,0
220170806,NEWOKA2844,Default,ZBTJ,58740,67740,55140,66540,B738,35.8,OkayAirways,Default,222,NEWB1450,240
220170806,NEWOKA2990,Default,ZBTJ,10860,21660,10260,20700,B738,35.8,OkayAirways,Default,225,NEWB1450,60
220170806,NEWOKA2865,ZBTJ,Default,23400,27900,24540,26940,B738,35.8,OkayAirways,Default,226,NEWB1450,0
220170806,NEWCSH9064,ZBTJ,Default,71400,78900,71880,77280,B738,35.8,ShanghaiAirlines,Default,219,NEWB1451,0
220170806,NEWCSH9063,Default,ZBTJ,57420,66120,60660,67080,B738,35.8,ShanghaiAirlines,Default,218,NEWB1451,120
220170806,NEWFZA6556,Default,ZBTJ,41760,49560,41820,48420,B738,35.8,STRAITAIR,Default,417,NEWB1480,60
220170806,NEWFZA6556,ZBTJ,Default,53100,62400,54240,62280,B738,35.8,STRAITAIR,Default,414,NEWB1480,0
220170806,NEWOKA2946,Default,ZBTJ,-23940,-12840,-3660,5520,B739,34.3,OkayAirways,Default,224,NEWB1522,60
220170806,NEWOKA2851,ZBTJ,Default,42300,53100,43080,51960,B739,34.3,OkayAirways,Default,226,NEWB1522,0
220170806,NEWOKA2852,Default,ZBTJ,57420,66420,60360,68880,B739,34.3,OkayAirways,Default,225,NEWB1522,120
220170806,NEWOKA2877,ZBTJ,Default,57900,65700,73260,79800,B738,35.8,OkayAirways,Default,222,NEWB1522,0
220170806,NEWCCA103,ZBTJ,Default,30900,42600,36300,47580,B738,35.8,AirChina,Default,118,NEWB1528,0
220170806,NEWCCA124T,Default,ZBTJ,28860,31560,60,31140,B738,35.8,AirChina,Default,107,NEWB1528,60
220170806,NEWEPA6283,Default,ZBTJ,45660,54660,45960,52320,B738,35.8,DONGHAIAIR,Default,413,NEWB1532,60
220170806,NEWEPA6284,ZBTJ,Default,58800,67500,59460,67560,B738,35.8,DONGHAIAIR,Default,414L,NEWB1532,0
220170806,NEWOKA2832,Default,ZBTJ,60960,72060,63300,73140,B739,34.3,OkayAirways,Default,225,NEWB1581,60
220170806,NEWOKA2707,ZBTJ,Default,76800,81000,77280,79860,B739,34.3,OkayAirways,Default,223,NEWB1581,0
220170806,NEWOKA2831,ZBTJ,Default,29700,41100,30900,41040,B739,34.3,OkayAirways,Default,226,NEWB1581,0
220170806,NEWOKA2708,Default,ZBTJ,-2340,-84540,6120,9060,B739,34.3,OkayAirways,Default,225,NEWB1581,60
220170806,NEWLKE9727,Default,ZBTJ,69060,77160,74760,82980,B738,35.8,LUCKYAIR,Default,414R,NEWB1587,60
220170806,NEWQDA9853,ZBTJ,Default,36000,45300,36840,44400,A320,34.1,SKYLEGEND,Default,114,NEWB1617,0
220170806,NEWQDA9853,Default,ZBTJ,24660,29760,25980,29460,A320,34.1,SKYLEGEND,Default,115,NEWB1617,60
220170806,NEWGCR7813,ZBTJ,Default,51600,55200,52380,55920,A320,34.1,TianjinAirlines,Default,416,NEWB1618,0
220170806,NEWGCR7896,Default,ZBTJ,32460,41160,34260,41460,A320,34.1,TianjinAirlines,Default,416,NEWB1618,60
220170806,NEWGCR7578,Default,ZBTJ,61260,67260,62700,68100,A320,34.1,TianjinAirlines,Default,418,NEWB1619,60
220170806,NEWGCR7578,ZBTJ,Default,71700,600,74220,88440,A320,34.1,TianjinAirlines,Default,415R,NEWB1619,0
220170806,NEWGCR7577,Default,ZBTJ,32460,45660,33540,45600,A320,34.1,TianjinAirlines,Default,417,NEWB1619,60
220170806,NEWGCR7577,ZBTJ,Default,49800,56700,50220,55500,A320,34.1,TianjinAirlines,Default,417R,NEWB1619,0
220170806,NEWEVA730,Default,ZBTJ,33960,45360,35220,45360,A321,34.1,EVAAir,Default,106,NEWB16216,60
220170806,NEWEVA729,ZBTJ,Default,49800,60300,50700,0,A321,34.1,EVAAir,Default,104,NEWB16216,0
220170806,NEWGCR7584,ZBTJ,Default,56700,63600,60000,65700,A320,34.1,TianjinAirlines,Default,418,NEWB1659,0
220170806,NEWGCR7584,Default,ZBTJ,45060,52860,45360,52140,A320,34.1,TianjinAirlines,Default,414L,NEWB1659,60
220170806,NEWCCA1677,Default,ZBTJ,28260,36360,29100,36060,B738,35.8,AirChina,Default,118,NEWB1762,60
220170806,NEWCCA1677,ZBTJ,Default,42300,50400,42240,50820,B738,35.8,AirChina,Default,118,NEWB1762,0
220170806,NEWGCR7815,ZBTJ,Default,27900,32100,28200,30720,A320,34.1,TianjinAirlines,Default,209,NEWB1849,0
220170806,NEWGCR7860,Default,ZBTJ,-4440,-83940,-3120,2460,A320,34.1,TianjinAirlines,Default,409,NEWB1849,60
220170806,NEWGCR7978,Default,ZBTJ,44520,55320,45720,54060,A320,34.1,TianjinAirlines,Default,204,NEWB1851,120
220170806,NEWGCR7877,ZBTJ,Default,60300,69900,60960,68400,A320,34.1,TianjinAirlines,Default,418R,NEWB1851,0
220170806,NEWGCR7977,ZBTJ,Default,30900,39900,31440,0,A320,34.1,TianjinAirlines,Default,415L,NEWB1851,0
220170806,NEWGCR7990,Default,ZBTJ,1860,14160,12060,22560,A320,34.1,TianjinAirlines,Default,417,NEWB1851,60
220170806,NEWFZA6601,Default,ZBTJ,33960,41460,33420,39780,B738,35.8,STRAITAIR,Default,409,NEWB1906,60
220170806,NEWFZA6602,ZBTJ,Default,45000,52200,45960,52560,B738,35.8,STRAITAIR,Default,419,NEWB1906,0
220170806,NEWCDG8709,ZBTJ,Default,40500,48300,41580,48180,B738,35.8,shandongAirlines,Default,201,NEWB1987,0
220170806,NEWCDG4801,Default,ZBTJ,26760,37260,28740,37680,B738,35.8,shandongAirlines,Default,202,NEWB1987,60
220170806,NEWCDG8710,Default,ZBTJ,64860,72660,65760,71940,B738,35.8,shandongAirlines,Default,107,NEWB1987,60
220170806,NEWCDG4802,ZBTJ,Default,76500,86100,80640,88920,B738,35.8,shandongAirlines,Default,109,NEWB1987,0
220170806,NEWCAO1036,ZBTJ,Default,16800,24300,13800,19080,B77L,64.8,AirChinaInternationalCorporation,Default,102,NEWB2095,0
220170806,NEWCAO1036,Default,ZBTJ,-25410,-76710,-23550,7110,B77L,64.8,AirChinaInternationalCorporation,Default,101,NEWB2095,90
220170806,NEWCSN3301,Default,ZBTJ,39000,50400,39720,48960,A320,34.1,ChinaSouthernAirlines,Default,221,NEWB2406,300
220170806,NEWCSN3302,ZBTJ,Default,53700,65100,55980,65040,A320,34.1,ChinaSouthernAirlines,Default,220,NEWB2406,0
220170806,NEWYZR7498,ZBTJ,Default,10800,18000,16380,21600,B744,64.4,YangtzeRiverExpress,Default,887,NEWB2435,0
220170806,NEWYZR7498,Default,ZBTJ,-29610,-82710,-21510,9630,B744,64.4,YangtzeRiverExpress,Default,887,NEWB2435,90
220170806,NEWCAO1014,ZBTJ,Default,73800,81000,73980,80160,B744,64.4,AirChinaInternationalCorporation,Default,105,NEWB2476,0
220170806,NEWCAO1014,Default,ZBTJ,5490,39990,6690,37350,B744,64.4,AirChinaInternationalCorporation,Default,102,NEWB2476,90
220170806,NEWGCR7910,Default,ZBTJ,50760,58260,52500,59700,E190,28.72,TianjinAirlines,Default,419,NEWB3168,60
220170806,NEWGCR7851,ZBTJ,Default,64200,71100,68100,73740,E190,28.72,TianjinAirlines,Default,414R,NEWB3168,0
220170806,NEWGCR6433,Default,ZBTJ,63660,67560,65760,68520,E190,28.72,TianjinAirlines,Default,414R,NEWB3170,60
220170806,NEWGCR6434,ZBTJ,Default,71100,74700,72120,74580,E190,28.72,TianjinAirlines,Default,414R,NEWB3170,0
220170806,NEWGCR7582,Default,ZBTJ,68160,73560,77040,81060,E190,28.72,TianjinAirlines,Default,415L,NEWB3195,60
220170806,NEWGCR7582,ZBTJ,Default,77100,84000,84840,90480,E190,28.72,TianjinAirlines,Default,414L,NEWB3195,0
220170806,NEWGCR7809,ZBTJ,Default,52500,58200,52680,59220,A320,34.1,TianjinAirlines,Default,414,NEWB3235,0
220170806,NEWGCR7822,Default,ZBTJ,40860,44760,41100,44040,E190,28.72,TianjinAirlines,Default,418R,NEWB3235,60
220170806,NEWGCR7817,ZBTJ,Default,30600,35700,30540,35640,E190,28.72,TianjinAirlines,Default,414L,NEWB3238,0
220170806,NEWGCR7918,Default,ZBTJ,-9180,-480,5940,13380,E190,28.72,TianjinAirlines,Default,217,NEWB3238,120
220170806,NEWCGZ7121,Default,ZBTJ,58860,66960,67200,75360,E190,28.72,ChinaEasternAirlines,Default,218,NEWB3242,60
220170806,NEWCGZ7122,ZBTJ,Default,70500,78600,78180,85380,E190,28.72,ChinaEasternAirlines,Default,218,NEWB3242,0
220170806,NEWGCR7859,ZBTJ,Default,30000,37200,31140,37080,A320,34.1,TianjinAirlines,Default,416L,NEWB3245,0
220170806,NEWGCR7852,Default,ZBTJ,-11340,-3240,-3060,3480,E190,28.72,TianjinAirlines,Default,414,NEWB3245,60
220170806,NEWHXA2926,Default,ZBTJ,-7740,-3540,8280,10980,CRJ9,23.2,Chinaexpressair,Default,603,NEWB3252,60
220170806,NEWHXA2905,ZBTJ,Default,25500,34800,25920,33000,CRJ9,23.2,Chinaexpressair,Default,608,NEWB3252,0
220170806,NEWHXA2656,ZBTJ,Default,62700,67200,76740,79920,CRJ9,23.2,Chinaexpressair,Default,604,NEWB3363,0
220170806,NEWHXA2670,Default,ZBTJ,49860,55860,66900,72960,CRJ9,23.2,Chinaexpressair,Default,606,NEWB3363,60
220170806,NEWHXA2786,ZBTJ,Default,39600,42600,40560,43440,CRJ9,23.2,Chinaexpressair,Default,603,NEWB3372,0
220170806,NEWHXA2785,Default,ZBTJ,33060,36060,32160,35460,CRJ9,23.2,Chinaexpressair,Default,602,NEWB3372,60
220170806,NEWJOY1595,ZBTJ,Default,64500,70200,63660,67200,MA60,29.2,Joyair,Default,504,NEWB3710,0
220170806,NEWJOY1601,Default,ZBTJ,41760,45960,47160,49860,MA60,29.2,Joyair,Default,502,NEWB3710,60
220170806,NEWCYZ9111,ZBTJ,Default,33300,42300,33960,41520,B734,28.9,ChinaPost,Default,903,NEWB5065,0
220170806,NEWCYZ9102,Default,ZBTJ,22260,28560,22920,27900,B734,28.9,ChinaPost,Default,925,NEWB5065,60
220170806,NEWCHH7731,Default,ZBTJ,37860,47760,39300,48840,B738,35.8,HainanAirlines,Default,216,NEWB5136,60
220170806,NEWCHH7732,ZBTJ,Default,52500,62400,53220,62100,B738,35.8,HainanAirlines,Default,409,NEWB5136,0
220170806,NEWCXA8134,ZBTJ,Default,27300,34500,29340,34920,B738,35.8,XiamenAirlines,Default,228,NEWB5161,0
220170806,NEWCXA8322,Default,ZBTJ,-9240,-1140,-5520,720,B738,35.8,XiamenAirlines,Default,227,NEWB5161,60
220170806,NEWCSN3167,ZBTJ,Default,68700,75600,69780,75240,B738,35.8,ChinaSouthernAirlines,Default,220,NEWB5189,0
220170806,NEWCSN3168,Default,ZBTJ,58260,64860,58560,64140,B738,35.8,ChinaSouthernAirlines,Default,222,NEWB5189,60
220170806,NEWCCA1523,ZBTJ,Default,54000,61500,55740,61140,B737,35.8,AirChina,Default,108,NEWB5213,0
220170806,NEWCCA1534,Default,ZBTJ,39360,47760,41460,47400,B737,35.8,AirChina,Default,201,NEWB5213,60
220170806,NEWCES5747,Default,ZBTJ,35220,46620,36780,47640,B738,35.8,ChinaEasternAirlines,Default,217,NEWB5271,120
220170806,NEWCES5748,ZBTJ,Default,51300,64800,51900,62280,B738,35.8,ChinaEasternAirlines,Default,215,NEWB5271,0
220170806,NEWCXA8314,Default,ZBTJ,40560,51960,41100,50760,B738,35.8,XiamenAirlines,Default,230,NEWB5306,60
220170806,NEWCXA8239,ZBTJ,Default,63600,70800,67680,73260,B738,35.8,XiamenAirlines,Default,226,NEWB5306,0
220170806,NEWCSH9131,Default,ZBTJ,32760,41160,34080,40200,B738,35.8,ShanghaiAirlines,Default,609,NEWB5320,60
220170806,NEWCSH9132,ZBTJ,Default,45000,52200,45780,51780,B738,35.8,ShanghaiAirlines,Default,219,NEWB5320,0
220170806,NEWCXA8203,ZBTJ,Default,41400,48000,39780,48000,B738,35.8,XiamenAirlines,Default,230,NEWB5388,0
220170806,NEWCXA8203,Default,ZBTJ,30960,34860,31320,34500,B738,35.8,XiamenAirlines,Default,228,NEWB5388,60
220170806,NEWCXA8204,ZBTJ,Default,63000,67500,63000,65640,B738,35.8,XiamenAirlines,Default,228,NEWB5388,0
