data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,delay
20180729,TGW139 de,ZBTJ,WSSS,33000,54600,34080,55680,B789,60.0,SCOOTER,16R,101,9VOJD,
20180729,TGW138 ar,WSSS,ZBTJ,7200,28500,8160,28560,B789,60.0,SCOOTER,16L,105,9VOJF,
20180729,CQH8914 ar,RKPC,ZBTJ,37200,45600,36900,45660,A320,34.1,ShanghaiSpringAirlines,16L,111,B1023,
20180729,CQH8989 de,ZBTJ,ZSYA,49500,55500,51840,57120,A320,34.1,ShanghaiSpringAirlines,16R,111,B1023,
20180729,CQH8990 ar,ZSYA,ZBTJ,58200,63900,60000,64800,A320,34.1,ShanghaiSpringAirlines,16L,111,B1023,
20180729,CQH8913 de,ZBTJ,RKPC,70500,77100,70560,76260,A320,34.1,ShanghaiSpringAirlines,16R,110,B1023,
20180728,GCR7888 ar,ZUUU,ZBTJ,-2400,-79800,-1500,6540,A332,60.3,TianjinAirlines,16L,212,B1045,
20180729,GCR7881 de,ZBTJ,ZSPD,29100,36300,30060,36000,A320,34.1,TianjinAirlines,16R,209,B1045,
20180729,GCR7882 ar,ZSPD,ZBTJ,40800,49200,43140,49260,A320,34.1,TianjinAirlines,16L,210,B1045,
20180729,GCR7863 de,ZBTJ,ZHHH,70200,77700,71040,76980,A320,34.1,TianjinAirlines,16R,209,B1045,
20180729,GCR7002 ar,ZHHH,ZBTJ,14400,20400,60720,67200,E190,28.72,TianjinAirlines,16L,209,B1052,
20180729,GCR7887 de,ZBTJ,ZUUU,70500,79500,71220,79320,A332,60.3,TianjinAirlines,16R,212,B1052,
20180729,CCA1427 de,ZBTJ,ZUUU,27300,38100,28080,36660,B738,35.8,AirChina,16R,107,B1218,
20180729,CCA1428 ar,ZUUU,ZBTJ,42600,51900,43320,51960,B737,35.8,AirChina,16L,202,B1218,
20180729,CCA1251 de,ZBTJ,ZLXY,63420,70500,63660,69420,B738,35.8,AirChina,16R,108,B1218,
20180729,CCA1252 ar,ZLXY,ZBTJ,74400,81000,74160,81060,B738,35.8,AirChina,16L,203,B1218,
20180729,CCA1317 de,ZBTJ,ZGGG,27600,39000,28800,38280,B738,35.8,AirChina,16R,108,B1219,
20180729,CCA1318 ar,ZGGG,ZBTJ,42900,54600,44100,54660,B738,35.8,AirChina,16L,202,B1219,
20180729,CCA1669 de,ZBTJ,ZGHA,61800,70200,63120,71100,B738,35.8,AirChina,16R,109,B1219,
20180729,CCA1670 ar,ZGHA,ZBTJ,73800,82500,78060,85680,B738,35.8,AirChina,16L,202,B1219,
20180729,OKA2843 de,ZBTJ,RJSA,39300,54900,39360,54360,B738,35.8,OkayAirways,16R,224,B1267,
20180729,OKA2844 ar,RJSA,ZBTJ,58500,68100,55140,68160,B738,35.8,OkayAirways,16L,222,B1267,
20180729,OKA2735 de,ZBTJ,ZGHA,76200,85500,76260,83820,B738,35.8,OkayAirways,16R,223,B1267,
20180729,CJX8961 ar,ZSCN,ZBTJ,27300,35400,27840,35460,B738,35.8,AIRCRANE,16L,112,B1269,
20180729,CJX8881 de,ZBTJ,ZSCN,39000,46500,39900,46560,B738,35.8,AIRCRANE,16R,113,B1269,
20180729,CJX8882 ar,ZSCN,ZBTJ,70500,78300,75780,82500,B738,35.8,AIRCRANE,16L,112,B1269,
20180729,CUA2217 de,ZBTJ,ZSSS,24600,32400,24900,30660,B738,35.8,LIANHANG,16R,111,B1277,
20180729,CXA8331 de,ZBTJ,ZSFZ,32700,42300,34260,42300,B738,35.8,XiamenAirlines,16R,225,B1287,
20180729,CXA8332 ar,ZSFZ,ZBTJ,64200,74400,64860,74460,B738,35.8,XiamenAirlines,16L,227,B1287,
20180729,CXA8125 ar,ZSAM,ZBTJ,27900,37500,32940,41220,B738,35.8,XiamenAirlines,16L,227,B1303,
20180729,CXA8303 de,ZBTJ,ZGHA,42420,49500,45480,52380,B738,35.8,XiamenAirlines,16R,225,B1303,
20180729,CXA8143 de,ZBTJ,ZSQZ,24000,34500,24660,32700,B738,35.8,XiamenAirlines,16R,226,B1305,
20180729,CXA8144 ar,ZSQZ,ZBTJ,61800,72300,62700,72360,B738,35.8,XiamenAirlines,16L,227,B1305,
20180729,OKA2736 ar,ZGHA,ZBTJ,24000,32100,24660,32160,B738,35.8,OkayAirways,16L,223,B1337,
20180729,OKA2939 de,ZBTJ,ZSQZ,39600,48600,40920,49800,B738,35.8,OkayAirways,16R,223,B1337,
20180729,AMU238 ar,VMMC,ZBTJ,29400,40500,29940,40560,A320,34.1,AirMacau,16L,103,B1338,
20180729,AMU237 de,ZBTJ,VMMC,44100,55200,47220,58320,A320,34.1,AirMacau,16R,101,B1338,
20180729,FZA6601 ar,ZSZS,ZBTJ,33600,41400,34800,41460,B738,35.8,STRAITAIR,16L,213,B1348,
20180729,FZA6602 de,ZBTJ,ZSZS,45000,52500,45720,52440,B738,35.8,STRAITAIR,16R,209,B1348,
20180729,FZA6556 ar,ZSFZ,ZBTJ,65400,75000,66000,75060,B738,35.8,STRAITAIR,16L,211,B1348,
20180729,FZA6556 de,ZBTJ,ZYHB,78600,85800,78720,85080,B738,35.8,STRAITAIR,16R,210,B1348,
20180729,CSH9147 ar,ZSSS,ZBTJ,29700,37500,30480,37560,B38M,35.9,ShanghaiAirlines,16L,219,B1381,
20180729,CSH9148 de,ZBTJ,ZSSS,41700,49800,43380,49740,B38M,35.9,ShanghaiAirlines,16R,218,B1381,
20180729,CSN6893 ar,ZWWW,ZBTJ,66600,80700,66600,80760,B738,35.8,ChinaSouthernAirlines,16L,220,B1410,
20180729,CCA1245 de,ZBTJ,ZLLL,26100,35100,26460,33480,B738,35.8,AirChina,16R,108,B1418,
20180729,CCA1246 ar,ZLLL,ZBTJ,38100,45600,37860,45660,B738,35.8,AirChina,16L,201,B1418,
20180729,CCA1389 de,ZBTJ,ZJSY,54000,68700,55260,67620,B738,35.8,AirChina,16R,108,B1418,
20180729,CCA1390 ar,ZJSY,ZBTJ,72000,86100,72840,86160,B738,35.8,AirChina,16L,201,B1418,
20180729,CUA2215 ar,ZSPD,ZBTJ,45300,54600,46320,54660,B738,35.8,LIANHANG,16L,111,B1427,
20180729,CUA2216 de,ZBTJ,ZSPD,58200,65700,59040,65280,B738,35.8,LIANHANG,16R,110,B1427,
20180729,FZA6751 ar,ZGHA,ZBTJ,38400,46200,39480,47100,B738,35.8,STRAITAIR,16L,214,B1435,
20180729,FZA6752 de,ZBTJ,ZGHA,50400,58500,51540,59340,B738,35.8,STRAITAIR,16R,209,B1435,
20180728,CXA8304 ar,ZGHA,ZBTJ,-11100,-2100,-300,6240,B738,35.8,XiamenAirlines,16L,225,B1456,
20180729,CXA8089 de,ZBTJ,ZBLA,27000,35400,27060,34500,B738,35.8,XiamenAirlines,16R,227,B1456,
20180729,OKA3085 de,ZBTJ,ZSNB,24600,32400,25200,31380,B738,35.8,OkayAirways,16R,223,B1485,
20180729,CHH7497 ar,ZYTL,ZBTJ,30600,34500,31260,34560,B738,35.8,HainanAirlines,16L,210,B1492,
20180729,CHH7498 de,ZBTJ,ZYTL,38100,42000,38400,41280,B738,35.8,HainanAirlines,16R,211,B1492,
20180729,OKA2992 ar,ZGHA,ZBTJ,50700,59100,56280,63000,B738,35.8,OkayAirways,16L,222,B1521,
20180729,OKA2991 de,ZBTJ,ZGHA,64200,71100,67860,75360,B738,35.8,OkayAirways,16R,223,B1521,
20180729,OKA2787 ar,ZGGG,ZBTJ,24900,36000,25620,36060,B739,34.3,OkayAirways,16L,222,B1522,
20180729,OKA2851 de,ZBTJ,ZUUU,42300,53100,42780,51000,B739,34.3,OkayAirways,16R,224,B1522,
20180729,OKA2852 ar,ZUUU,ZBTJ,57300,66300,57720,66420,B739,34.3,OkayAirways,16L,222,B1522,
20180729,OKA2788 de,ZBTJ,ZGGG,78300,3300,80340,89880,B739,34.3,OkayAirways,16R,223,B1522,
20180729,CCA1417 de,ZBTJ,ZUGY,34200,44700,37740,46680,B737,35.8,AirChina,16R,107,B1526,
20180729,CCA1418 ar,ZUGY,ZBTJ,47700,57900,50340,60240,B737,35.8,AirChina,16L,201,B1526,
20180729,CCA1259 de,ZBTJ,ZUGY,61500,71400,64620,73980,B738,35.8,AirChina,16R,107,B1526,
20180729,CCA1396 ar,ZGGG,ZBTJ,31500,42600,31860,42660,B738,35.8,AirChina,16L,202,B1528,
20180729,CCA1441 de,ZBTJ,ZBYN,47100,52200,47580,50700,B738,35.8,AirChina,16R,109,B1528,
20180729,CCA1442 ar,ZBYN,ZBTJ,75000,79500,76260,79500,B738,35.8,AirChina,16L,201,B1528,
20180729,JYH1055 ar,ZGGG,ZBTJ,23100,35100,23580,35160,B738,35.8,TRANSJADE,16L,110,B1553,
20180729,JYH1068 de,ZBTJ,ZUGY,43800,55200,45240,54600,B738,35.8,TRANSJADE,16R,111,B1553,
20180729,JYH1067 ar,ZUGY,ZBTJ,60000,71400,59880,71460,B738,35.8,TRANSJADE,16L,111,B1553,
20180729,JYH1056 de,ZBTJ,ZGGG,76200,300,76680,85980,B738,35.8,TRANSJADE,16R,111,B1553,
20180729,FZA6555 ar,ZYHB,ZBTJ,41100,49200,41340,49260,B738,35.8,STRAITAIR,16L,213,B1562,
20180729,FZA6555 de,ZBTJ,ZSFZ,53100,62400,53760,62460,B738,35.8,STRAITAIR,16R,208,B1562,
20180729,CUA2218 ar,ZSSS,ZBTJ,70200,78000,73740,79980,B738,35.8,LIANHANG,16L,112,B1573,
20180729,CXA8090 ar,ZBLA,ZBTJ,63900,72300,65700,73380,B738,35.8,XiamenAirlines,16L,225,B1579,
20180728,OKA3036 ar,ZSNT,ZBTJ,-6600,-300,-3360,2160,B738,35.8,OkayAirways,16L,223,B1581,
20180729,OKA2833 de,ZBTJ,ZSCN,31200,39600,32280,38940,B738,35.8,OkayAirways,16R,224,B1581,
20180729,OKA2834 ar,ZSCN,ZBTJ,65100,74100,65700,74160,B738,35.8,OkayAirways,16L,222,B1581,
