data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,delay
20180929,MXD688 ar,WBKK,ZBTJ,68100,300,67560,84960,B738,35.8,MalindoAir,16L,103,9MLNC,
20180929,TGW138 ar,WSSS,ZBTJ,5700,27000,7560,27780,B789,60.0,SCOOTER,16L,105,9VOJC,
20180929,TGW139 de,ZBTJ,WSSS,33600,55200,40620,0,B789,60.0,SCOOTER,16R,101,9VOJC,
20180929,CBJ5717 ar,ZGGG,ZBTJ,23700,34500,25800,35100,A321,34.1,BeijingCapitalAirlines,16L,210,B1013,
20180929,CBJ5196 de,ZBTJ,ZJSY,38400,51600,43140,56100,A321,34.1,BeijingCapitalAirlines,16R,211,B1013,
20180929,CBJ5195 ar,ZJSY,ZBTJ,61800,75300,62520,75480,A321,34.1,BeijingCapitalAirlines,16L,211,B1013,
20180929,CBJ5718 de,ZBTJ,ZGGG,78900,89700,85800,95760,A321,34.1,BeijingCapitalAirlines,16R,211,B1013,
20180928,CGH1029 ar,ZGKL,ZBTJ,-16800,-6600,-7800,780,A320,34.1,GuizhouAirlines,16L,112,B1032,
20180929,CSC306 ar,UNNT,ZBTJ,30600,45000,33540,48600,A321,34.1,SichuanAirlines,16L,112,B1055,
20180929,CES5643 ar,ZSSS,ZBTJ,41100,49200,41520,49260,A320,34.1,ChinaEasternAirlines,16L,219,B1076,
20180929,CES5643 de,ZBTJ,ZBUL,53700,61200,54660,61080,A320,34.1,ChinaEasternAirlines,16R,218,B1076,
20180929,CES5644 ar,ZBUL,ZBTJ,64800,72000,65460,72120,A320,34.1,ChinaEasternAirlines,16L,219,B1076,
20180929,CES5644 de,ZBTJ,ZSSS,76200,83400,79380,86100,A320,34.1,ChinaEasternAirlines,16R,218,B1076,
20180928,CSN1155 ar,PGSN,ZBTJ,-16200,3000,-17100,3060,B738,35.8,ChinaSouthernAirlines,16L,221,B1155,
20180928,CCA1320 ar,ZGSZ,ZBTJ,-17400,-6300,-2220,6780,B737,35.8,AirChina,16L,202,B1218,
20180929,CCA8291 de,ZBTJ,ZLIC,31800,39900,33240,40440,B738,35.8,AirChina,16R,108,B1218,
20180929,CCA8292 ar,ZLIC,ZBTJ,42900,50700,44220,50760,B738,35.8,AirChina,16L,202,B1218,
20180929,CCA1401 de,ZBTJ,ZPPP,56400,69300,56820,68400,B738,35.8,AirChina,16R,109,B1218,
20180929,CCA1402 ar,ZPPP,ZBTJ,73200,84900,73320,84960,B738,35.8,AirChina,16L,202,B1218,
20180929,CCA1533 de,ZBTJ,ZSSS,28800,35700,30180,36240,B738,35.8,AirChina,16R,203,B1219,
20180929,CCA1534 ar,ZSSS,ZBTJ,39300,47400,40140,47460,B738,35.8,AirChina,16L,202,B1219,
20180929,CCA1387 de,ZBTJ,ZGGG,53400,64800,55620,65820,B738,35.8,AirChina,16R,107,B1219,
20180929,CCA1388 ar,ZGGG,ZBTJ,69000,80700,71280,80760,B738,35.8,AirChina,16L,202,B1219,
20180929,OKA2990 ar,RJTT,ZBTJ,10800,20700,9120,21120,B739,34.3,OkayAirways,16L,222,B1291,
20180929,OKA2851 de,ZBTJ,ZUUU,42300,53100,43560,53280,B739,34.3,OkayAirways,16R,224,B1291,
20180929,OKA2852 ar,ZUUU,ZBTJ,57300,66300,58500,66600,B739,34.3,OkayAirways,16L,222,B1291,
20180929,OKA2788 de,ZBTJ,ZGGG,78300,89700,83040,93240,B739,34.3,OkayAirways,16R,224,B1291,
20180929,CSN3301 ar,ZGGG,ZBTJ,38700,50400,40200,51000,B738,35.8,ChinaSouthernAirlines,16L,220,B1298,
20180929,CSN3302 de,ZBTJ,ZGGG,54000,65100,61800,71820,B738,35.8,ChinaSouthernAirlines,16R,217,B1298,
20180929,CUA2217 de,ZBTJ,ZSSS,24600,32400,27300,33120,B738,35.8,LIANHANG,16R,111,B1311,
20180929,CSH9115 ar,ZSSS,ZBTJ,36300,44100,37380,44340,B738,35.8,ShanghaiAirlines,16L,219,B1335,
20180929,CSH9116 de,ZBTJ,ZSSS,48780,55800,49620,56160,B738,35.8,ShanghaiAirlines,16R,218,B1335,
20180929,CDG4717 ar,ZSQD,ZBTJ,25200,30000,25800,30060,B738,35.8,shandongAirlines,16L,202,B1358,
20180929,CDG4717 de,ZBTJ,ZBHH,33600,39000,34560,39240,B738,35.8,shandongAirlines,16R,108,B1358,
20180929,CDG4718 ar,ZBHH,ZBTJ,42900,48000,43260,48060,B738,35.8,shandongAirlines,16L,201,B1358,
20180929,CDG4718 de,ZBTJ,ZSQD,51900,55800,51960,54540,B738,35.8,shandongAirlines,16R,109,B1358,
20180929,CXA8139 de,ZBTJ,ZSAM,26700,36600,31020,39960,B738,35.8,XiamenAirlines,16R,226,B1369,
20180929,CSH9147 ar,ZSSS,ZBTJ,29700,37500,31140,37860,B38M,35.9,ShanghaiAirlines,16L,219,B1381,
20180929,CSH9148 de,ZBTJ,ZSSS,41700,49800,44340,50340,B38M,35.9,ShanghaiAirlines,16R,219,B1381,
20180929,CCA1317 de,ZBTJ,ZGGG,27600,39000,29160,39120,B738,35.8,AirChina,16R,108,B1418,
20180929,CCA1318 ar,ZGGG,ZBTJ,42900,54600,44880,54660,B738,35.8,AirChina,16L,201,B1418,
20180929,CCA8353 de,ZBTJ,ZYCC,58200,64800,58920,64500,B738,35.8,AirChina,16R,108,B1418,
20180929,CCA8354 ar,ZYCC,ZBTJ,68400,75600,68760,75660,B738,35.8,AirChina,16L,201,B1418,
20180929,OKA2819 de,ZBTJ,ZGKL,28200,38100,31500,40380,B38M,35.9,OkayAirways,16R,224,B1485,
