data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,changing times,remote numbers,delay
20170817,JOY1609,ZBOW,ZBTJ,54600,60900,65880,73800,MA60,29.2,Joyair,16L,501,B3710,,,
20170817,JOY1595,ZBTJ,ZSYT,64500,70200,77520,80640,MA60,29.2,Joyair,16R,501,B3710,,,
20170817,JOY1601,ZBSJ,ZBTJ,41700,45900,47520,50460,MA60,29.2,Joyair,16L,501,B3712,,,
20170817,JOY1604,ZBTJ,ZBYN,54300,59100,61620,66900,MA60,29.2,Joyair,16R,501,B3712,,,
20170817,JOY1603,ZBYN,ZBTJ,77400,82800,79500,83580,MA60,29.2,Joyair,16L,501,B3712,,,
20170817,CSZ9122,ZBTJ,ZGSZ,39900,51600,41220,51420,B738,35.8,ShenzhenAirlines,16R,203,B5105,,,
20170817,CSZ9123,ZGSZ,ZBTJ,55500,66300,60120,69900,A320,34.1,ShenzhenAirlines,16L,202,B5109,,,
20170817,CSZ9124,ZBTJ,ZGSZ,72800,82500,74160,83940,A320,34.1,ShenzhenAirlines,16R,109,B5109,,,
20170816,CXA8682,ZSAM,ZBTJ,-16800,-6300,-7260,1980,B738,35.8,XiamenAirlines,16L,225,B5161,,,
20170817,CXA8365,ZBTJ,ZGSZ,26100,38100,26880,36600,B738,35.8,XiamenAirlines,16R,227,B5161,,,
20170816,OKA2708,ZYTL,ZBTJ,-2400,-84600,7740,10440,B739,34.3,OkayAirways,16L,222,B5181,,,
20170817,OKA2877,ZBTJ,ZSNB,24900,32100,24900,31080,B738,35.8,OkayAirways,16R,225,B5181,,,
20170817,OKA2878,ZSNB,ZBTJ,36300,43800,40800,48060,B738,35.8,OkayAirways,16L,223,B5181,,,
20170817,OKA2833,ZBTJ,ZSCN,45600,51900,53940,61380,B738,35.8,OkayAirways,16R,224,B5181,,,
20170817,CSN3168,ZHHH,ZBTJ,58200,64800,58440,64260,B738,35.8,ChinaSouthernAirlines,16L,222,B5192,,,
20170817,CSN3167,ZBTJ,ZHHH,68700,75600,70080,75900,B738,35.8,ChinaSouthernAirlines,16R,220,B5192,,,
20170817,CCD8924,ZLIC,ZBTJ,42900,50400,44700,51180,B738,35.8,XIANGJIAN,16L,112,B5196,,,
20170817,CCD8924,ZBTJ,ZYTL,54000,57900,55440,58380,B738,35.8,XIANGJIAN,16R,113,B5196,,,
20170817,CCA1249,ZBTJ,ZLXY,26700,33600,27120,33120,B737,35.8,AirChina,16R,203,B5211,,,
20170817,CCA1250,ZLXY,ZBTJ,37500,44700,37800,43560,B737,35.8,AirChina,16L,118,B5211,,,
20170817,CCA1387,ZBTJ,ZGGG,53400,64800,61860,71460,B737,35.8,AirChina,16R,107,B5211,,,
20170817,CCA1388,ZGGG,ZBTJ,69000,80700,76320,85440,B737,35.8,AirChina,16L,203,B5211,,,
20170816,CCA1528,ZSSS,ZBTJ,-15600,-7500,-2040,3840,B737,35.8,AirChina,16L,201,B5213,,,
20170817,CCA1427,ZBTJ,ZUUU,27000,37800,27300,36360,B738,35.8,AirChina,16R,109,B5213,,,
20170817,CCA1428,ZUUU,ZBTJ,42600,51900,43260,51660,B738,35.8,AirChina,16L,202,B5213,,,
20170817,CCA1527,ZBTJ,ZSSS,59880,66900,70560,76320,B737,35.8,AirChina,16R,109,B5213,,,
20170816,CCA1482,ZBYC,ZBTJ,-16200,-10800,-2160,2340,B737,35.8,AirChina,16L,203,B5229,,,
20170817,CCA1245,ZBTJ,ZLLL,30600,39600,30900,38580,B738,35.8,AirChina,16R,108,B5229,,,
20170817,CCA1246,ZLLL,ZBTJ,42600,51000,44160,50820,B738,35.8,AirChina,16L,203,B5229,,,
20170817,CCA1523,ZBTJ,ZSSS,54000,61500,66180,71700,B737,35.8,AirChina,16R,117,B5229,,,
20170817,CSH9115,ZSSS,ZBTJ,36300,44100,37620,43800,B738,35.8,ShanghaiAirlines,16L,218,B5315,,,
20170817,CSH9116,ZBTJ,ZSSS,48600,55800,50520,56820,B738,35.8,ShanghaiAirlines,16R,609,B5315,,,
20170817,CDG4801,ZSAM,ZBTJ,26700,37200,28560,37200,B738,35.8,shandongAirlines,16L,202,B5336,,,
20170817,CCA1663,ZBTJ,ZSWH,30000,35100,30120,33720,B738,35.8,AirChina,16R,107,B5387,,,
20170817,CCA1664,ZSWH,ZBTJ,38100,42000,38520,41520,B738,35.8,AirChina,16L,202,B5387,,,
20170817,CCA8277,ZBTJ,ZGSD,49800,62100,59520,69960,B738,35.8,AirChina,16R,203,B5387,,,
20170817,CCA8278,ZGSD,ZBTJ,66600,77400,74040,83880,B738,35.8,AirChina,16L,201,B5387,,,
20170817,CXA8380,ZGSZ,ZBTJ,72900,84000,72840,82800,B738,35.8,XiamenAirlines,16L,225,B5388,,,
20170817,CCA8290,ZBHH,ZBTJ,28800,33900,38520,42660,B738,35.8,AirChina,16L,202,B5391,,,
20170817,CCA8283,ZBTJ,ZBYC,47100,53400,55740,60360,B738,35.8,AirChina,16R,109,B5391,,,
20170817,CHH7731,ZUGY,ZBTJ,37800,47700,40260,50760,B738,35.8,HainanAirlines,16L,213,B5429,,,
20170817,CHH7732,ZBTJ,ZUGY,52200,62400,59940,68940,B738,35.8,HainanAirlines,16R,210,B5429,,,
20170817,FZA6569,ZSLY,ZBTJ,37500,42600,38700,43020,B738,35.8,STRAITAIR,16L,214,B5430,,,
20170817,FZA6570,ZBTJ,ZSLY,46200,51300,50100,54000,B738,35.8,STRAITAIR,16R,208,B5430,,,
20170817,CSN3134,ZBTJ,ZGGG,45000,56400,48420,58440,B738,35.8,ChinaSouthernAirlines,16R,218,B5445,,,
20170816,CCA1390,ZJSY,ZBTJ,-14400,-300,-10800,1860,B738,35.8,AirChina,16L,201,B5447,,,
20170817,CCA1529,ZBTJ,ZSAM,25200,35100,25500,33660,B738,35.8,AirChina,16R,108,B5447,,,
20170817,CCA1530,ZSAM,ZBTJ,40200,50400,44520,53280,B738,35.8,AirChina,16L,118,B5447,,,
20170817,CCA1241,ZBTJ,ZLXN,55860,64500,67560,75300,B738,35.8,AirChina,16R,107,B5447,,,
20170817,CCA1242,ZLXN,ZBTJ,71100,79800,78900,85860,B738,35.8,AirChina,16L,201,B5447,,,
20170817,CXA8097,ZBTJ,ZSQZ,30000,37500,28860,37320,B738,35.8,XiamenAirlines,16R,227,B5487,,,
20170817,CXA8098,ZSQZ,ZBTJ,71700,81900,75120,83100,B738,35.8,XiamenAirlines,16L,226,B5487,,,
20170817,CXA8039,ZGHA,ZBTJ,32100,40200,31980,38940,B738,35.8,XiamenAirlines,16L,227,B5489,,,
20170817,CXA8039,ZBTJ,ZYHB,45900,54000,46140,52620,B738,35.8,XiamenAirlines,16R,226,B5489,,,
20170817,CXA8040,ZYHB,ZBTJ,59400,66900,61440,68400,B738,35.8,XiamenAirlines,16L,230,B5489,,,
20170817,CXA8040,ZBTJ,ZGHA,72300,80700,72600,79440,B738,35.8,XiamenAirlines,16R,229,B5489,,,
