data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,changing times,remote numbers,delay
20180929,GCR7898,ZUCK,ZBTJ,63600,72900,65220,72300,A320,34.1,TianjinAirlines,16L,214,B1618,,,
20180929,GCR7905,ZBTJ,ZUCK,76800,86100,77400,87420,A321,34.1,TianjinAirlines,16R,210,B1618,,,
20180929,GCR6510,ZBTJ,ZJSY,33900,47100,34620,47580,A320,34.1,TianjinAirlines,16R,210,B1619,,,
20180929,GCR7584,ZYHB,ZBTJ,45000,52800,46020,53880,A320,34.1,TianjinAirlines,16L,209,B1619,,,
20180929,GCR7584,ZBTJ,ZLXY,56700,63300,59460,65820,A320,34.1,TianjinAirlines,16R,210,B1619,,,
20180929,CXA8277,ZSFZ,ZBTJ,58200,68100,63060,71940,B738,35.8,XiamenAirlines,16L,225,B1707,,,
20180929,CXA8277,ZBTJ,ZWWW,74300,87000,76680,91020,B738,35.8,XiamenAirlines,16R,225,B1707,,,
20180929,CXA8470,ZUCK,ZBTJ,37800,46200,37680,45360,B738,35.8,XiamenAirlines,16L,230,B1749,,,
20180929,CXA867,ZBTJ,ZSAM,49800,59400,51000,59880,B738,35.8,XiamenAirlines,16R,225,B1749,,,
20180928,CCA8276,ZSWZ,ZBTJ,-11100,-2400,-7500,360,B737,35.8,AirChina,16L,201,B1762,,,
20180929,CCA103,ZBTJ,VHHH,30300,42600,40980,52020,B738,35.8,AirChina,16R,108,B1762,,,
20180929,CCA104,VHHH,ZBTJ,46200,58500,57900,67920,B738,35.8,AirChina,16L,203,B1762,,,
20180929,CCA1677,ZBTJ,ZYHB,69900,77400,74460,80340,B738,35.8,AirChina,16R,109,B1762,,,
20180928,CES5751,ZPPP,ZBTJ,-9600,-84600,-7380,2700,B738,35.8,ChinaEasternAirlines,16L,216,B1788,,,
20180929,CES5752,ZBTJ,ZPPP,32400,45300,35100,47160,B738,35.8,ChinaEasternAirlines,16R,218,B1788,,,
20180929,CSN6687,ZSCN,ZBTJ,37200,45600,38640,46200,A320,34.1,ChinaSouthernAirlines,16L,221,B1847,,,
20180929,CSN6688,ZBTJ,ZSCN,49200,57600,50340,57060,A320,34.1,ChinaSouthernAirlines,16R,220,B1847,,,
20180929,CSC8357,ZBTJ,ZJHK,24900,39000,28500,39960,A321,34.1,SichuanAirlines,16R,111,B1891,,,
20180929,CSC8358,ZJHK,ZBTJ,42300,55500,44760,56880,A321,34.1,SichuanAirlines,16L,110,B1891,,,
20180929,CSC8809,ZBTJ,ZUCK,61800,71700,62520,70680,A321,34.1,SichuanAirlines,16R,114,B1891,,,
20180929,FZA6569,ZSLY,ZBTJ,37800,42600,38340,42780,B738,35.8,STRAITAIR,16L,214,B1906,,,
20180929,FZA6570,ZBTJ,ZSLY,46200,50700,47880,51420,B738,35.8,STRAITAIR,16R,208,B1906,,,
20180929,CES5747,ZPPP,ZBTJ,34500,46500,35160,45780,B738,35.8,ChinaEasternAirlines,16L,217,B1907,,,
20180929,CES5748,ZBTJ,ZPPP,50700,64800,53700,65640,B738,35.8,ChinaEasternAirlines,16R,217,B1907,,,
20180929,OKA2907,ZGNN,ZBTJ,27000,39300,27600,38460,B738,35.8,OkayAirways,16L,222,B1962,,,
20180929,OKA2965,ZBTJ,ZLXN,44100,53400,44460,53880,B738,35.8,OkayAirways,16R,226,B1962,,,
20180929,OKA3103,ZBTJ,ZGSZ,39600,50700,47100,57840,B738,35.8,OkayAirways,16R,223,B1963,,,
20180929,OKA3104,ZGSZ,ZBTJ,60600,69400,62340,71760,B738,35.8,OkayAirways,16L,223,B1963,,,
20180929,OKA2908,ZBTJ,ZGNN,74900,86100,78780,89580,B738,35.8,OkayAirways,16R,224,B1963,,,
20180929,OKA2701,ZBTJ,ZSLG,26400,32100,29580,33480,B738,35.8,OkayAirways,16R,224,B206E,,,
20180929,OKA2702,ZSLG,ZBTJ,65400,70800,68640,72900,B738,35.8,OkayAirways,16L,222,B206E,,,
20180929,CHH7797,ZSCN,ZBTJ,58200,66000,60600,67680,B738,35.8,HainanAirlines,16L,214,B206H,,,
20180929,CHH7798,ZBTJ,ZSCN,69600,77100,71460,77580,B738,35.8,HainanAirlines,16R,208,B206H,,,
20180929,CSC8045,ZPPP,ZBTJ,63600,76200,66360,76740,A319,34.09,SichuanAirlines,16L,112,B2300,,,
20180929,CSC8046,ZBTJ,ZPPP,79800,92400,84720,95760,A319,34.09,SichuanAirlines,16R,110,B2300,,,
20180929,YZR7492,PANC,ZBTJ,48900,79200,17760,47700,B744,64.4,YangtzeRiverExpress,16L,912,B2432,,,
20180929,YZR749X,ZBTJ,ZSPD,52200,59400,55860,61800,B744,64.4,YangtzeRiverExpress,16R,875,B2432,,,
20180929,LHA4015,ZSNT,ZBTJ,8100,14400,8220,13560,B733,28.3,LonghaoAirlines,16L,906,B2572,,,
20180929,LHA4016,ZBTJ,ZSNT,17400,24000,16980,22800,B733,28.3,LonghaoAirlines,16R,906,B2572,,,
20180929,CTJ3801,ZBTJ,ZGSZ,300,11700,3780,13920,B733,28.3,TianjinAirCargo,16R,876,B2576,,,
20180929,CTJ3802,ZGSZ,ZBTJ,15900,27300,47280,57360,B733,28.3,TianjinAirCargo,16L,897,B2576,,,
20180929,CSN3168,ZHHH,ZBTJ,57900,64500,58560,64560,B738,35.8,ChinaSouthernAirlines,16L,221,B2695,,,
20180929,CSN3167,ZBTJ,ZHHH,68700,75600,68820,74460,B738,35.8,ChinaSouthernAirlines,16R,217,B2695,,,
20180929,CHH7960,CYVR,ZBTJ,9000,51300,9840,48780,B788,60.0,HainanAirlines,16L,418,B2759,,,
20180929,CHH7960,ZBTJ,ZGSZ,60900,72300,69300,79140,B788,60.0,HainanAirlines,16R,415,B2759,,,
20180929,CYZ9101,ZBTJ,ZSNJ,1500,7800,1140,5760,B752,38.05,ChinaPost,16R,876,B2824,,,
20180929,CYZ9102,ZSJN,ZBTJ,32400,35340,32940,36060,B752,38.05,ChinaPost,16L,912,B2824,,,
20180929,CYZ9111,ZBTJ,ZLLL,33300,42300,41160,49500,B752,38.05,ChinaPost,16R,876,B2824,,,
20180929,CYZ9112,ZLLL,ZBTJ,77400,84900,76140,82740,B752,38.05,ChinaPost,16L,897,B2824,,,
20180928,HXA2841,ZBOW,ZBTJ,-300,5100,1500,5640,CRJ9,23.2,Chinaexpressair,16L,601,B2928,,,
20180929,HXA2925,ZBTJ,ZYTL,47100,50700,48000,50760,CRJ9,23.2,Chinaexpressair,16R,603,B2928,,,
20180929,HXA2926,ZYTL,ZBTJ,75300,79200,75660,78780,CRJ9,23.2,Chinaexpressair,16L,601,B2928,,,
20180929,CES5439,ZSSS,ZBTJ,49800,57900,50340,57060,A320,34.1,ChinaEasternAirlines,16L,219,B300R,,,
20180929,CES5440,ZBTJ,ZSSS,62100,68700,62880,69480,A320,34.1,ChinaEasternAirlines,16R,216,B300R,,,
20180928,GCR7876,ZLXY,ZBTJ,-3000,3300,1200,6420,A320,34.1,TianjinAirlines,16L,211,B300S,,,
20180929,GCR7991,ZBTJ,RKPC,28800,36300,31200,38220,A320,34.1,TianjinAirlines,16R,208,B300S,,,
20180929,GCR7992,RKPC,ZBTJ,40200,48000,42060,48420,A320,34.1,TianjinAirlines,16L,214,B300S,,,
20180929,GCR7811,ZBTJ,ZSWZ,62700,71700,63120,69840,A320,34.1,TianjinAirlines,16R,210,B300S,,,
20180929,GCR7866,ZJHK,ZBTJ,70800,84000,73800,86340,A320,34.1,TianjinAirlines,16L,211,B300T,,,
20180929,GCR7883,ZBTJ,ZSSS,29100,36300,32760,38640,A320,34.1,TianjinAirlines,16R,210,B300T,,,
20180929,GCR7884,ZSSS,ZBTJ,40800,48600,42840,49080,A320,34.1,TianjinAirlines,16L,213,B300T,,,
20180929,GCR7865,ZBTJ,ZJHK,54300,66300,53280,65700,A320,34.1,TianjinAirlines,16R,210,B300T,,,
20180929,CSN301G,UACC,ZBTJ,600,18600,8400,28200,A320,34.1,ChinaSouthernAirlines,16L,220,B301G,,,
20180929,CES599,ZBTJ,ZSPD,300,7200,37380,43560,B738,35.8,ChinaEasternAirlines,16R,219,B3028,,,
20180929,GCR7977,ZBTJ,RJBB,30900,39900,32160,0,A333,60.3,TianjinAirlines,16R,212,B302D,,,
20180929,GCR7989,ZBTJ,RJTT,73500,83100,76320,0,A333,60.3,TianjinAirlines,16R,415,B302D,,,
20180929,GCR7978,RJBB,ZBTJ,44400,55200,47220,56400,A333,60.3,TianjinAirlines,16L,418,B302D,,,
20180929,CBJ302U,UACC,ZBTJ,4200,21300,20820,38100,A321,34.1,BeijingCapitalAirlines,16L,213,B302U,,,
20180929,GCR7855,ZBTJ,ZPPP,30300,43500,34440,45900,A321,34.1,TianjinAirlines,16R,211,B302X,,,
20180929,GCR7856,ZPPP,ZBTJ,48300,60000,50220,60480,A321,34.1,TianjinAirlines,16L,214,B302X,,,
20180929,GCR7851,ZBTJ,ZSHC,63900,70800,65040,70560,A333,60.3,TianjinAirlines,16R,414,B302X,,,
20180929,GCR7852,ZSHC,ZBTJ,75000,83100,76620,83040,A333,60.3,TianjinAirlines,16L,212,B302X,,,
20180929,GCR7826,ZYTL,ZBTJ,61200,64800,63360,66960,E190,28.72,TianjinAirlines,16L,211,B3117,,,
20180929,GCR7825,ZBTJ,ZYTL,68280,72600,70980,74100,E190,28.72,TianjinAirlines,16R,210,B3117,,,
20180929,GCR780T,ZSNB,ZBTJ,50400,57600,51840,59220,E190,28.72,TianjinAirlines,16L,213,B3127,,,
20180929,HXA2901,ZBUC,ZBTJ,67800,71700,67740,71400,CRJ9,23.2,Chinaexpressair,16L,602,B3142,,,
20180929,HXA2902,ZBTJ,ZBUC,75000,79800,77040,80760,CRJ9,23.2,Chinaexpressair,16R,602,B3142,,,
20180929,GCR7911,ZBTJ,ZBCF,30000,34800,30900,34440,E190,28.72,TianjinAirlines,16R,205,B3152,,,
20180929,GCR7912,ZBCF,ZBTJ,38700,43500,38580,42600,E190,28.72,TianjinAirlines,16L,211,B3152,,,
20180929,GCR7921,ZBTJ,ZSYT,50100,54600,50220,53040,E190,28.72,TianjinAirlines,16R,209,B3152,,,
20180929,GCR7922,ZSYT,ZBTJ,57000,61800,57240,60300,E190,28.72,TianjinAirlines,16L,215,B3152,,,
20180929,GCR7853,ZBTJ,ZSHC,29700,36600,30360,36540,E190,28.72,TianjinAirlines,16R,206,B3155,,,
20180929,GCR7854,ZSHC,ZBTJ,60300,68400,60480,67800,E190,28.72,TianjinAirlines,16L,210,B3155,,,
20180929,GCR7805,ZBTJ,ZSNB,71700,78900,71460,78060,E190,28.72,TianjinAirlines,16R,205,B3155,,,
20180929,CBG8854,ZBTJ,ZGCD,53400,61800,60900,68580,E190,28.72,SPRAY,16R,110,B3157,,,
20180929,GCR7833,ZBTJ,ZBTL,29100,35100,31680,36900,E190,28.72,TianjinAirlines,16R,209,B3160,,,
20180929,GCR7834,ZBTL,ZBTJ,50400,56100,49740,54720,E190,28.72,TianjinAirlines,16L,213,B3160,,,
20180929,GCR6657,ZBTJ,ZBHH,64800,69900,66300,70260,E190,28.72,TianjinAirlines,16R,211,B3160,,,
20180929,GCR6657,ZYTL,ZBTJ,73500,77100,74820,77640,E190,28.72,TianjinAirlines,16L,213,B3160,,,
20180929,GCR7581,ZLXY,ZBTJ,50700,57000,52140,57720,E190,28.72,TianjinAirlines,16L,206,B3161,,,
20180929,GCR7581,ZBTJ,ZBXH,60300,66000,61620,65580,E190,28.72,TianjinAirlines,16R,206,B3161,,,
20180929,GCR7582,ZBXH,ZBTJ,69000,73500,69120,73080,E190,28.72,TianjinAirlines,16L,209,B3161,,,
20180929,GCR7582,ZBTJ,ZLXY,77100,84300,77940,84480,E190,28.72,TianjinAirlines,16R,206,B3161,,,
20180929,GCR6658,ZYTL,ZBTJ,64800,69300,68100,71220,E190,28.72,TianjinAirlines,16L,211,B3168,,,
20180929,GCR6658,ZBTJ,ZBHH,73500,78600,76080,80460,E190,28.72,TianjinAirlines,16R,210,B3168,,,
20180929,CBG8819,ZHYC,ZBTJ,38400,45600,42420,50400,E190,28.72,SPRAY,16L,112,B3172,,,
20180929,CBG8820,ZBTJ,ZHYC,49200,57000,54060,60780,E190,28.72,SPRAY,16R,112,B3172,,,
20180929,CBG8851,ZHNY,ZBTJ,58200,64200,60720,66060,E190,28.72,SPRAY,16L,113,B3180,,,
20180929,CBG8852,ZBTJ,ZHNY,69000,75600,69660,74520,E190,28.72,SPRAY,16R,113,B3180,,,
20180929,GCR7830,ZBTJ,ZBHH,43200,48300,44100,48600,E190,28.72,TianjinAirlines,16R,208,B3182,,,
20180929,GCR7829,ZBHH,ZBTJ,70800,75900,71700,75960,E190,28.72,TianjinAirlines,16L,213,B3190,,,
20180929,CSN3135,ZGGG,ZBTJ,56700,67800,57540,67320,E190,28.72,ChinaSouthernAirlines,16L,221,B3206,,,
20180929,CSN3136,ZBTJ,ZGGG,71400,82500,72300,83040,E190,28.72,ChinaSouthernAirlines,16R,217,B3206,,,
20180929,HXA2913,ZBTJ,ZGDY,40200,49200,49020,57420,CRJ9,23.2,Chinaexpressair,16R,601,B3227,,,
20180929,HXA2914,ZGDY,ZBTJ,69300,77400,72120,79920,CRJ9,23.2,Chinaexpressair,16L,601,B3227,,,
20180929,GCR7903,ZBTJ,ZGHY,31500,40800,42600,51720,E190,28.72,TianjinAirlines,16R,211,B3235,,,
20180929,GCR7904,ZGHY,ZBTJ,60000,68700,70080,78360,E190,28.72,TianjinAirlines,16L,209,B3235,,,
20180929,GCR7815,ZBTJ,ZSQD,27900,31800,28620,32400,E190,28.72,TianjinAirlines,16R,211,B3236,,,
20180929,GCR7816,ZSQD,ZBTJ,55500,60300,57120,60780,E190,28.72,TianjinAirlines,16L,213,B3236,,,
20180929,GCR7849,ZBTJ,ZLXY,64800,72600,65700,72840,E190,28.72,TianjinAirlines,16R,210,B3236,,,
20180929,GCR7850,ZLXY,ZBTJ,75900,82200,76500,82320,E190,28.72,TianjinAirlines,16L,213,B3236,,,
20180928,GCR7868,ZSJN,ZBTJ,-3600,720,-1380,1020,E190,28.72,TianjinAirlines,16L,213,B3243,,,
20180929,GCR7889,ZBTJ,ZSAM,33900,43500,36420,45480,E190,28.72,TianjinAirlines,16R,208,B3243,,,
20180929,GCR7890,ZSAM,ZBTJ,48000,58500,50760,59940,E190,28.72,TianjinAirlines,16L,212,B3243,,,
20180929,GCR7827,ZBTJ,ZBDS,65100,71700,64740,69960,E190,28.72,TianjinAirlines,16R,211,B3243,,,
20180929,GCR6605,ZBHH,ZBTJ,0,0,0,50880,E190,28.72,TianjinAirlines,16L,213,B3247,,,
20180929,GCR6605,ZBTJ,ZBSN,53400,63600,61620,63840,E190,28.72,TianjinAirlines,16R,208,B3247,,,
20180929,GCR7901,ZBTJ,ZLXY,48900,55800,49800,56520,E190,28.72,TianjinAirlines,16R,210,B3257,,,
20180928,GCR7864,ZHHH,ZBTJ,-5100,2100,-1500,4260,A320,34.1,TianjinAirlines,16L,211,B3259,,,
20180929,GCR7929,ZBTJ,ZLXY,27000,33900,37200,43800,E190,28.72,TianjinAirlines,16R,209,B3259,,,
20180929,GCR7930,ZLXY,ZBTJ,62100,69300,67500,73320,E190,28.72,TianjinAirlines,16L,214,B3259,,,
20180929,GCR7828,ZBDS,ZBTJ,55800,61800,64800,69060,E190,28.72,TianjinAirlines,16L,214,B3263,,,
20180929,GCR7867,ZBTJ,ZSRZ,45600,50400,46020,49860,E190,28.72,TianjinAirlines,16R,209,B3267,,,
20180929,GCR7868,ZSRZ,ZBTJ,72600,77700,76200,80700,E190,28.72,TianjinAirlines,16L,213,B3267,,,
20180929,CGZ7101,ZHLY,ZBTJ,61500,66300,61140,65580,E190,28.72,COLORFUL,16L,111,B3285,,,
20180929,CGZ7102,ZBTJ,ZHLY,70200,74700,70260,75000,E190,28.72,COLORFUL,16R,112,B3285,,,
20180929,HXA2771,ZSJG,ZBTJ,41700,45900,41400,45000,CRJ9,23.2,Chinaexpressair,16L,603,B3346,,,
20180929,HXA2669,ZBTJ,ZLGY,54900,61800,55740,62940,CRJ9,23.2,Chinaexpressair,16R,602,B3346,,,
20180929,HXA2670,ZLGY,ZBTJ,74100,80100,75480,81840,CRJ9,23.2,Chinaexpressair,16L,601,B3346,,,
20180929,HXA4323,ZBTJ,ZYQQ,45600,53100,45900,52260,CRJ9,23.2,Chinaexpressair,16R,601,B3371,,,
20180929,HXA4324,ZYQQ,ZBTJ,76200,84000,75840,82860,CRJ9,23.2,Chinaexpressair,16L,601,B3371,,,
20180929,HXA2905,ZBTJ,ZLTS,26400,34500,29400,37020,CRJ9,23.2,Chinaexpressair,16R,601,B3379,,,
20180929,HXA2906,ZLTS,ZBTJ,36900,44100,39600,46440,CRJ9,23.2,Chinaexpressair,16L,602,B3379,,,
20180929,HXA2871,ZBTJ,ZYCY,51600,56400,51780,55020,CRJ9,23.2,Chinaexpressair,16R,602,B3379,,,
20180929,HXA2872,ZYCY,ZBTJ,58800,64500,58320,61680,CRJ9,23.2,Chinaexpressair,16L,602,B3379,,,
20180929,HXA2772,ZBTJ,ZSJG,73800,78000,74100,77520,CRJ9,23.2,Chinaexpressair,16R,602,B3379,,,
20180929,JOY1601,ZBTJ,ZBSJ,23100,27300,23100,26640,MA60,29.2,Joyair,16R,501,B3453,,,
20180929,JOY1602,ZBSJ,ZBTJ,53100,57300,61500,64800,MA60,29.2,Joyair,16L,501,B3453,,,
20180928,JOY1602,ZBSJ,ZBTJ,-9300,-5100,-1260,1380,MA60,29.2,Joyair,16L,501,B3455,,,
20180929,JOY1595,ZBTJ,ZSYT,30300,35700,31380,35160,MA60,29.2,Joyair,16R,501,B3455,,,
20180929,JOY1596,ZSYT,ZBTJ,37500,42600,38580,42420,MA60,29.2,Joyair,16L,501,B3455,,,
20180929,JOY1655,ZBTJ,ZSYT,54300,60000,55380,58980,MA60,29.2,Joyair,16R,502,B3455,,,
20180929,JOY1656,ZSYT,ZBTJ,67800,73200,68340,72780,MA60,29.2,Joyair,16L,501,B3455,,,
20180929,ICU239,VHHH,ZBTJ,64800,74400,66480,76080,LJ60,13.35,AisaMedical,16L,897,B3935,,,
20180928,CSH9069,ZSPD,ZBTJ,-5100,3300,-3840,2280,B738,35.8,ShanghaiAirlines,16L,219,B5132,,,
20180929,CSH9070,ZBTJ,ZSPD,27600,35400,28380,34440,B738,35.8,ShanghaiAirlines,16R,219,B5132,,,
