data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,delay
1620180729,NEWCQH8914,Default,ZBTJ,37260,45660,36960,43140,A320,34.1,ShanghaiSpringAirlines,Default,116,NEWB1023,60
1620180729,NEWCQH8989,ZBTJ,Default,49500,55500,51840,57120,A320,34.1,ShanghaiSpringAirlines,Default,115,NEWB1023,0
1620180729,NEWCQH8990,Default,ZBTJ,58680,64380,60480,65280,A320,34.1,ShanghaiSpringAirlines,Default,115,NEWB1023,480
1620180729,NEWCQH8913,ZBTJ,Default,70500,77100,70020,76260,A320,34.1,ShanghaiSpringAirlines,Default,114,NEWB1023,0
1620180729,NEWGCR7881,ZBTJ,Default,29100,36300,30060,36000,A320,34.1,TianjinAirlines,Default,412,NEWB1045,0
1620180729,NEWGCR7888,Default,ZBTJ,-2220,-79620,-1320,6720,A332,60.3,TianjinAirlines,Default,419,NEWB1045,180
1620180729,NEWCCA1427,ZBTJ,Default,27300,38100,28080,36660,B738,35.8,AirChina,Default,202,NEWB1218,0
1620180729,NEWCCA1251,ZBTJ,Default,63420,70500,63660,69420,B738,35.8,AirChina,Default,202,NEWB1218,0
1620180729,NEWCCA1428,Default,ZBTJ,42660,51960,43380,51780,B737,35.8,AirChina,Default,109,NEWB1218,60
1620180729,NEWCCA1670,Default,ZBTJ,73860,82560,78120,85740,B738,35.8,AirChina,Default,107,NEWB1219,60
1620180729,NEWCJX8881,ZBTJ,Default,39000,46500,39900,46560,B738,35.8,AIRCRANE,Default,116,NEWB1269,0
1620180729,NEWCJX8961,Default,ZBTJ,27360,35460,27900,34380,B738,35.8,AIRCRANE,Default,115,NEWB1269,60
1620180729,NEWCXA8303,ZBTJ,Default,41100,49500,45480,52380,B738,35.8,XiamenAirlines,Default,229,NEWB1303,0
1620180729,NEWCXA8125,Default,ZBTJ,27960,37560,33000,41280,B738,35.8,XiamenAirlines,Default,227,NEWB1303,60
1620180729,NEWOKA2939,ZBTJ,Default,39600,48600,40920,49800,B738,35.8,OkayAirways,Default,224,NEWB1337,0
1620180729,NEWOKA2736,Default,ZBTJ,24060,32160,24720,31980,B738,35.8,OkayAirways,Default,226,NEWB1337,60
1620180729,NEWAMU238,Default,ZBTJ,29460,40560,30000,39720,A320,34.1,AirMacau,Default,104,NEWB1338,60
1620180729,NEWAMU237,ZBTJ,Default,44100,55200,47220,58320,A320,34.1,AirMacau,Default,106,NEWB1338,0
1620180729,NEWFZA6556,ZBTJ,Default,78600,85800,78720,85080,B738,35.8,STRAITAIR,Default,216,NEWB1348,0
1620180729,NEWFZA6556,Default,ZBTJ,65460,75060,66060,74160,B738,35.8,STRAITAIR,Default,206,NEWB1348,60
1620180729,NEWCCA1246,Default,ZBTJ,38160,45660,37920,45180,B738,35.8,AirChina,Default,118,NEWB1418,60
1620180729,NEWCCA1389,ZBTJ,Default,54000,68700,55260,67620,B738,35.8,AirChina,Default,201,NEWB1418,0
1620180729,NEWCXA8089,ZBTJ,Default,27000,35400,26340,34500,B738,35.8,XiamenAirlines,Default,228,NEWB1456,0
1620180729,NEWCXA8304,Default,ZBTJ,-11040,-2040,-240,6300,B738,35.8,XiamenAirlines,Default,229,NEWB1456,60
1620180729,NEWCHH7497,Default,ZBTJ,30720,34620,31380,33960,B738,35.8,HainanAirlines,Default,207,NEWB1492,120
1620180729,NEWCHH7498,ZBTJ,Default,38100,42000,38400,41280,B738,35.8,HainanAirlines,Default,415,NEWB1492,0
1620180729,NEWOKA2787,Default,ZBTJ,24960,36060,25680,35280,B739,34.3,OkayAirways,Default,224,NEWB1522,60
1620180729,NEWOKA2851,ZBTJ,Default,42300,53100,42780,51000,B739,34.3,OkayAirways,Default,224,NEWB1522,0
1620180729,NEWCCA1259,ZBTJ,Default,61500,71400,64620,73980,B738,35.8,AirChina,Default,117,NEWB1526,0
1620180729,NEWCCA1418,Default,ZBTJ,47760,57960,50400,60300,B737,35.8,AirChina,Default,201,NEWB1526,60
1620180729,NEWJYH1055,Default,ZBTJ,23160,35160,23640,33660,B738,35.8,TRANSJADE,Default,116,NEWB1553,60
1620180729,NEWJYH1068,ZBTJ,Default,43800,55200,45240,54600,B738,35.8,TRANSJADE,Default,114,NEWB1553,0
1620180729,NEWJYH1056,ZBTJ,Default,76200,300,76680,85980,B738,35.8,TRANSJADE,Default,114,NEWB1553,0
1620180729,NEWJYH1067,Default,ZBTJ,60060,71460,59940,70020,B738,35.8,TRANSJADE,Default,113,NEWB1553,60
1620180729,NEWOKA3036,Default,ZBTJ,-6540,-240,-3300,2220,B738,35.8,OkayAirways,Default,225,NEWB1581,60
1620180729,NEWOKA2833,ZBTJ,Default,31200,39600,32280,38940,B738,35.8,OkayAirways,Default,225,NEWB1581,0
1620180729,NEWEVA729,ZBTJ,Default,49800,60300,52860,63360,A321,34.1,EVAAir,Default,103,NEWB16206,0
1620180729,NEWEVA730,Default,ZBTJ,33960,45360,34800,44340,A321,34.1,EVAAir,Default,102,NEWB16206,60
1620180729,NEWCSC8816,Default,ZBTJ,45660,53160,45480,50640,A320,34.1,SichuanAirlines,Default,114,NEWB1661,60
1620180729,NEWCSC8816,ZBTJ,Default,56700,63600,57960,63300,A320,34.1,SichuanAirlines,Default,116,NEWB1661,0
1620180729,NEWCXA8277,Default,ZBTJ,58380,68280,59160,67920,B738,35.8,XiamenAirlines,Default,226,NEWB1706,180
1620180729,NEWCXA8277,ZBTJ,Default,71700,600,73020,85440,B738,35.8,XiamenAirlines,Default,227,NEWB1706,0
1620180729,NEWCSZ9124,ZBTJ,Default,70200,82500,70140,79920,B738,35.8,ShenzhenAirlines,Default,117,NEWB1712,0
1620180729,NEWCSZ9123,Default,ZBTJ,54960,66660,55860,65700,B738,35.8,ShenzhenAirlines,Default,203,NEWB1712,60
1620180729,NEWOKA2966,Default,ZBTJ,-5040,-83340,-4980,2400,B738,35.8,OkayAirways,Default,226,NEWB1732,60
1620180729,NEWOKA3035,ZBTJ,Default,27300,34200,28920,34260,B738,35.8,OkayAirways,Default,225,NEWB1732,0
1620180729,NEWCCA1319,ZBTJ,Default,52500,64200,53400,64020,B737,35.8,AirChina,Default,202,NEWB1762,0
1620180729,NEWCCA1260,Default,ZBTJ,37920,47820,37380,47160,B738,35.8,AirChina,Default,109,NEWB1762,120
1620180729,NEWCSC8355,ZBTJ,Default,59700,69900,60480,69480,A321,34.1,SichuanAirlines,Default,114,NEWB1823,0
1620180729,NEWCSC8350,Default,ZBTJ,42060,55560,43260,53820,A321,34.1,SichuanAirlines,Default,116,NEWB1823,60
1620180729,NEWGCR6509,ZBTJ,Default,76500,4500,78180,90420,A320,34.1,TianjinAirlines,Default,207,NEWB1850,0
1620180729,NEWGCR7898,Default,ZBTJ,63660,72960,64680,72480,A320,34.1,TianjinAirlines,Default,419R,NEWB1850,60
1620180729,NEWGCR6510,Default,ZBTJ,33960,47160,35460,48900,A320,34.1,TianjinAirlines,Default,414R,NEWB1850,60
1620180729,NEWGCR7897,ZBTJ,Default,50700,60000,52980,60660,A320,34.1,TianjinAirlines,Default,413,NEWB1850,0
1620180729,NEWCES2370,ZBTJ,Default,68400,75900,68220,74280,A320,34.1,ChinaEasternAirlines,Default,218,NEWB1859,0
1620180729,NEWCES2370,Default,ZBTJ,59760,63960,59760,63360,A320,34.1,ChinaEasternAirlines,Default,218,NEWB1859,60
1620180729,NEWCSC8809,ZBTJ,Default,61800,71700,62040,69660,A321,34.1,SichuanAirlines,Default,113,NEWB1890,0
1620180729,NEWCSC8358,Default,ZBTJ,42360,55560,42780,54540,A321,34.1,SichuanAirlines,Default,113,NEWB1890,60
1620180729,NEWCES5751,Default,ZBTJ,-9540,-84540,-8580,2520,B738,35.8,ChinaEasternAirlines,Default,216,NEWB1908,60
1620180729,NEWCES5752,ZBTJ,Default,32400,45300,33300,44220,B738,35.8,ChinaEasternAirlines,Default,219,NEWB1908,0
1620180729,NEWCSZ9121,Default,ZBTJ,25260,35760,25200,35040,B738,35.8,ShenzhenAirlines,Default,202,NEWB1937,60
1620180729,NEWCSZ9122,ZBTJ,Default,39300,51600,40740,50580,B738,35.8,ShenzhenAirlines,Default,203,NEWB1937,0
1620180729,NEWOKA2908,ZBTJ,Default,74400,86100,74340,84600,B738,35.8,OkayAirways,Default,224,NEWB1963,0
1620180729,NEWOKA3104,Default,ZBTJ,54660,65460,55020,65220,B738,35.8,OkayAirways,Default,226,NEWB1963,60
1620180729,NEWCAO1036,Default,ZBTJ,-25410,-76710,-20250,12390,B77L,64.8,AirChinaInternationalCorporation,Default,102,NEWB2092,90
1620180729,NEWCAO1036,ZBTJ,Default,16800,24300,22260,27660,B77L,64.8,AirChinaInternationalCorporation,Default,102,NEWB2092,0
1620180729,NEWCES5144,ZBTJ,Default,77100,84600,78360,83760,A320,34.1,ChinaEasternAirlines,Default,219,NEWB2337,0
1620180729,NEWCES5144,Default,ZBTJ,65460,73260,65820,71940,A320,34.1,ChinaEasternAirlines,Default,217,NEWB2337,60
1620180729,NEWYZR7480,Default,ZBTJ,-26610,-77610,-18330,14070,B744,64.4,YangtzeRiverExpress,Default,895,NEWB2432,90
1620180729,NEWYZR748Z,ZBTJ,Default,13500,20700,22080,27600,B744,64.4,YangtzeRiverExpress,Default,886,NEWB2432,0
1620180729,NEWCES5439,Default,ZBTJ,49860,57960,51000,57000,A20N,35.8,ChinaEasternAirlines,Default,219,NEWB300R,60
1620180729,NEWCES5440,ZBTJ,Default,62100,68700,63360,69480,A20N,35.8,ChinaEasternAirlines,Default,217,NEWB300R,0
1620180729,NEWGCR7839,ZBTJ,Default,28800,43800,30540,43200,A320,34.1,TianjinAirlines,Default,418,NEWB300S,0
1620180729,NEWGCR7990,Default,ZBTJ,1860,14760,2220,11640,A320,34.1,TianjinAirlines,Default,209,NEWB300S,60
1620180729,NEWGCR7971,ZBTJ,Default,53100,64800,62280,74280,A320,34.1,TianjinAirlines,Default,418,NEWB300T,0
1620180729,NEWGCR7978,Default,ZBTJ,44580,55380,50160,57960,A320,34.1,TianjinAirlines,Default,418,NEWB300T,180
1620180729,NEWCBG8961,Default,ZBTJ,41460,48060,40440,46320,E190,28.72,SPRAY,Default,114,NEWB3122,60
1620180729,NEWCBG8962,ZBTJ,Default,52200,58800,52140,57720,E190,28.72,SPRAY,Default,116,NEWB3122,0
1620180729,NEWGCR6491,Default,ZBTJ,44760,51060,44280,49620,E190,28.72,TianjinAirlines,Default,414L,NEWB3152,60
1620180729,NEWGCR7909,ZBTJ,Default,54300,61200,54060,60900,E190,28.72,TianjinAirlines,Default,409,NEWB3152,0
1620180729,NEWGCR6492,ZBTJ,Default,64200,70500,64080,69660,E190,28.72,TianjinAirlines,Default,414R,NEWB3153,0
1620180729,NEWGCR7834,Default,ZBTJ,51660,57660,51960,56220,E190,28.72,TianjinAirlines,Default,204,NEWB3153,60
1620180729,NEWGCR6656,ZBTJ,Default,61400,65800,64800,68520,E190,28.72,TianjinAirlines,Default,415,NEWB3163,0
