data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,changing times,remote numbers
20170803,TGW187,ZBTJ,WSSS,33600,55200,37200,0,B788,60.0,SCOOTER,16R,101,9VOJD,200.0,2.0
20170803,TGW188,WSSS,ZBTJ,5400,27000,6900,26400,B788,60.0,SCOOTER,16R,105,9VOJD,,
20170803,AIB000V,ZBTJ,ZBOW,36000,48600,35880,42960,A320,34.1,Joyair,16R,501,B000V,,
20170802,CCA8282,ZHCC,ZBTJ,-78000,10840,8820,12840,B738,35.8,AirChina,16R,109,B1418,,
20170803,CCA1427,ZBTJ,ZUUU,27000,37800,29820,38580,B738,35.8,AirChina,16R,109,B1418,,
20170803,CCA1428,ZUUU,ZBTJ,42600,51900,44880,52680,B738,35.8,AirChina,16L,108,B1418,,
20170803,CCA1241,ZBTJ,ZLXN,55500,64500,56760,65220,B738,35.8,AirChina,16R,108,B1418,,
20170803,CCA1242,ZLXN,ZBTJ,71100,79800,68940,76020,B738,35.8,AirChina,16R,107,B1418,,
20170803,FZA6556,ZYHB,ZBTJ,41700,49500,42360,48840,B738,35.8,STRAITAIR,16R,211,B1435,,
20170803,FZA6556,ZBTJ,ZSFZ,53100,62400,60120,67980,B738,35.8,STRAITAIR,16R,209,B1435,,
20170802,OKA2752,ZSHC,ZBTJ,-6600,2360,-3600,2460,B738,35.8,OkayAirways,16R,222,B1450,,
20170803,OKA2823,ZBTJ,ZLXY,25200,32100,25920,31980,B738,35.8,OkayAirways,16R,223,B1450,,
20170803,OKA2868,VTSP,ZBTJ,9600,33000,33900,53760,B738,35.8,OkayAirways,16L,222,B1450,,
20170803,OKA2833,ZBTJ,ZSCN,45600,51900,58260,64860,B738,35.8,OkayAirways,16R,223,B1450,,
20170803,CUA565T,ZBTJ,ZBNY,28800,30600,28980,30240,B738,35.8,LIANHANG,16R,110,B1465,,
20170803,CHH7717,ZBTJ,ZYTL,13500,17580,14640,0,B738,35.8,HainanAirlines,16R,211,B1487,,
20170802,OKA2708,ZYTL,ZBTJ,-2400,2280,-960,2880,B739,34.3,OkayAirways,16R,223,B1522,,
20170803,OKA2851,ZBTJ,ZUUU,42300,53100,45420,54060,B739,34.3,OkayAirways,16R,223,B1522,,
20170803,OKA2852,ZUUU,ZBTJ,57300,66300,58920,66900,B739,34.3,OkayAirways,16R,222,B1522,,
20170803,OKA2707,ZBTJ,ZYTL,75600,80100,77340,79920,B739,34.3,OkayAirways,16R,222,B1522,,
20170803,CCA8279,ZBTJ,ZBYN,46500,52200,51240,54120,B738,35.8,AirChina,16R,108,B1528,,
20170803,CCA8280,ZBYN,ZBTJ,75000,79500,75540,79320,B738,35.8,AirChina,16L,107,B1528,,
20170803,CCA1655,ZBTJ,ZSPD,83100,88720,83220,88920,B738,35.8,AirChina,16R,107,B1528,,
20170803,CHH7725,ZGHA,ZBTJ,35700,44400,37860,45360,B738,35.8,HainanAirlines,16L,206,B1545,,
20170803,CHH7725,ZBTJ,ZYHB,48300,55500,49440,55680,B738,35.8,HainanAirlines,16R,205,B1545,,
20170803,CXA8229,ZSHC,ZBTJ,27300,34800,29580,35400,B738,35.8,XiamenAirlines,16L,227,B1550,,
20170803,CXA8229,ZBTJ,ZWWW,38400,53700,41520,56400,B738,35.8,XiamenAirlines,16R,230,B1550,,
20170803,FZA655U,ZBTJ,ZYHB,46800,56280,50400,56940,B738,35.8,STRAITAIR,16R,210,B1562,,
20170802,OKA2832,ZGSD,ZBTJ,-25500,12340,3900,13740,B739,34.3,OkayAirways,16R,222,B1581,,
20170803,GCR7981,ZBTJ,RJCH,31200,42600,32460,0,A320,34.1,TianjinAirlines,16R,210,B1618,,
20170803,GCR7982,RJCH,ZBTJ,46500,60000,47400,59220,A320,34.1,TianjinAirlines,16R,213,B1618,,
20170803,GCR7895,ZBTJ,ZUCK,64800,74700,71100,78840,A320,34.1,TianjinAirlines,16R,210,B1618,,
20170803,CHB6237,ZUCK,ZBTJ,59400,68400,73560,81120,A320,34.1,Westair,16L,214,B1629,,
20170802,GCR7840,ZWWW,ZBTJ,-18000,3100,-9180,3480,A320,34.1,TianjinAirlines,16R,213,B1658,,
20170803,EPA6283,ZLLL,ZBTJ,45600,54600,46380,53040,B738,35.8,DONGHAIAIR,16L,211,B1705,,
20170803,EPA6284,ZBTJ,ZLLL,59100,67500,59580,66900,B738,35.8,DONGHAIAIR,16R,211,B1705,,
20170803,JYH1056,ZBTJ,ZGGG,44100,54900,52140,62400,B738,35.8,TRANSJADE,16R,110,B1716,,
20170803,OKA293X,ZGHA,ZBTJ,30000,37200,30240,37140,B738,35.8,OkayAirways,16R,222,B1732,,
20170803,OKA2701,ZBTJ,ZSLG,40800,45300,42480,45900,B738,35.8,OkayAirways,16R,222,B1732,,
20170803,OKA2702,ZSLG,ZBTJ,74100,79200,77940,81960,B738,35.8,OkayAirways,16L,223,B1732,,
20170803,CHH720X,ZGGG,ZBTJ,28500,39600,30960,40200,B738,35.8,HainanAirlines,16L,211,B1735,,
20170803,CHH720Y,ZBTJ,ZGGG,43200,54000,46560,55980,B738,35.8,HainanAirlines,16R,211,B1735,,
20170803,CSN3134,ZBTJ,ZGGG,45000,56400,53760,63780,B738,35.8,ChinaSouthernAirlines,16R,217,B1737,,
20170803,CDG4717,ZSQD,ZBTJ,25200,30000,26460,29880,B738,35.8,shandongAirlines,16R,203,B1746,,
20170803,CDG4717,ZBTJ,ZBHH,33600,39000,35160,39240,B738,35.8,shandongAirlines,16R,109,B1746,,
20170803,CDG4718,ZBHH,ZBTJ,42900,48000,58500,62040,B738,35.8,shandongAirlines,16R,109,B1746,,
20170803,CDG4718,ZBTJ,ZSQD,51960,55800,65580,68400,B738,35.8,shandongAirlines,16R,109,B1746,,
20170803,CSC8815,ZSHC,ZBTJ,25200,32700,26280,31920,A320,34.1,SichuanAirlines,16R,114,B1820,,
20170803,CSC8815,ZBTJ,ZYCC,36900,42900,40320,45780,A320,34.1,SichuanAirlines,16R,114,B1820,,
20170803,CSC8816,ZYCC,ZBTJ,45900,52200,49560,54960,A320,34.1,SichuanAirlines,16R,110,B1820,,
20170803,CSC8816,ZBTJ,ZSHC,56300,63600,68940,74640,A320,34.1,SichuanAirlines,16R,110,B1820,,
20170803,GCR7896,ZUCK,ZBTJ,32400,41400,33780,41280,A320,34.1,TianjinAirlines,16L,213,B1849,,
20170803,GCR7993,ZBTJ,RKSI,47000,52000,48720,0,A320,34.1,TianjinAirlines,16R,208,B1849,,
20170803,GCR7994,RKSI,ZBTJ,58000,62500,58080,62940,A320,34.1,TianjinAirlines,16R,211,B1849,,
20170803,GCR6509,ZBTJ,ZHHH,69200,74600,71460,76980,A320,34.1,TianjinAirlines,16R,208,B1849,,
20170802,GCR7814,ZSJN,ZBTJ,-79800,10800,10200,13080,A320,34.1,TianjinAirlines,16R,213,B1850,,
20170803,GCR7825,ZBTJ,ZYTL,24600,28800,24960,27360,A320,34.1,TianjinAirlines,16R,211,B1850,,
20170803,GCR7826,ZYTL,ZBTJ,68100,72000,68520,71280,A320,34.1,TianjinAirlines,16L,216,B1850,,
20170803,GCR7865,ZBTJ,ZJHK,77700,4800,79860,91080,A320,34.1,TianjinAirlines,16R,209,B1850,,
20170803,DKH1135,ZSPD,ZBTJ,51300,59700,52020,58500,A321,34.1,ShanghaiJuneyaoAirlines,16R,112,B1857,,
20170803,DKH1135,ZBTJ,ZYBS,63300,69600,64200,69900,A321,34.1,ShanghaiJuneyaoAirlines,16R,112,B1857,,
20170803,FZA6555,ZSFZ,ZBTJ,65400,74400,66000,74460,B738,35.8,STRAITAIR,16L,211,B1905,,
20170803,FZA6555,ZBTJ,ZYHB,78000,85200,82740,88620,B738,35.8,STRAITAIR,16R,209,B1905,,
20170803,CSZ9141,ZGGG,ZBTJ,46200,58200,61440,70500,B738,35.8,ShenzhenAirlines,16L,203,B1940,,
20170803,CSZ9142,ZBTJ,ZGGG,72700,83800,80880,90000,B738,35.8,ShenzhenAirlines,16R,203,B1940,,
20170803,CXA868,ZSAM,ZBTJ,54600,64500,60240,69900,B738,35.8,XiamenAirlines,16L,227,B1964,,
20170803,CXA8126,ZBTJ,ZSAM,74100,84000,76980,85140,B738,35.8,XiamenAirlines,16R,225,B1964,,
20170803,CDG4801,ZSAM,ZBTJ,26700,37200,28620,37320,B738,35.8,shandongAirlines,16R,203,B1987,,
20170803,CDG8709,ZBTJ,ZLIC,40500,48300,44160,51360,B738,35.8,shandongAirlines,16R,203,B1987,,
20170803,CDG8710,ZLIC,ZBTJ,64800,72900,69060,74820,B738,35.8,shandongAirlines,16L,109,B1987,,
20170803,CDG4802,ZBTJ,ZSAM,76500,86100,78600,86820,B738,35.8,shandongAirlines,16R,107,B1987,,
20170803,CKK214,EKCH,ZBTJ,64800,8700,0,28440,B77L,64.8,ChinaCargoAirlines,16R,876,B2079,,
20170803,CKK214,ZBTJ,ZSPD,15900,22800,37560,43320,B77L,64.8,ChinaCargoAirlines,16R,876,B2079,,
20170803,CYZ9101,ZBTJ,ZSNJ,1500,7800,40920,46320,B733,28.3,ChinaPost,16R,876,B2135,,
20170803,CSN8638,ZBTJ,ZYTL,12600,17700,15120,0,A319,34.09,ChinaSouthernAirlines,16R,217,B2297,,
20170803,YZR7480,EHAM,ZBTJ,56700,3600,18600,51660,B744,64.4,YangtzeRiverExpress,16L,876,B2437,,
20170803,YZR7480,ZBTJ,ZSPD,10800,18000,63000,68700,B744,64.4,YangtzeRiverExpress,16R,876,B2437,,
20170803,LHA4015,ZSNT,ZBTJ,9600,15600,13320,18660,B733,28.3,LonghaoAirlines,16R,897,B2572,,
20170803,LHA4016,ZBTJ,ZSNT,21600,24900,21660,26940,B733,28.3,LonghaoAirlines,16R,876,B2572,,
20170803,LKE9714,ZBTJ,ZPPP,80400,6600,15660,0,B737,35.8,LUCKYAIR,16R,208,B2677,,
20170803,LKE9713,ZPPP,ZBTJ,63600,75900,70800,80820,B737,35.8,LUCKYAIR,16L,211,B2677,,
20170803,CYZ9102,ZSNJ,ZBTJ,22200,28500,22500,27300,B734,28.9,ChinaPost,16R,906,B2882,,
20170803,CYZ9112,ZBSJ,ZBTJ,30600,36480,34500,36780,B734,28.9,ChinaPost,16R,897,B2882,,
20170803,CYZ9111,ZBTJ,ZLLL,31500,40500,39240,47460,B734,28.9,ChinaPost,16R,906,B2882,,
20170803,CYZ9113,ZLLL,ZBTJ,76200,84900,77460,84120,B734,28.9,ChinaPost,16R,897,B2882,,
20170803,YZR7943,ZBTJ,ZGSZ,3600,15600,8160,18060,B733,28.3,YangtzeRiverExpress,16R,876,B2885,,
20170803,YZR7944,ZSNB,ZBTJ,16500,24300,34740,41580,B733,28.3,YangtzeRiverExpress,16L,897,B2885,,
20170803,CSS6863,ZYTX,ZBTJ,4500,10200,3660,7680,B752,38.05,SHUNFENG,16R,897,B2899,,
20170803,CSS6863,ZBTJ,ZSHC,13800,21000,12960,18540,B752,38.05,SHUNFENG,16R,897,B2899,,
20170803,GCR7923,ZBTJ,ZSYT,59700,64200,60960,63960,E145,20.04,TianjinAirlines,16R,211,B3092,,
20170803,GCR7924,ZSYT,ZBTJ,67800,72000,73560,76260,E145,20.04,TianjinAirlines,16R,217,B3092,,
20170803,CGZ7137,ZUTR,ZBTJ,55800,65700,60300,68280,E190,28.72,COLORFUL,16R,112,B3115,,
20170803,CGZ7138,ZBTJ,ZUTR,74100,83700,75720,83340,E190,28.72,COLORFUL,16R,110,B3115,,
20170803,GCR7930,ZLXY,ZBTJ,62100,69000,62820,68040,E190,28.72,TianjinAirlines,16R,213,B3129,,
20170803,GCR7828,ZBDS,ZBTJ,55500,61800,55380,59880,E190,28.72,TianjinAirlines,16R,209,B3150,,
20170803,GCR7917,ZBTJ,ZBLA,65400,74400,65880,72180,E190,28.72,TianjinAirlines,16R,209,B3150,,
20170803,GCR7918,ZBLA,ZBTJ,77100,85800,76740,83760,E190,28.72,TianjinAirlines,16R,213,B3150,,
20170802,GCR7928,ZBHH,ZBTJ,-18900,1080,-2580,1080,E190,28.72,TianjinAirlines,16R,213,B3151,,
20170803,GCR7909,ZBTJ,ZYQQ,43200,50700,45600,51960,E190,28.72,TianjinAirlines,16R,209,B3151,,
20170803,GCR7910,ZYQQ,ZBTJ,54300,62100,54900,61380,E190,28.72,TianjinAirlines,16R,211,B3151,,
20170803,GCR7827,ZBTJ,ZBDS,65100,71400,67860,72540,E190,28.72,TianjinAirlines,16R,205,B3151,,
20170803,GCR782Z,ZGHA,ZBTJ,29700,38100,30720,37920,E190,28.72,TianjinAirlines,16R,211,B3153,,
20170803,GCR7582,ZBTJ,ZLXY,77100,84000,81360,87240,E190,28.72,TianjinAirlines,16R,209,B3153,,
20170802,GCR6527,ZGSD,ZBTJ,-18900,11560,6600,16560,E190,28.72,TianjinAirlines,16R,213,B3157,,
20170803,GCR7929,ZBTJ,ZLXY,27000,34200,28140,34020,E190,28.72,TianjinAirlines,16R,209,B3157,,
20170803,CBG8851,ZHNY,ZBTJ,47100,53100,52620,57960,E190,28.72,SPRAY,16R,112,B3159,,
20170803,CBG8852,ZBTJ,ZHNY,57000,63300,62160,67260,E190,28.72,SPRAY,16R,111,B3159,,
