data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,delay
30520180929,NEWCBJ5718,ZBTJ,Default,78900,89700,85800,95760,A321,34.1,BeijingCapitalAirlines,Default,416R,NEWB1013,0
30520180929,NEWCBJ5195,Default,ZBTJ,61860,75360,62580,75540,A321,34.1,BeijingCapitalAirlines,Default,209,NEWB1013,60
30520180929,NEWCES5643,ZBTJ,Default,53700,61200,54660,61080,A320,34.1,ChinaEasternAirlines,Default,217,NEWB1076,0
30520180929,NEWCES5643,Default,ZBTJ,41280,49380,41700,49440,A320,34.1,ChinaEasternAirlines,Default,217,NEWB1076,180
30520180929,NEWCCA1534,Default,ZBTJ,39360,47460,40200,47520,B738,35.8,AirChina,Default,118,NEWB1219,60
30520180929,NEWCCA1387,ZBTJ,Default,53400,64800,55620,65820,B738,35.8,AirChina,Default,107,NEWB1219,0
30520180929,NEWCCA1533,ZBTJ,Default,28800,35700,30180,36240,B738,35.8,AirChina,Default,202,NEWB1219,0
30520180929,NEWCSH9115,Default,ZBTJ,36360,44160,37440,44400,B738,35.8,ShanghaiAirlines,Default,609,NEWB1335,60
30520180929,NEWCSH9116,ZBTJ,Default,48780,55800,49620,56160,B738,35.8,ShanghaiAirlines,Default,609,NEWB1335,0
30520180929,NEWCDG4717,Default,ZBTJ,25260,30060,25860,30120,B738,35.8,shandongAirlines,Default,109,NEWB1358,60
30520180929,NEWCDG4717,ZBTJ,Default,33600,39000,34560,39240,B738,35.8,shandongAirlines,Default,109,NEWB1358,0
30520180929,NEWCXA8139,ZBTJ,Default,26700,36600,31020,39960,B738,35.8,XiamenAirlines,Default,229,NEWB1369,0
30520180929,NEWCSH9147,Default,ZBTJ,29820,37620,31260,37980,B38M,35.9,ShanghaiAirlines,Default,218,NEWB1381,120
30520180929,NEWCSH9148,ZBTJ,Default,41700,49800,44340,50340,B38M,35.9,ShanghaiAirlines,Default,609,NEWB1381,0
30520180929,NEWCCA8353,ZBTJ,Default,58200,64800,58920,64500,B738,35.8,AirChina,Default,118,NEWB1418,0
30520180929,NEWCCA1318,Default,ZBTJ,42960,54660,44940,54720,B738,35.8,AirChina,Default,203,NEWB1418,60
30520180929,NEWCCA8354,Default,ZBTJ,68460,75660,68820,75720,B738,35.8,AirChina,Default,117,NEWB1418,60
30520180929,NEWOKA2825,ZBTJ,Default,68400,75300,68700,74340,B38M,35.9,OkayAirways,Default,224,NEWB1485,0
30520180929,NEWOKA2820,Default,ZBTJ,41760,51660,44460,53520,B38M,35.9,OkayAirways,Default,223,NEWB1485,60
30520180929,NEWCHH7498,ZBTJ,Default,38100,42000,38820,41880,B738,35.8,HainanAirlines,Default,207,NEWB1487,0
30520180929,NEWCHH7497,Default,ZBTJ,30660,34560,31020,34620,B738,35.8,HainanAirlines,Default,217,NEWB1487,60
30520180929,NEWCHH7050,ZBTJ,Default,63300,77700,63360,75600,B738,35.8,HainanAirlines,Default,205,NEWB1490,0
30520180929,NEWCHH7049,Default,ZBTJ,41760,54660,43020,55680,B738,35.8,HainanAirlines,Default,208,NEWB1490,60
30520180929,NEWCHH7201,ZBTJ,Default,74100,85500,75540,85740,B738,35.8,HainanAirlines,Default,410,NEWB1491,0
30520180929,NEWCHH7202,Default,ZBTJ,55860,66960,56820,67020,B738,35.8,HainanAirlines,Default,416R,NEWB1491,60
30520180929,NEWCCA1442,Default,ZBTJ,75060,79560,78600,82260,B738,35.8,AirChina,Default,108,NEWB1528,60
30520180929,NEWCCA1664,Default,ZBTJ,38460,42660,38880,42720,B738,35.8,AirChina,Default,118,NEWB1528,60
30520180929,NEWCCA1441,ZBTJ,Default,47100,52200,48900,52680,B738,35.8,AirChina,Default,117,NEWB1528,0
30520180929,NEWCXA8126,ZBTJ,Default,80520,86100,83460,91680,B738,35.8,XiamenAirlines,Default,227,NEWB1550,0
30520180929,NEWCXA8144,Default,ZBTJ,61860,72360,71100,79380,B738,35.8,XiamenAirlines,Default,228,NEWB1550,60
30520180929,NEWGCR7897,ZBTJ,Default,50700,60000,53100,61680,A320,34.1,TianjinAirlines,Default,409,NEWB1618,0
30520180929,NEWGCR7994,Default,ZBTJ,38760,44760,39960,45240,A320,34.1,TianjinAirlines,Default,415,NEWB1618,60
30520180929,NEWGCR7584,ZBTJ,Default,56700,63300,59460,65820,A320,34.1,TianjinAirlines,Default,419R,NEWB1619,0
30520180929,NEWGCR7584,Default,ZBTJ,45060,52860,46080,53940,A320,34.1,TianjinAirlines,Default,204,NEWB1619,60
30520180929,NEWCXA8277,Default,ZBTJ,58260,68160,63120,72000,B738,35.8,XiamenAirlines,Default,226,NEWB1707,60
30520180929,NEWCXA8277,ZBTJ,Default,74300,87000,76680,91020,B738,35.8,XiamenAirlines,Default,230,NEWB1707,0
30520180929,NEWCXA867,ZBTJ,Default,49800,59400,51000,59880,B738,35.8,XiamenAirlines,Default,226,NEWB1749,0
30520180929,NEWCXA8470,Default,ZBTJ,37860,46260,37740,46320,B738,35.8,XiamenAirlines,Default,227,NEWB1749,60
30520180929,NEWCCA104,Default,ZBTJ,46320,58620,58020,68040,B738,35.8,AirChina,Default,107,NEWB1762,120
30520180929,NEWCCA1677,ZBTJ,Default,69900,77400,74460,80340,B738,35.8,AirChina,Default,203,NEWB1762,0
30520180929,NEWCES5752,ZBTJ,Default,32400,45300,35100,47160,B738,35.8,ChinaEasternAirlines,Default,219,NEWB1788,0
30520180929,NEWCSC8358,Default,ZBTJ,42360,55560,44820,56940,A321,34.1,SichuanAirlines,Default,114,NEWB1891,60
30520180929,NEWCSC8809,ZBTJ,Default,61800,71700,62520,70680,A321,34.1,SichuanAirlines,Default,113,NEWB1891,0
30520180929,NEWCES5748,ZBTJ,Default,50700,64800,53700,65640,B738,35.8,ChinaEasternAirlines,Default,215,NEWB1907,0
30520180929,NEWCES5747,Default,ZBTJ,34620,46620,35280,46680,B738,35.8,ChinaEasternAirlines,Default,216,NEWB1907,120
30520180929,NEWOKA3104,Default,ZBTJ,60660,69460,62400,71820,B738,35.8,OkayAirways,Default,224,NEWB1963,60
30520180929,NEWOKA2908,ZBTJ,Default,74900,86100,78780,89580,B738,35.8,OkayAirways,Default,224,NEWB1963,0
30520180929,NEWCHH7797,Default,ZBTJ,58500,66300,60900,67980,B738,35.8,HainanAirlines,Default,410,NEWB206H,300
30520180929,NEWCHH7798,ZBTJ,Default,69600,77100,71460,77580,B738,35.8,HainanAirlines,Default,410,NEWB206H,0
30520180929,NEWCSC8045,Default,ZBTJ,63660,76260,66420,76800,A319,34.09,SichuanAirlines,Default,113,NEWB2300,60
30520180929,NEWCSC8046,ZBTJ,Default,79800,92400,84720,95760,A319,34.09,SichuanAirlines,Default,115,NEWB2300,0
30520180929,NEWYZR7492,Default,ZBTJ,49080,79380,17940,79440,B744,64.4,YangtzeRiverExpress,Default,910,NEWB2432,180
