data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,delay
51520170803,NEWTGW188,Default,ZBTJ,5490,27090,6990,26490,B788,60.0,SCOOTER,Default,102,NEW9VOJD,90
51520170803,NEWTGW187,ZBTJ,Default,33600,55200,37200,0,B788,60.0,SCOOTER,Default,102,NEW9VOJD,0
51520170803,NEWCCA8282,Default,ZBTJ,-77880,10960,8940,12960,B738,35.8,AirChina,Default,201,NEWB1418,120
51520170803,NEWCCA1427,ZBTJ,Default,27000,37800,29820,38580,B738,35.8,AirChina,Default,202,NEWB1418,0
51520170803,NEWCCA1428,Default,ZBTJ,42660,51960,44940,52740,B738,35.8,AirChina,Default,201,NEWB1418,60
51520170803,NEWCCA1241,ZBTJ,Default,55500,64500,56760,65220,B738,35.8,AirChina,Default,202,NEWB1418,0
51520170803,NEWFZA6556,Default,ZBTJ,41760,49560,42420,48900,B738,35.8,STRAITAIR,Default,415R,NEWB1435,60
51520170803,NEWFZA6556,ZBTJ,Default,53100,62400,60120,67980,B738,35.8,STRAITAIR,Default,411,NEWB1435,0
51520170803,NEWOKA2752,Default,ZBTJ,-6540,2420,-3540,2520,B738,35.8,OkayAirways,Default,225,NEWB1450,60
51520170803,NEWOKA2823,ZBTJ,Default,25200,32100,25920,31980,B738,35.8,OkayAirways,Default,222,NEWB1450,0
51520170803,NEWOKA2868,Default,ZBTJ,9660,33060,33960,53820,B738,35.8,OkayAirways,Default,224,NEWB1450,60
51520170803,NEWOKA2833,ZBTJ,Default,45600,51900,58260,64860,B738,35.8,OkayAirways,Default,222,NEWB1450,0
51520170803,NEWCXA8229,Default,ZBTJ,27360,34860,29640,35460,B738,35.8,XiamenAirlines,Default,229,NEWB1550,60
51520170803,NEWCXA8229,ZBTJ,Default,38400,53700,41520,56400,B738,35.8,XiamenAirlines,Default,225,NEWB1550,0
51520170803,NEWGCR7895,ZBTJ,Default,64800,74700,71100,78840,A320,34.1,TianjinAirlines,Default,417R,NEWB1618,0
51520170803,NEWGCR7982,Default,ZBTJ,46560,60060,47460,59280,A320,34.1,TianjinAirlines,Default,412,NEWB1618,60
51520170803,NEWCHH720Y,ZBTJ,Default,43200,54000,46560,55980,B738,35.8,HainanAirlines,Default,419,NEWB1735,0
51520170803,NEWCHH720X,Default,ZBTJ,28560,39660,31020,40260,B738,35.8,HainanAirlines,Default,207,NEWB1735,60
51520170803,NEWCDG4718,ZBTJ,Default,51960,55800,65880,68400,B738,35.8,shandongAirlines,Default,203,NEWB1746,0
51520170803,NEWCDG4718,Default,ZBTJ,42960,48060,58560,62100,B738,35.8,shandongAirlines,Default,201,NEWB1746,60
51520170803,NEWCSC8815,ZBTJ,Default,36900,42900,40320,45780,A320,34.1,SichuanAirlines,Default,115,NEWB1820,0
51520170803,NEWCSC8815,Default,ZBTJ,25260,32760,26340,31980,A320,34.1,SichuanAirlines,Default,116,NEWB1820,60
51520170803,NEWCSC8816,ZBTJ,Default,56300,63600,68940,74640,A320,34.1,SichuanAirlines,Default,114,NEWB1820,0
