data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,changing times,remote numbers
20190201,OKA2989,ZBTJ,RJTT,77280.0,5100.0,77640,0,B739,34.3,OkayAirways,16R,224,B1522,,
20190201,OKA2904,ZGHA,ZBTJ,30900.0,38700.0,32220,39120,B739,34.3,OkayAirways,16L,222,B1522,,
20190201,OKA3026,RJBB,ZBTJ,64800.0,73500.0,61980,72780,B739,34.3,OkayAirways,16R,223,B1522,,
20190131,CCA1390,ZJSY,ZBTJ,-24300.0,-11100.0,-12180,780,B738,35.8,AirChina,16R,109,B1526,,
20190201,CCA103,ZBTJ,VHHH,30600.0,43200.0,34260,45600,B738,35.8,AirChina,16R,203,B1526,,
20190201,CCA104,VHHH,ZBTJ,46800.0,58200.0,51300,61680,B738,35.8,AirChina,16L,117,B1526,,
20190201,CCA8289,ZBTJ,ZBHH,67500.0,72900.0,68280,72480,B738,35.8,AirChina,16R,108,B1526,,
20190201,CCA749,ZBTJ,VTBS,73500.0,6000.0,74040,0,B738,35.8,AirChina,16R,108,B1528,,
20190131,CCA8286,ZJQH,ZBTJ,-20700.0,-6900.0,-12000,240,B738,35.8,AirChina,16R,108,B1528,,
20190201,CCA151,ZBTJ,ZYTL,32400.0,36000.0,33300,36120,B738,35.8,AirChina,16R,118,B1528,,
20190201,CCA152,ZYTL,ZBTJ,64800.0,69300.0,66180,68760,B738,35.8,AirChina,16L,201,B1528,,
20190201,CHH7233,ZLYA,ZBTJ,36900.0,41400.0,38340,42600,B738,35.8,HainanAirlines,16L,210,B1547,,
20190201,CHH7234,ZBTJ,ZLYA,46200.0,51900.0,47220,52260,B738,35.8,HainanAirlines,16R,206,B1547,,
20190201,CXA8164,ZBTJ,ZSAM,25800.0,35100.0,26880,35700,B738,35.8,XiamenAirlines,16R,229,B1550,,
20190201,CUA2218,ZSSS,ZBTJ,74400.0,83400.0,74760,81060,B738,35.8,LIANHANG,16L,112,B1572,,
20190201,EPA6299,ZSNT,ZBTJ,25200.0,31800.0,26220,32880,B738,35.8,DONGHAIAIR,16L,209,B1575,,
20190201,EPA6300,ZBTJ,ZSNT,35400.0,42600.0,39840,45540,B738,35.8,DONGHAIAIR,16R,205,B1575,,
20190201,OKA2851,ZBTJ,ZUUU,23700.0,34500.0,24300,34140,B739,34.3,OkayAirways,16R,222,B1581,,
20190201,OKA2852,ZUUU,ZBTJ,38100.0,48300.0,39180,46740,B739,34.3,OkayAirways,16R,222,B1581,,
20190201,OKA2997,ZBTJ,ZSJH,61500.0,68400.0,62880,68100,B739,34.3,OkayAirways,16R,223,B1581,,
20190201,CSN8251,ZGSD,ZBTJ,27900.0,38700.0,27900,37440,B738,35.8,ChinaSouthernAirlines,16L,217,B1583,,
20190201,CSN8252,ZBTJ,ZGSD,46800.0,58200.0,53880,65460,B738,35.8,ChinaSouthernAirlines,16R,221,B1583,,
20190201,GCR7857,ZBTJ,ZLXY,25800.0,32700.0,27000,33120,A320,34.1,TianjinAirlines,16R,208,B1618,,
20190201,GCR7858,ZLXY,ZBTJ,62100.0,68400.0,62640,67680,A320,34.1,TianjinAirlines,16L,209,B1618,,
20190201,GCR7865,ZBTJ,ZJHK,72000.0,85200.0,72180,85140,A320,34.1,TianjinAirlines,16R,208,B1618,,
20190201,EVA789,ZBTJ,RCKH,64800.0,76800.0,65640,0,A321,34.1,EVAAir,16R,101,B16208,,
20190201,EVA790,RCKH,ZBTJ,47100.0,59700.0,46860,57720,A321,34.1,EVAAir,16L,104,B16208,,
20190201,GCR6552,ZBDT,ZBTJ,50100.0,55200.0,50700,53940,A320,34.1,TianjinAirlines,16L,211,B1659,,
20190201,GCR6551,ZBTJ,ZBDT,58800.0,63600.0,61320,64740,A320,34.1,TianjinAirlines,16R,210,B1659,,
20190201,OKA2787,ZGGG,ZBTJ,24900.0,36000.0,25620,34680,B739,34.3,OkayAirways,16L,222,B1739,,
20190201,OKA2727,ZBTJ,ZJSY,44100.0,58500.0,49200,63120,B739,34.3,OkayAirways,16R,223,B1739,,
20190201,OKA2728,ZJSY,ZBTJ,63300.0,77400.0,67980,80340,B739,34.3,OkayAirways,16L,222,B1739,,
20190131,CSH9069,ZSPD,ZBTJ,-8100.0,-86100.0,-6840,420,B738,35.8,ShanghaiAirlines,16R,218,B1740,,
20190201,CSH9070,ZBTJ,ZSPD,27600.0,36000.0,28260,34500,B738,35.8,ShanghaiAirlines,16R,218,B1740,,
20190201,CCA1656,ZSPD,ZBTJ,31200.0,40200.0,32400,39240,B738,35.8,AirChina,16L,201,B1762,,
20190201,CCA1389,ZBTJ,ZJSY,44100.0,58200.0,47580,62280,B738,35.8,AirChina,16R,109,B1762,,
20190201,CCA1390,ZJSY,ZBTJ,62100.0,76200.0,67620,79920,B738,35.8,AirChina,16L,202,B1762,,
20190201,EPA6245,ZGCJ,ZBTJ,55500.0,64500.0,65280,74160,B738,35.8,DONGHAIAIR,16R,214,B1770,,
20190201,EPA6246,ZBTJ,ZGCJ,68100.0,78600.0,78300,88200,B738,35.8,DONGHAIAIR,16R,208,B1770,,
20190131,CES5751,ZPPP,ZBTJ,-9300.0,-84900.0,-8820,1080,B738,35.8,ChinaEasternAirlines,16R,215,B1788,,
20190201,CES5752,ZBTJ,ZPPP,30900.0,44400.0,32700,45000,B738,35.8,ChinaEasternAirlines,16R,218,B1788,,
20190201,LKE9631,ZUMY,ZBTJ,69600.0,78900.0,69480,77220,B738,35.8,LUCKYAIR,16L,214,B1798,,
20190201,LKE9632,ZBTJ,ZUMY,82500.0,6000.0,82140,91200,B738,35.8,LUCKYAIR,16R,211,B1798,,
20190201,CHH7497,ZYTL,ZBTJ,27900.0,32100.0,28140,31140,B738,35.8,HainanAirlines,16R,210,B1799,,
20190201,CHH7498,ZBTJ,ZYTL,35700.0,39300.0,37260,40020,B738,35.8,HainanAirlines,16R,209,B1799,,
20190201,DKH1136,ZYBS,ZBTJ,44100.0,51600.0,44400,50940,A321,34.1,ShanghaiJuneyaoAirlines,16L,112,B1808,,
20190201,DKH1136,ZBTJ,ZSPD,55200.0,63000.0,55980,62280,A321,34.1,ShanghaiJuneyaoAirlines,16R,110,B1808,,
20190201,GCR7583,ZLXY,ZBTJ,48000.0,54900.0,49800,55380,A320,34.1,TianjinAirlines,16L,211,B1849,,
20190201,GCR7583,ZBTJ,ZYHB,59100.0,66600.0,60300,67020,A320,34.1,TianjinAirlines,16R,211,B1849,,
20190201,GCR7584,ZYHB,ZBTJ,69600.0,77700.0,71280,77820,A320,34.1,TianjinAirlines,16L,210,B1849,,
20190201,GCR7584,ZBTJ,ZLXY,81300.0,1800.0,82440,88680,A320,34.1,TianjinAirlines,16R,210,B1849,,
20190201,GCR6565,ZHHH,ZBTJ,41700.0,49200.0,43200,50100,A320,34.1,TianjinAirlines,16L,206,B1850,,
20190201,GCR6566,ZBTJ,ZHHH,53340.0,60300.0,54060,60720,A320,34.1,TianjinAirlines,16R,208,B1850,,
20190201,GCR7852,ZSHC,ZBTJ,41700.0,49500.0,44700,52080,A320,34.1,TianjinAirlines,16L,214,B1851,,
20190201,GCR7851,ZBTJ,ZSHC,54100.0,60300.0,58680,64140,A320,34.1,TianjinAirlines,16R,205,B1851,,
20190201,CSC8045,ZPPP,ZBTJ,64500.0,76800.0,64500,74400,A320,34.1,SichuanAirlines,16R,112,B1885,,
20190201,CSC8046,ZBTJ,ZPPP,80400.0,6900.0,83280,95040,A320,34.1,SichuanAirlines,16R,110,B1885,,
20190201,FZA6555,ZYHB,ZBTJ,40200.0,48300.0,40500,47220,B738,35.8,STRAITAIR,16L,210,B1905,,
20190201,FZA6555,ZBTJ,ZSFZ,51900.0,61500.0,52140,60720,B738,35.8,STRAITAIR,16R,210,B1905,,
20190201,FZA6556,ZSFZ,ZBTJ,64500.0,74400.0,68040,77040,B738,35.8,STRAITAIR,16L,213,B1905,,
20190201,FZA6556,ZBTJ,ZYHB,80000.0,85500.0,81060,87900,B738,35.8,STRAITAIR,16R,210,B1905,,
20190201,CES5753,ZPPP,ZBTJ,48000.0,59700.0,49200,59160,B738,35.8,ChinaEasternAirlines,16L,219,B1907,,
20190201,CES5754,ZBTJ,ZPPP,63900.0,77400.0,64980,77280,B738,35.8,ChinaEasternAirlines,16R,218,B1907,,
20190201,CSN6655,ZSYW,ZBTJ,37200.0,45600.0,38520,45840,B738,35.8,ChinaSouthernAirlines,16R,220,B1917,,
20190201,CSN6656,ZBTJ,ZSYW,49200.0,57600.0,53460,59820,B738,35.8,ChinaSouthernAirlines,16R,415L,B1917,,
20190201,CSZ9121,ZGSZ,ZBTJ,26700.0,38400.0,27900,37260,B738,35.8,ShenzhenAirlines,16L,118,B1936,,
