data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,delay
20190201,NEWGCR7577,ZBTJ,Default,51900,58800,54540,60000,A320,34.1,TianjinAirlines,Default,413,NEWB1031,0
20190201,NEWGCR7577,Default,ZBTJ,31860,46260,32760,46320,A320,34.1,TianjinAirlines,Default,414,NEWB1031,60
20190201,NEWCGH1030,ZBTJ,Default,48000,57900,52020,61980,A320,34.1,GuizhouAirlines,Default,115,NEWB1040,0
20190201,NEWCGH1029,Default,ZBTJ,32760,42960,33420,43020,A320,34.1,GuizhouAirlines,Default,116,NEWB1040,60
20190201,NEWCDC8853,Default,ZBTJ,70860,79260,72180,80160,A320,34.1,ZhejiangLoongAlrlines,Default,115,NEWB1075,60
20190201,NEWCDC8854,ZBTJ,Default,82800,3900,84000,89820,A320,34.1,ZhejiangLoongAlrlines,Default,111,NEWB1075,0
20190201,NEWCCA1671,ZBTJ,Default,42300,55500,45960,56820,B738,35.8,AirChina,Default,109,NEWB1218,0
20190201,NEWCCA750,Default,ZBTJ,9660,25860,11220,25920,B738,35.8,AirChina,Default,202,NEWB1218,60
20190201,NEWCCA1530,Default,ZBTJ,38760,48660,39720,48720,B738,35.8,AirChina,Default,109,NEWB1219,60
20190201,NEWCCA1319,ZBTJ,Default,52200,64200,56700,67500,B738,35.8,AirChina,Default,203,NEWB1219,0
20190201,NEWCCA1529,ZBTJ,Default,24600,34800,24660,32520,B738,35.8,AirChina,Default,108,NEWB1219,0
20190201,NEWCSN6894,ZBTJ,Default,30600,46500,36900,51660,B738,35.8,ChinaSouthernAirlines,Default,217,NEWB1283,0
20190201,NEWOKA2884,ZBTJ,Default,81000,2400,81660,87960,B738,35.8,OkayAirways,Default,225,NEWB1338,0
20190201,NEWOKA2860,Default,ZBTJ,61560,73860,62580,73920,B738,35.8,OkayAirways,Default,223,NEWB1338,60
20190201,NEWCHH7201,Default,ZBTJ,31620,43020,32640,43080,B38M,35.9,HainanAirlines,Default,418R,NEWB1390,120
20190201,NEWCHH7202,ZBTJ,Default,46500,58500,52680,63540,B38M,35.9,HainanAirlines,Default,417R,NEWB1390,0
