data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,delay
20180718,NEWCBJ5717,Default,ZBTJ,23760,34560,24300,34620,A321,34.1,BeijingCapitalAirlines,Default,413,NEWB1012,60
20180718,NEWCBJ5196,ZBTJ,Default,38400,51600,39360,52260,A321,34.1,BeijingCapitalAirlines,Default,413,NEWB1012,0
20180718,NEWGCR7972,Default,ZBTJ,47460,61560,49440,61680,A320,34.1,TianjinAirlines,Default,208,NEWB1052,60
20180718,NEWGCR7887,ZBTJ,Default,69000,79500,70020,79020,A332,60.3,TianjinAirlines,Default,415,NEWB1052,0
20180718,NEWGCR7971,ZBTJ,Default,32400,43200,32580,44880,A320,34.1,TianjinAirlines,Default,412,NEWB1052,0
20180718,NEWCSH9147,Default,ZBTJ,29760,37560,31140,38640,B38M,35.9,ShanghaiAirlines,Default,609,NEWB1260,60
20180718,NEWCSH9148,ZBTJ,Default,41700,49800,44220,50580,B38M,35.9,ShanghaiAirlines,Default,610,NEWB1260,0
20180718,NEWCUA2217,ZBTJ,Default,24600,32400,24780,30540,B738,35.8,LIANHANG,Default,114,NEWB1279,0
20180718,NEWCXA8188,ZBTJ,Default,38700,45600,42240,47940,B738,35.8,XiamenAirlines,Default,230,NEWB1302,0
20180718,NEWCXA8187,Default,ZBTJ,27480,34980,29820,36900,B738,35.8,XiamenAirlines,Default,230,NEWB1302,180
20180718,NEWFZA6556,Default,ZBTJ,65460,75060,67620,75720,B738,35.8,STRAITAIR,Default,205,NEWB1348,60
20180718,NEWFZA6556,ZBTJ,Default,78600,85800,80220,87840,B738,35.8,STRAITAIR,Default,416L,NEWB1348,0
20180718,NEWFZA6602,ZBTJ,Default,45000,52500,46410,52620,B738,35.8,STRAITAIR,Default,418,NEWB1348,0
20180718,NEWFZA6601,Default,ZBTJ,33750,41550,35010,41610,B738,35.8,STRAITAIR,Default,414,NEWB1348,150
20180718,NEWFZA6751,Default,ZBTJ,38460,46260,49080,55860,B738,35.8,STRAITAIR,Default,417R,NEWB1350,60
20180718,NEWFZA6752,ZBTJ,Default,57000,58500,59280,66180,B738,35.8,STRAITAIR,Default,417R,NEWB1350,0
20180718,NEWCSS6971,Default,ZBTJ,16560,24360,20040,25500,B733,28.3,SHUNFENG,Default,898,NEWB1378,60
20180718,NEWCSN3168,Default,ZBTJ,58020,64620,62760,68220,B738,35.8,ChinaSouthernAirlines,Default,221,NEWB1411,120
20180718,NEWCSN3167,ZBTJ,Default,70700,76600,72300,78180,B738,35.8,ChinaSouthernAirlines,Default,217,NEWB1411,0
20180718,NEWCCA125Y,ZBTJ,Default,30300,36000,31140,37320,B738,35.8,AirChina,Default,202,NEWB1418,0
20180718,NEWCUA2218,Default,ZBTJ,70260,78060,71580,78120,B738,35.8,LIANHANG,Default,114,NEWB1427,60
20180718,NEWCHH705Z,ZBTJ,Default,36000,50400,37020,48780,B738,35.8,HainanAirlines,Default,410,NEWB1497,0
20180718,NEWCCA1481,ZBTJ,Default,42600,48900,43380,47700,B738,35.8,AirChina,Default,118,NEWB1526,0
20180718,NEWCCA1678,Default,ZBTJ,28620,36720,28920,36780,B738,35.8,AirChina,Default,117,NEWB1526,120
20180718,NEWCSN6893,Default,ZBTJ,66660,80760,67200,80820,B738,35.8,ChinaSouthernAirlines,Default,221,NEWB1583,60
20180718,NEWGCR7846,Default,ZBTJ,62760,67860,65760,69540,A320,34.1,TianjinAirlines,Default,416R,NEWB1659,60
20180718,NEWGCR6509,Default,ZBTJ,76560,4560,1260,13020,A320,34.1,TianjinAirlines,Default,215,NEWB1659,60
20180718,NEWGCR7845,ZBTJ,Default,32400,37200,33840,38100,A320,34.1,TianjinAirlines,Default,416L,NEWB1659,0
20180718,NEWCSC8861,Default,ZBTJ,66060,74760,66480,74820,A320,34.1,SichuanAirlines,Default,114,NEWB1665,60
20180718,NEWCSC8862,ZBTJ,Default,79500,3900,79620,14580,A320,34.1,SichuanAirlines,Default,115,NEWB1665,0
20180718,NEWOKA2898,Default,ZBTJ,66060,77760,66840,77940,B738,35.8,OkayAirways,Default,224,NEWB1732,60
20180718,NEWCCA1427,ZBTJ,Default,27300,38100,27720,36240,B738,35.8,AirChina,Default,203,NEWB1762,0
20180718,NEWGCR6511,Default,ZBTJ,36360,42660,46380,52200,A320,34.1,TianjinAirlines,Default,419R,NEWB1850,60
20180718,NEWGCR6512,ZBTJ,Default,53340,54600,56340,61980,A320,34.1,TianjinAirlines,Default,212,NEWB1850,0
20180718,NEWFZA6555,Default,ZBTJ,41160,49260,42180,49320,B738,35.8,STRAITAIR,Default,419R,NEWB1905,60
20180718,NEWFZA6555,ZBTJ,Default,53100,62400,53160,61560,B738,35.8,STRAITAIR,Default,208,NEWB1905,0
20180718,NEWCSN3771,Default,ZBTJ,30660,41760,33540,43260,B738,35.8,ChinaSouthernAirlines,Default,217,NEWB1922,60
20180718,NEWCSN3772,ZBTJ,Default,45300,58800,47340,57780,B738,35.8,ChinaSouthernAirlines,Default,221,NEWB1922,0
20180718,NEWCSN6894,ZBTJ,Default,32700,46800,32760,46740,B738,35.8,ChinaSouthernAirlines,Default,217,NEWB1950,0
20180718,NEWOKA2965,ZBTJ,Default,44100,53400,44640,52320,B738,35.8,OkayAirways,Default,224,NEWB1962,0
20180718,NEWOKA2907,Default,ZBTJ,23640,35940,25380,36840,B738,35.8,OkayAirways,Default,226,NEWB1962,240
20180718,NEWCXA8470,Default,ZBTJ,37860,46260,38400,46740,B738,35.8,XiamenAirlines,Default,230,NEWB1964,60
20180718,NEWCXA831,ZBTJ,Default,50100,59400,52020,61740,B738,35.8,XiamenAirlines,Default,230,NEWB1964,0
20180718,NEWYZR749Z,ZBTJ,Default,28800,36000,55080,61080,B744,64.4,YangtzeRiverExpress,Default,910,NEWB2432,0
20180718,NEWCYZ9111,ZBTJ,Default,33300,42300,36120,43980,B752,38.05,ChinaPost,Default,891,NEWB2825,0
20180718,NEWCYZ9102,Default,ZBTJ,22260,28560,22260,28620,B752,38.05,ChinaPost,Default,874,NEWB2825,60
20180718,NEWLHA4015,Default,ZBTJ,8160,14460,10500,16560,B733,28.3,LonghaoAirlines,Default,899R,NEWB2986,60
20180718,NEWLHA4016,ZBTJ,Default,18000,24000,18960,23580,B733,28.3,LonghaoAirlines,Default,899R,NEWB2986,0
20180718,NEWCSS7155,Default,ZBTJ,5160,10560,15420,20640,B733,28.3,SHUNFENG,Default,886,NEWB2988,60
20180718,NEWCSS7156,ZBTJ,Default,21780,21900,23580,28980,B733,28.3,SHUNFENG,Default,886,NEWB2988,0
20180718,NEWGCR7990,Default,ZBTJ,1860,14760,6180,16320,A320,34.1,TianjinAirlines,Default,416R,NEWB300S,60
20180718,NEWGCR7839,ZBTJ,Default,28500,43800,29100,43020,A320,34.1,TianjinAirlines,Default,414R,NEWB300S,0
20180718,NEWGCR7840,Default,ZBTJ,68460,81960,69300,82200,A320,34.1,TianjinAirlines,Default,409,NEWB300T,60
20180718,NEWGCR7805,ZBTJ,Default,72600,79200,72900,78360,A320,34.1,TianjinAirlines,Default,206,NEWB3108,0
20180718,NEWGCR7826,Default,ZBTJ,61440,65040,63180,66240,E190,28.72,TianjinAirlines,Default,419R,NEWB3108,240
