data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,delay
20170814,VJT895,ZBTJ,RJTT,67200,77400,69060,0,GLEX,28.5,VistaJet,16R,876,9HVJP,
20170814,TGW188,WSSS,ZBTJ,5400,27000,6180,27060,B788,60.0,SCOOTER,16L,105,9VOJC,
20170814,TGW187,ZBTJ,WSSS,33600,55200,34380,0,B788,60.0,SCOOTER,16R,101,9VOJC,
20170814,AIB000S,ZBTJ,ZBAA,36000,39600,37020,39600,A320,34.1,ChinaEasternAirlines,16R,218,B000S,
20170814,AIB000V,ZBTJ,ZBAA,50400,57600,53220,58200,A320,34.1,ChinaEasternAirlines,16R,218,B000V,
20170814,DKH1135,ZSPD,ZBTJ,51300,59700,57360,63240,A321,34.1,ShanghaiJuneyaoAirlines,16L,111,B1001,
20170814,DKH1135,ZBTJ,ZYBS,66300,69600,67140,72480,A321,34.1,ShanghaiJuneyaoAirlines,16R,114,B1001,
20170814,CCA1245,ZBTJ,ZLLL,30600,39600,31380,38580,B738,35.8,AirChina,16R,107,B1418,
20170814,CCA1246,ZLLL,ZBTJ,42600,51000,43140,51060,B738,35.8,AirChina,16L,202,B1418,
20170814,CCA1241,ZBTJ,ZLXN,55800,64500,56340,63660,B738,35.8,AirChina,16R,203,B1418,
20170814,CCA1242,ZLXN,ZBTJ,68700,77400,68280,77460,B738,35.8,AirChina,16L,202,B1418,
20170814,CDG1441,PGUM,ZBTJ,60,18000,0,48540,B738,35.8,shandongAirlines,16L,201,B1441,
20170814,CSH9147,ZSSS,ZBTJ,29700,37500,33600,39960,B738,35.8,ShanghaiAirlines,16L,219,B1448,
20170814,CSH9148,ZBTJ,ZSSS,43100,48900,44160,49680,B738,35.8,ShanghaiAirlines,16R,218,B1448,
20170814,OKA2868,VTSP,ZBTJ,9600,33000,18660,37320,B738,35.8,OkayAirways,16L,222,B1450,
20170814,OKA2861,ZBTJ,ZGHA,38520,39900,42520,49600,B738,35.8,OkayAirways,16R,223,B1450,
20170814,OKA2862,ZGHA,ZBTJ,62700,70800,68700,75960,B738,35.8,OkayAirways,16L,222,B1450,
20170814,OKA2867,ZBTJ,VTSP,77160,6000,81120,99840,B738,35.8,OkayAirways,16R,225,B1450,
20170814,FZA6601,ZSZS,ZBTJ,33900,41400,40980,47580,B738,35.8,STRAITAIR,16L,210,B1480,
20170814,FZA6602,ZBTJ,ZSZS,48780,52200,51060,57420,B738,35.8,STRAITAIR,16R,208,B1480,
20170814,CHH1491,PGUM,ZBTJ,48600,60600,0,61080,B738,35.8,HainanAirlines,16L,211,B1491,
20170814,CDG4718,ZBHH,ZBTJ,42900,48000,46980,52800,B738,35.8,shandongAirlines,16L,201,B1506,
20170814,CDG4718,ZBTJ,ZSQD,54600,55800,56640,59880,B738,35.8,shandongAirlines,16R,109,B1506,
20170813,CDG4826,ZBHH,ZBTJ,-11700,-6600,12900,16560,B738,35.8,shandongAirlines,16L,201,B1508,
20170814,OKA2851,ZBTJ,ZUUU,42300,53100,42900,51420,B739,34.3,OkayAirways,16R,224,B1522,
20170814,OKA2852,ZUUU,ZBTJ,57300,66300,58560,66780,B739,34.3,OkayAirways,16L,222,B1522,
20170814,OKA2707,ZBTJ,ZYTL,76800,81000,78060,80520,B739,34.3,OkayAirways,16R,224,B1522,
20170814,CCA1656,ZSPD,ZBTJ,33600,41700,53040,59580,B738,35.8,AirChina,16L,203,B1528,
20170814,CCA8289,ZBTJ,ZBHH,74700,80100,75480,79680,B738,35.8,AirChina,16R,109,B1528,
20170814,CHH7202,ZGGG,ZBTJ,58200,69300,60600,70200,B738,35.8,HainanAirlines,16L,212,B1542,
20170814,CHH7201,ZBTJ,ZGGG,73500,84300,73620,82860,B738,35.8,HainanAirlines,16R,208,B1542,
20170814,JYH1056,ZBTJ,ZGGG,44100,54900,44160,52860,B738,35.8,TRANSJADE,16R,111,B1556,
20170814,CJX8961,ZSCN,ZBTJ,49500,57600,57420,63780,B738,35.8,AIRCRANE,16L,112,B1558,
20170814,CJX8962,ZBTJ,ZSCN,64980,67500,68940,75300,B738,35.8,AIRCRANE,16R,110,B1558,
20170814,FZA6555,ZSFZ,ZBTJ,65400,74400,65580,74460,B738,35.8,STRAITAIR,16L,211,B1559,
20170814,FZA6555,ZBTJ,ZYHB,78000,85200,78240,84240,B738,35.8,STRAITAIR,16L,211,B1559,
20170814,LKE9713,ZPPP,ZBTJ,63600,75900,64200,75960,B737,35.8,LUCKYAIR,16L,210,B1563,
20170813,OKA2708,ZYTL,ZBTJ,-2400,-84600,5160,7680,B739,34.3,OkayAirways,16L,222,B1581,
20170814,OKA2859,ZBTJ,ZGSZ,27900,40200,28680,39900,B738,35.8,OkayAirways,16R,224,B1581,
20170814,OKA2860,ZGSZ,ZBTJ,62700,73500,63480,73560,B738,35.8,OkayAirways,16L,222,B1581,
20170814,OKA2788,ZBTJ,ZGGG,78000,3300,79140,88740,B739,34.3,OkayAirways,16R,226,B1581,
20170814,LKE9727,ZUMY,ZBTJ,69000,77100,69240,77160,B738,35.8,LUCKYAIR,16L,213,B1587,
20170814,LKE9728,ZBTJ,ZUMY,80700,3000,81540,89100,B738,35.8,LUCKYAIR,16L,213,B1587,
20170814,CSZ9123,ZGSZ,ZBTJ,55500,66300,57720,67260,A320,34.1,ShenzhenAirlines,16L,203,B1602,
20170814,CSZ9124,ZBTJ,ZGSZ,70800,82500,71280,81480,A320,34.1,ShenzhenAirlines,16R,107,B1602,
20170814,QDA9853,ZSQD,ZBTJ,24600,29700,25020,29760,A320,34.1,SKYLEGEND,16L,112,B1617,
20170814,QDA9853,ZBTJ,ZBLA,36000,45300,36240,44580,A320,34.1,SKYLEGEND,16R,113,B1617,
20170814,QDA9854,ZBLA,ZBTJ,58200,67500,58920,67560,A320,34.1,SKYLEGEND,16L,111,B1617,
20170814,QDA9854,ZBTJ,ZSQD,75000,79500,75240,78240,A320,34.1,SKYLEGEND,16R,111,B1617,
