data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,delay
0520170817,NEWTGW188,Default,ZBTJ,5490,27090,6690,27150,B788,60.0,SCOOTER,Default,102,NEW9VOJA,90
0520170817,NEWTGW187,ZBTJ,Default,33600,55200,34620,0,B788,60.0,SCOOTER,Default,105,NEW9VOJA,0
0520170817,NEWCCA8294,Default,ZBTJ,67890,80490,67230,80550,B738,35.8,AirChina,Default,203,NEWB1418,90
0520170817,NEWFZA6555,ZBTJ,Default,78000,85200,80100,86460,B738,35.8,STRAITAIR,Default,415L,NEWB1435,0
0520170817,NEWFZA6555,Default,ZBTJ,65460,74460,66660,76500,B738,35.8,STRAITAIR,Default,415L,NEWB1435,60
0520170817,NEWOKA3035,ZBTJ,Default,39000,45600,39540,45060,B738,35.8,OkayAirways,Default,224,NEWB1450,0
0520170817,NEWOKA2990,Default,ZBTJ,11040,21840,16680,27240,B738,35.8,OkayAirways,Default,224,NEWB1450,240
0520170817,NEWCDG4717,ZBTJ,Default,33600,39000,34440,38520,B738,35.8,shandongAirlines,Default,203,NEWB1510,0
0520170817,NEWCDG4717,Default,ZBTJ,25260,30060,26160,30120,B738,35.8,shandongAirlines,Default,118,NEWB1510,60
0520170817,NEWCCA8280,Default,ZBTJ,75060,79560,74820,79620,B738,35.8,AirChina,Default,118,NEWB1528,60
0520170817,NEWOKA2710,Default,ZBTJ,55860,64860,65100,75360,B738,35.8,OkayAirways,Default,226,NEWB1581,60
0520170817,NEWDKH1135,Default,ZBTJ,51360,59760,60540,66720,A321,34.1,ShanghaiJuneyaoAirlines,Default,115,NEWB1646,60
0520170817,NEWDKH1135,ZBTJ,Default,67860,69600,71100,77700,A321,34.1,ShanghaiJuneyaoAirlines,Default,114,NEWB1646,0
0520170817,NEWGCR7584,ZBTJ,Default,56700,63600,63300,69180,A320,34.1,TianjinAirlines,Default,416R,NEWB1659,0
0520170817,NEWGCR7584,Default,ZBTJ,45060,52860,45900,52920,A320,34.1,TianjinAirlines,Default,416R,NEWB1659,60
0520170817,NEWGCR7583,Default,ZBTJ,24660,31260,25200,31260,A320,34.1,TianjinAirlines,Default,418R,NEWB1659,60
0520170817,NEWGCR7583,ZBTJ,Default,35400,42000,35460,41760,A320,34.1,TianjinAirlines,Default,416,NEWB1659,0
0520170817,NEWCSN8558,ZBTJ,Default,23700,35700,24480,34080,B737,35.8,ChinaSouthernAirlines,Default,217,NEWB1700,0
0520170817,NEWEPA6284,ZBTJ,Default,58800,67500,69600,76920,B738,35.8,DONGHAIAIR,Default,416L,NEWB1705,0
0520170817,NEWEPA6283,Default,ZBTJ,45660,54660,45780,54720,B738,35.8,DONGHAIAIR,Default,416R,NEWB1705,60
0520170817,NEWJYH1056,ZBTJ,Default,44100,54900,47220,57000,B738,35.8,TRANSJADE,Default,116,NEWB1715,0
0520170817,NEWCCA1678,ZBTJ,Default,69000,76200,72480,80100,B738,35.8,AirChina,Default,201,NEWB1762,0
0520170817,NEWCCA1678,Default,ZBTJ,53880,64080,58680,67260,B738,35.8,AirChina,Default,202,NEWB1762,180
0520170817,NEWCHH7726,ZBTJ,Default,70200,79200,71760,78780,B738,35.8,HainanAirlines,Default,217,NEWB1786,0
0520170817,NEWCHH7726,Default,ZBTJ,59220,66720,60780,67320,B738,35.8,HainanAirlines,Default,204,NEWB1786,120
0520170817,NEWCSC881T,ZBTJ,Default,30000,34800,30060,35640,A320,34.1,SichuanAirlines,Default,115,NEWB1818,0
0520170817,NEWCSN6579,Default,ZBTJ,27060,30660,27000,30720,A320,34.1,ChinaSouthernAirlines,Default,220,NEWB1829,60
0520170817,NEWCSN6579,ZBTJ,Default,34200,44100,41700,49800,A320,34.1,ChinaSouthernAirlines,Default,221,NEWB1829,0
0520170817,NEWGCR7816,Default,ZBTJ,55560,60360,72960,76140,A320,34.1,TianjinAirlines,Default,410,NEWB1850,60
0520170817,NEWGCR7887,ZBTJ,Default,77280,79500,80580,88560,A332,60.3,TianjinAirlines,Default,414,NEWB1850,0
0520170817,NEWGCR7815,ZBTJ,Default,27900,32100,28320,31680,A320,34.1,TianjinAirlines,Default,204,NEWB1850,0
0520170817,NEWCQH869X,ZBTJ,Default,37800,40500,41580,45540,A320,34.1,ShanghaiSpringAirlines,Default,113,NEWB1896,0
0520170817,NEWCDG8709,ZBTJ,Default,40500,48300,41400,48420,B738,35.8,shandongAirlines,Default,117,NEWB1987,0
0520170817,NEWCDG8710,Default,ZBTJ,64860,72960,64860,73020,B738,35.8,shandongAirlines,Default,203,NEWB1987,60
