data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,delay
0520180929,NEWCBJ5195,Default,ZBTJ,61860,75360,62580,75540,A321,34.1,BeijingCapitalAirlines,Default,205,NEWB1013,60
0520180929,NEWCBJ5718,ZBTJ,Default,78900,89700,85800,95760,A321,34.1,BeijingCapitalAirlines,Default,210,NEWB1013,0
0520180929,NEWCES5643,ZBTJ,Default,53700,61200,54660,61080,A320,34.1,ChinaEasternAirlines,Default,215,NEWB1076,0
0520180929,NEWCES5643,Default,ZBTJ,41220,49320,41640,49380,A320,34.1,ChinaEasternAirlines,Default,218,NEWB1076,120
0520180929,NEWCCA1388,Default,ZBTJ,69240,80940,71520,81000,B738,35.8,AirChina,Default,107,NEWB1219,240
0520180929,NEWCUA2217,ZBTJ,Default,24600,32400,27300,33120,B738,35.8,LIANHANG,Default,114,NEWB1311,0
0520180929,NEWCSH9115,Default,ZBTJ,36360,44160,37440,44400,B738,35.8,ShanghaiAirlines,Default,609,NEWB1335,60
0520180929,NEWCSH9116,ZBTJ,Default,48780,55800,49620,56160,B738,35.8,ShanghaiAirlines,Default,610,NEWB1335,0
0520180929,NEWCSH9147,Default,ZBTJ,29760,37560,31200,37920,B38M,35.9,ShanghaiAirlines,Default,609,NEWB1381,60
0520180929,NEWCSH9148,ZBTJ,Default,41700,49800,44340,50340,B38M,35.9,ShanghaiAirlines,Default,609,NEWB1381,0
0520180929,NEWCCA8354,Default,ZBTJ,68460,75660,68820,75720,B738,35.8,AirChina,Default,118,NEWB1418,60
0520180929,NEWOKA2825,ZBTJ,Default,68400,75300,68700,74340,B38M,35.9,OkayAirways,Default,224,NEWB1485,0
0520180929,NEWOKA2820,Default,ZBTJ,41760,51660,44460,53520,B38M,35.9,OkayAirways,Default,224,NEWB1485,60
0520180929,NEWCHH7497,Default,ZBTJ,30720,34620,31080,34680,B738,35.8,HainanAirlines,Default,413,NEWB1487,120
0520180929,NEWCHH7498,ZBTJ,Default,38100,42000,38820,41880,B738,35.8,HainanAirlines,Default,215,NEWB1487,0
0520180929,NEWCHH7049,Default,ZBTJ,41760,54660,43020,55680,B738,35.8,HainanAirlines,Default,417,NEWB1490,60
0520180929,NEWCHH7050,ZBTJ,Default,63300,77700,63360,75600,B738,35.8,HainanAirlines,Default,416L,NEWB1490,0
0520180929,NEWOKA2945,ZBTJ,Default,27900,40200,33000,43620,B739,34.3,OkayAirways,Default,226,NEWB1522,0
0520180929,NEWCCA1417,ZBTJ,Default,34200,44700,39720,49860,B738,35.8,AirChina,Default,109,NEWB1526,0
0520180929,NEWCCA1441,ZBTJ,Default,47100,52200,48900,52680,B738,35.8,AirChina,Default,203,NEWB1528,0
0520180929,NEWCCA1664,Default,ZBTJ,38460,42660,38880,42720,B738,35.8,AirChina,Default,108,NEWB1528,60
0520180929,NEWCXA8143,ZBTJ,Default,25200,36000,28740,37260,B738,35.8,XiamenAirlines,Default,229,NEWB1550,0
0520180929,NEWCXA8126,ZBTJ,Default,80520,86100,83460,91680,B738,35.8,XiamenAirlines,Default,230,NEWB1550,0
0520180929,NEWCXA8144,Default,ZBTJ,61920,72420,71160,79440,B738,35.8,XiamenAirlines,Default,229,NEWB1550,120
0520180929,NEWGCR7994,Default,ZBTJ,38760,44760,39960,45240,A320,34.1,TianjinAirlines,Default,204,NEWB1618,60
0520180929,NEWGCR7897,ZBTJ,Default,50700,60000,53100,61680,A320,34.1,TianjinAirlines,Default,412,NEWB1618,0
0520180929,NEWGCR7898,Default,ZBTJ,63720,73020,65340,73080,A320,34.1,TianjinAirlines,Default,217,NEWB1618,120
0520180929,NEWGCR7905,ZBTJ,Default,76800,86100,77400,87420,A321,34.1,TianjinAirlines,Default,212,NEWB1618,0
