data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,delay
0520170814,NEWTGW188,Default,ZBTJ,5550,27150,6330,27210,B788,60.0,SCOOTER,Default,101,NEW9VOJC,150
0520170814,NEWTGW187,ZBTJ,Default,33600,55200,34380,0,B788,60.0,SCOOTER,Default,105,NEW9VOJC,0
0520170814,NEWAIB000S,ZBTJ,Default,36000,39600,37020,39600,A320,34.1,ChinaEasternAirlines,Default,219,NEWB000S,0
0520170814,NEWAIB000V,ZBTJ,Default,50400,57600,53220,58200,A320,34.1,ChinaEasternAirlines,Default,215,NEWB000V,0
0520170814,NEWCCA1242,Default,ZBTJ,68760,77460,68340,77520,B738,35.8,AirChina,Default,202,NEWB1418,60
0520170814,NEWCSH9148,ZBTJ,Default,43100,48900,44160,49680,B738,35.8,ShanghaiAirlines,Default,609,NEWB1448,0
0520170814,NEWCSH9147,Default,ZBTJ,29760,37560,33660,40020,B738,35.8,ShanghaiAirlines,Default,610,NEWB1448,60
0520170814,NEWFZA6601,Default,ZBTJ,33960,41460,41040,47640,B738,35.8,STRAITAIR,Default,204,NEWB1480,60
0520170814,NEWFZA6602,ZBTJ,Default,48780,52200,51120,57420,B738,35.8,STRAITAIR,Default,204,NEWB1480,0
0520170814,NEWCHH1491,Default,ZBTJ,48660,60660,60,61140,B738,35.8,HainanAirlines,Default,207,NEWB1491,60
0520170814,NEWOKA2851,ZBTJ,Default,42300,53100,42900,51420,B739,34.3,OkayAirways,Default,224,NEWB1522,0
0520170814,NEWCHH7202,Default,ZBTJ,58320,69420,60720,70320,B738,35.8,HainanAirlines,Default,416,NEWB1542,120
0520170814,NEWCHH7201,ZBTJ,Default,73500,84300,73740,82860,B738,35.8,HainanAirlines,Default,416,NEWB1542,0
0520170814,NEWJYH1056,ZBTJ,Default,44100,54900,44160,52860,B738,35.8,TRANSJADE,Default,115,NEWB1556,0
0520170814,NEWCJX8962,ZBTJ,Default,64980,67500,68940,75300,B738,35.8,AIRCRANE,Default,115,NEWB1558,0
0520170814,NEWCJX8961,Default,ZBTJ,49560,57660,57480,63840,B738,35.8,AIRCRANE,Default,116,NEWB1558,60
0520170814,NEWFZA6555,Default,ZBTJ,65520,74520,65700,74580,B738,35.8,STRAITAIR,Default,415R,NEWB1559,120
0520170814,NEWFZA6555,ZBTJ,Default,78000,85200,78240,84240,B738,35.8,STRAITAIR,Default,415,NEWB1559,0
0520170814,NEWLKE9713,Default,ZBTJ,63660,75960,64260,76020,B737,35.8,LUCKYAIR,Default,419R,NEWB1563,60
0520170814,NEWOKA2859,ZBTJ,Default,27900,40200,28680,39900,B738,35.8,OkayAirways,Default,226,NEWB1581,0
0520170814,NEWLKE9727,Default,ZBTJ,69120,77220,69360,77280,B738,35.8,LUCKYAIR,Default,204,NEWB1587,120
0520170814,NEWLKE9728,ZBTJ,Default,80700,3000,81540,89100,B738,35.8,LUCKYAIR,Default,207,NEWB1587,0
0520170814,NEWQDA9854,Default,ZBTJ,58320,67620,59040,67680,A320,34.1,SKYLEGEND,Default,114,NEWB1617,120
0520170814,NEWQDA9854,ZBTJ,Default,75000,79500,75240,78240,A320,34.1,SKYLEGEND,Default,114,NEWB1617,0
0520170814,NEWGCR7839,ZBTJ,Default,28500,43800,29400,43080,A320,34.1,TianjinAirlines,Default,206,NEWB1658,0
0520170814,NEWGCR7840,Default,ZBTJ,68460,81960,68100,82020,A320,34.1,TianjinAirlines,Default,215,NEWB1658,60
0520170814,NEWGCR7895,ZBTJ,Default,64500,74700,65040,72780,A320,34.1,TianjinAirlines,Default,418,NEWB1692,0
0520170814,NEWGCR7816,Default,ZBTJ,55560,60360,56100,60420,A320,34.1,TianjinAirlines,Default,208,NEWB1692,60
0520170814,NEWGCR7815,ZBTJ,Default,27900,32100,28860,32220,A320,34.1,TianjinAirlines,Default,418R,NEWB1692,0
0520170814,NEWJYH1055,Default,ZBTJ,23280,35280,24300,35340,B738,35.8,TRANSJADE,Default,114,NEWB1716,180
0520170814,NEWCHH7726,Default,ZBTJ,59160,66660,62820,68640,B738,35.8,HainanAirlines,Default,205,NEWB1728,60
0520170814,NEWCHH7726,ZBTJ,Default,70200,78600,72660,79740,B738,35.8,HainanAirlines,Default,414R,NEWB1728,0
0520170814,NEWCXA868,Default,ZBTJ,54780,64680,60360,70080,B738,35.8,XiamenAirlines,Default,230,NEWB1749,180
0520170814,NEWCXA8126,ZBTJ,Default,74100,84000,74760,83220,B738,35.8,XiamenAirlines,Default,229,NEWB1749,0
0520170814,NEWCCA167R,ZBTJ,Default,21600,28800,21660,26940,B738,35.8,AirChina,Default,117,NEWB1767,0
0520170814,NEWCES5747,Default,ZBTJ,35160,46560,37380,49680,B738,35.8,ChinaEasternAirlines,Default,217,NEWB1791,60
0520170814,NEWCES5748,ZBTJ,Default,52020,64200,57840,69180,B738,35.8,ChinaEasternAirlines,Default,216,NEWB1791,0
0520170814,NEWCSC8816,ZBTJ,Default,56100,63600,58920,64200,A320,34.1,SichuanAirlines,Default,116,NEWB1818,0
0520170814,NEWCSC8816,Default,ZBTJ,46020,52320,46560,52320,A320,34.1,SichuanAirlines,Default,111,NEWB1818,120
0520170814,NEWCSC8815,ZBTJ,Default,36900,42900,37320,42240,A320,34.1,SichuanAirlines,Default,116,NEWB1818,0
0520170814,NEWCSC8815,Default,ZBTJ,25260,32760,26580,32820,A320,34.1,SichuanAirlines,Default,115,NEWB1818,60
0520170814,NEWGCR6580,ZBTJ,Default,55500,62700,60540,67320,A320,34.1,TianjinAirlines,Default,416,NEWB1849,0
0520170814,NEWGCR7896,Default,ZBTJ,32460,41160,42060,50580,A320,34.1,TianjinAirlines,Default,417,NEWB1849,60
0520170814,NEWGCR7813,ZBTJ,Default,51600,55200,55200,57600,A320,34.1,TianjinAirlines,Default,413,NEWB1850,0
0520170814,NEWGCR6579,Default,ZBTJ,39060,47160,42120,50160,A320,34.1,TianjinAirlines,Default,411,NEWB1850,60
