callsign,departure,arrivee,registration,delay,Parking0,Parking1,Parking2,Parking3,Parking4,Parking5,Parking6,Parking7,Parking8,Parking9,Parking10,Parking11,Parking12,Parking13,Parking14,Parking15,Parking16,Parking17,Parking18,Parking19,Parking20,Parking21,Parking22,Parking23,Parking24,Parking25,change_times,remote_numbers
CSC8350 de,ZBTJ,ZGNN,B6771,,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,11,0
CCA1921 ar,ZSWZ,ZBTJ,B6773,,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,11,0
CCA1922 de,ZBTJ,ZSWZ,B6773,,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,11,0
GCR7583 ar,ZLXY,ZBTJ,B6789,,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,11,0
GCR7583 de,ZBTJ,ZYHB,B6789,,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,11,0
GCR7584 ar,ZYHB,ZBTJ,B6789,,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,11,0
GCR7584 de,ZBTJ,ZLXY,B6789,,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,11,0
CSC8567 ar,ZYHB,ZBTJ,B6810,,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,11,0
CSC8567 de,ZBTJ,ZLLL,B6810,,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,11,0
GCR7839 de,ZBTJ,ZWWW,B6837,,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,11,0
GCR757R ar,ZBSJ,ZBTJ,B6837,,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,11,0
GCR7887 de,ZBTJ,ZUUU,B6837,,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,11,0
CES2083 ar,ZSPD,ZBTJ,B6880,,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,11,0
CES2083 de,ZBTJ,ZBCF,B6880,,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,11,0
CES2084 ar,ZBCF,ZBTJ,B6880,,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,11,0
CES2084 de,ZBTJ,ZSPD,B6880,,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,11,0
CSN6579 ar,ZYTL,ZBTJ,B6896,,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,11,0
CSN6579 de,ZBTJ,ZUCK,B6896,,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,11,0
GCR7809 de,ZBTJ,ZSCN,B6903,,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,11,0
CSN312T ar,ZYHB,ZBTJ,B6909,,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,11,0
CSN312T de,ZBTJ,ZGHA,B6909,,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,11,0
CES519Z de,ZBTJ,ZSSS,B6927,,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,11,0
CSC8358 ar,ZJHK,ZBTJ,B6953,,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,11,0
CSC8354 ar,ZSCN,ZBTJ,B6956,,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,11,0
CQH8814 de,ZBTJ,ZSPD,B6972,,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,11,0
JYH1055 ar,ZGGG,ZBTJ,B6991,,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,11,0
OKA2883 de,ZBTJ,ZLXY,B6997,,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,11,0
OKA2990 ar,RJTT,ZBTJ,B6997,,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,11,0
OKA2897 de,ZBTJ,ZPPP,B6997,,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,11,0
OKA2898 ar,ZPPP,ZBTJ,B6997,,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,11,0
OKA2884 de,ZBTJ,ZLXY,B6997,,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,11,0
CSZ9121 ar,ZGSZ,ZBTJ,B7083,,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,11,0
CXA8460 ar,ZLXY,ZBTJ,B7176,,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,11,0
CXA8469 de,ZBTJ,ZUCK,B7176,,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,11,0
CXA8069 de,ZBTJ,ZYTX,B7178,,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,11,0
CCA8293 de,ZBTJ,ZWTL,B7182,,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,11,0
CCA8294 ar,ZWTL,ZBTJ,B7182,,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,11,0
OKA285Z de,ZBTJ,ZGHA,B7373,,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,11,0
CHH772T de,ZBTJ,ZGHA,B7379,,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,11,0
FZA6645 ar,ZYHB,ZBTJ,B7395,,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,11,0
FZA6645 de,ZBTJ,ZLLL,B7395,,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,11,0
FZA6646 ar,ZLLL,ZBTJ,B7395,,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,11,0
FZA6646 de,ZBTJ,ZYHB,B7395,,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,11,0
CHH7726 ar,ZYHB,ZBTJ,B7399,,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,11,0
CHH7726 de,ZBTJ,ZGHA,B7399,,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,11,0
CXA8366 ar,ZGSZ,ZBTJ,B7557,,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,11,0
CXA8379 de,ZBTJ,ZGSZ,B7557,,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,11,0
CXA8230 ar,ZWWW,ZBTJ,B7559,,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,11,0
CXA8230 de,ZBTJ,ZSHC,B7559,,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,11,0
CXA8459 de,ZBTJ,ZLXY,B7560,,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,11,0
CXA8470 ar,ZUCK,ZBTJ,B7560,,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,11,0
CXA8331 de,ZBTJ,ZSFZ,B7560,,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,11,0
CUA226X de,ZBTJ,ZBNY,B7561,,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,11,0
CES5747 ar,ZPPP,ZBTJ,B7591,,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,11,0
CES5748 de,ZBTJ,ZPPP,B7591,,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,11,0
CHH7731 ar,ZUGY,ZBTJ,B7619,,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,11,0
CHH7732 de,ZBTJ,ZUGY,B7619,,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,11,0
CSH9069 ar,ZSPD,ZBTJ,B7635,,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,11,0
CSH9070 de,ZBTJ,ZSPD,B7635,,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,11,0
CXA8140 ar,ZSAM,ZBTJ,B7819,,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,11,0
CXA8140 de,ZBTJ,ZSAM,B7819,,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,11,0
CCA1674 ar,ZSHC,ZBTJ,B7890,,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,11,0
CCA1619 de,ZBTJ,ZGSD,B7890,,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,11,0
CCA1620 ar,ZGSD,ZBTJ,B7890,,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,11,0
CCA1669 de,ZBTJ,ZGHA,B7890,,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,11,0
CCA167Z ar,ZGHA,ZBTJ,B7893,,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,11,0
CCA1673 de,ZBTJ,ZSHC,B7893,,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,11,0
CDG4825 ar,ZSQD,ZBTJ,B7977,,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,11,0
CDG4825 de,ZBTJ,ZBHH,B7977,,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,11,0
CQH8800 ar,RJBB,ZBTJ,B8012,,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,11,0
CQH8799 de,ZBTJ,RJBB,B8012,,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,11,0
GCR6510 ar,ZHHH,ZBTJ,B8075,,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,11,0
GCR7901 de,ZBTJ,ZLXY,B8075,,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,11,0
GCR7997 ar,ZBOW,ZBTJ,B8075,,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,11,0
TXJ251 de,ZBTJ,ZGSZ,B8125,,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,11,0
CBJ5739 ar,ZPLJ,ZBTJ,B8169,,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,11,0
CBJ5740 de,ZBTJ,ZPLJ,B8169,,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,11,0
CBJ5195 ar,ZJSY,ZBTJ,B8189,,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,11,0
CQH8813 ar,ZSPD,ZBTJ,B8327,,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,11,0
CSC8357 de,ZBTJ,ZJHK,B8470,,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,11,0
CSC8355 ar,ZGOW,ZBTJ,B8470,,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,11,0
CSC8356 de,ZBTJ,ZGOW,B8470,,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,11,0
GCR7577 ar,ZWWW,ZBTJ,B8505,,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,11,0
GCR7577 de,ZBTJ,ZYCC,B8505,,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,11,0
GCR7578 ar,ZYCC,ZBTJ,B8505,,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,11,0
GCR7578 de,ZBTJ,ZWWW,B8505,,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,11,0
CBG8853 ar,ZGCD,ZBTJ,B8511,,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,11,0
CSC8863 ar,ZUCK,ZBTJ,B8605,,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,11,0
CSC8863 de,ZBTJ,ZYCC,B8605,,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,11,0
CSC8864 ar,ZYCC,ZBTJ,B8605,,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,11,0
UEA225Z de,ZBTJ,ZUUU,B8608,,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,11,0
CES514V ar,ZYHB,ZBTJ,B8650,,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,11,0
CES514V de,ZBTJ,ZSSS,B8650,,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,11,0
GCR7966 ar,ZUCK,ZBTJ,B8659,,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,11,0
LKE9647 ar,ZSSH,ZBTJ,B8731,,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,11,0
LKE9648 de,ZBTJ,ZSSH,B8731,,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,11,0
TBA9877 ar,ZUUU,ZBTJ,B8842,,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,11,0
TBA9877 de,ZBTJ,ZYCC,B8842,,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,11,0
TBA9878 ar,ZYCC,ZBTJ,B8842,,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,11,0
TBA9878 de,ZBTJ,ZUUU,B8842,,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,11,0
CBG8819 ar,ZHYC,ZBTJ,B8851,,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,11,0
CBG8820 de,ZBTJ,ZHYC,B8851,,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,11,0
GCR7955 de,ZBTJ,UUEE,B8959,,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,11,0
CES5643 ar,ZSSS,ZBTJ,B9901,,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,11,0
CES5643 de,ZBTJ,ZBUL,B9901,,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,11,0
CES5644 ar,ZBUL,ZBTJ,B9901,,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,11,0
CES5644 de,ZBTJ,ZSSS,B9901,,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,11,0
CSN6580 ar,ZUCK,ZBTJ,B9911,,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,11,0
CSN6569 ar,ZYCC,ZBTJ,B9953,,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,11,0
CSN6569 de,ZBTJ,ZLXY,B9953,,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,11,0
QDA9853 ar,ZSQD,ZBTJ,B9956,,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,11,0
QDA9853 de,ZBTJ,ZBLA,B9956,,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,11,0
QDA9854 ar,ZBLA,ZBTJ,B9956,,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,11,0
QDA9854 de,ZBTJ,ZSQD,B9956,,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,11,0
GCR7990 ar,RJTT,ZBTJ,B9983,,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,11,0
GCR7855 de,ZBTJ,ZPPP,B9983,,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,11,0
GCR7856 ar,ZPPP,ZBTJ,B9983,,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,11,0
GCR7989 de,ZBTJ,RJTT,B9983,,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,11,0
GCR7876 ar,ZLXY,ZBTJ,B9987,,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,11,0
GCR7977 de,ZBTJ,RJBB,B9987,,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,11,0
GCR7978 ar,RJBB,ZBTJ,B9987,,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,11,0
GCR7877 de,ZBTJ,ZLXN,B9987,,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,11,0
GCR7878 ar,ZLXN,ZBTJ,B9987,,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,11,0
CRK363 de,ZBTJ,VHHH,BLNT,,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,11,0
CRK3578 ar,VHHH,ZBTJ,BLPQ,,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,11,0
CRK3579 de,ZBTJ,VHHH,BLPQ,,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,11,0
AMU238 ar,VMMC,ZBTJ,BMAK,,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,11,0
AMU237 de,ZBTJ,VMMC,BMAN,,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,11,0
AAR997 ar,RKSI,ZBTJ,HL7507,,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,11,0
AAR998 de,ZBTJ,RKSI,HL7507,,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,11,0
KAL805 ar,RKSI,ZBTJ,HL7574,,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,11,0
KAL806 de,ZBTJ,RKSI,HL7721,,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,11,0
KAL317 ar,RKSI,ZBTJ,HL8046,,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,11,0
KAL318 de,ZBTJ,RKSI,HL8046,,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,11,0
AAR327 ar,RKSI,ZBTJ,HL8059,,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,11,0
KAL863 ar,RKSI,ZBTJ,HL8242,,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,11,0
KAL864 de,ZBTJ,RKSI,HL8242,,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,11,0
AAR328 de,ZBTJ,RKSI,HL8266,,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,11,0
VGO865 ar,VTSG,ZBTJ,HSNGK,,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,11,0
VGO866 de,ZBTJ,VTSG,HSNGK,,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,11,0
NCT880 ar,VTBD,ZBTJ,HSXBB,,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,11,0
NCT879 de,ZBTJ,VTBD,HSXBB,,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,11,0
JAL841 ar,RJGG,ZBTJ,JA304J,,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,11,0
JAL840 de,ZBTJ,RJGG,JA304J,,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,11,0
ANA8503 ar,RJAA,ZBTJ,JA8664,,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,11,0
ANA8494 de,ZBTJ,RJBB,JA8664,,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,11,0
N779LG ar,WIHH,ZBTJ,N779LG,,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,11,0
HVN500 ar,VVCR,ZBTJ,VNA357,,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,11,0
HVN501 de,ZBTJ,VVCR,VNA357,,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,11,0
VJC5320 ar,VVCR,ZBTJ,VNA642,,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,11,0
VJC5321 de,ZBTJ,VVCR,VNA642,,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,11,0
NEWTGW188 ar,Default,ZBTJ,NEW9VOJD,90.0,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,11,0
NEWTGW187 de,ZBTJ,Default,NEW9VOJD,0.0,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,11,0
NEWCCA1428 ar,Default,ZBTJ,NEWB1418,60.0,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,11,0
NEWCCA1241 de,ZBTJ,Default,NEWB1418,0.0,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,11,0
NEWFZA6556 ar,Default,ZBTJ,NEWB1435,60.0,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,11,0
NEWFZA6556 de,ZBTJ,Default,NEWB1435,0.0,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,11,0
NEWOKA2868 ar,Default,ZBTJ,NEWB1450,60.0,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,11,0
NEWOKA2833 de,ZBTJ,Default,NEWB1450,0.0,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,11,0
NEWFZA655U de,ZBTJ,Default,NEWB1562,0.0,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,11,0
NEWCDG4718 de,ZBTJ,Default,NEWB1746,0.0,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,11,0
NEWCDG4718 ar,Default,ZBTJ,NEWB1746,60.0,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,11,0
NEWGCR7826 ar,Default,ZBTJ,NEWB1850,180.0,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,11,0
NEWGCR7865 de,ZBTJ,Default,NEWB1850,0.0,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,11,0
NEWCXA8126 de,ZBTJ,Default,NEWB1964,0.0,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,11,0
NEWCXA868 ar,Default,ZBTJ,NEWB1964,60.0,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,11,0
NEWCKK214 ar,Default,ZBTJ,NEWB2079,90.0,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,11,0
