data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,delay
51520170819,NEWCCA1241,ZBTJ,Default,55500,64500,58260,65580,B738,35.8,AirChina,Default,202,NEWB1418,0
51520170819,NEWCCA1534,Default,ZBTJ,39420,47820,47580,53700,B737,35.8,AirChina,Default,108,NEWB1418,120
51520170819,NEWCCA1533,ZBTJ,Default,30420,35700,32940,38040,B737,35.8,AirChina,Default,118,NEWB1418,0
51520170819,NEWOKA2946,Default,ZBTJ,62460,73560,63240,72900,B739,34.3,OkayAirways,Default,223,NEWB1420,60
51520170819,NEWOKA2788,ZBTJ,Default,78000,3300,80280,89400,B739,34.3,OkayAirways,Default,226,NEWB1420,0
51520170819,NEWOKA2945,ZBTJ,Default,27900,40200,29220,40080,B739,34.3,OkayAirways,Default,225,NEWB1420,0
51520170819,NEWOKA2834,Default,ZBTJ,-10440,-2040,9480,16500,B738,35.8,OkayAirways,Default,226,NEWB1420,60
51520170819,NEWCSH9063,Default,ZBTJ,57360,66060,64380,70620,B738,35.8,ShanghaiAirlines,Default,609,NEWB1453,60
51520170819,NEWCSH9064,ZBTJ,Default,73160,78900,76620,0,B738,35.8,ShanghaiAirlines,Default,609,NEWB1453,0
51520170819,NEWCHH7798,ZBTJ,Default,69600,75000,71040,77400,B738,35.8,HainanAirlines,Default,214,NEWB1492,0
51520170819,NEWCHH7797,Default,ZBTJ,58020,66120,59460,66540,B738,35.8,HainanAirlines,Default,415,NEWB1492,120
51520170819,NEWCHH7201,ZBTJ,Default,73200,84300,73740,82380,B738,35.8,HainanAirlines,Default,204,NEWB1501,0
51520170819,NEWCHH7202,Default,ZBTJ,58260,69360,60420,69660,B738,35.8,HainanAirlines,Default,415R,NEWB1501,60
51520170819,NEWCCA1678,Default,ZBTJ,53880,64080,57600,66480,B738,35.8,AirChina,Default,109,NEWB1526,180
51520170819,NEWCCA1679,ZBTJ,Default,69000,76200,70740,77040,B738,35.8,AirChina,Default,201,NEWB1526,0
51520170819,NEWCCA1678,ZBTJ,Default,42500,52400,44700,53040,B738,35.8,AirChina,Default,202,NEWB1526,0
51520170819,NEWCCA1677,Default,ZBTJ,28380,36480,33300,39780,B738,35.8,AirChina,Default,108,NEWB1526,180
51520170819,NEWCSN6580,Default,ZBTJ,47940,56640,50100,58140,A320,34.1,ChinaSouthernAirlines,Default,220,NEWB1651,240
51520170819,NEWCSN6580,ZBTJ,Default,60300,64200,62520,65340,A320,34.1,ChinaSouthernAirlines,Default,221,NEWB1651,0
51520170819,NEWGCR7584,ZBTJ,Default,56700,63600,57720,63060,A320,34.1,TianjinAirlines,Default,414R,NEWB1659,0
51520170819,NEWGCR7584,Default,ZBTJ,45120,52920,45600,51600,A320,34.1,TianjinAirlines,Default,417,NEWB1659,120
51520170819,NEWGCR7577,Default,ZBTJ,33660,47160,33780,45720,A320,34.1,TianjinAirlines,Default,411,NEWB1692,60
51520170819,NEWGCR7577,ZBTJ,Default,51000,57300,54480,60240,A320,34.1,TianjinAirlines,Default,417,NEWB1692,0
51520170819,NEWQDA9853,ZBTJ,Default,36000,45300,36600,44400,A320,34.1,SKYLEGEND,Default,114,NEWB1695,0
51520170819,NEWQDA9853,Default,ZBTJ,24660,29760,25320,28440,A320,34.1,SKYLEGEND,Default,111,NEWB1695,60
51520170819,NEWDKH1135,ZBTJ,Default,63300,69600,66300,71640,A321,34.1,ShanghaiJuneyaoAirlines,Default,116,NEWB1808,0
51520170819,NEWDKH1135,Default,ZBTJ,51360,59760,55080,60840,A321,34.1,ShanghaiJuneyaoAirlines,Default,116,NEWB1808,60
51520170819,NEWGCR7816,Default,ZBTJ,55560,60360,67500,70920,A320,34.1,TianjinAirlines,Default,410,NEWB1849,60
51520170819,NEWGCR7989,ZBTJ,Default,72600,83100,75360,0,A320,34.1,TianjinAirlines,Default,411,NEWB1849,0
51520170819,NEWGCR7970,Default,ZBTJ,12960,23460,15300,22980,A320,34.1,TianjinAirlines,Default,410,NEWB1850,60
51520170819,NEWGCR7839,ZBTJ,Default,28500,43800,28740,42660,A320,34.1,TianjinAirlines,Default,409,NEWB1850,0
51520170819,NEWCXA8125,Default,ZBTJ,31860,42060,38700,48300,B738,35.8,XiamenAirlines,Default,230,NEWB1913,60
51520170819,NEWCXA867,ZBTJ,Default,50700,60900,52440,61860,B738,35.8,XiamenAirlines,Default,229,NEWB1913,0
51520170819,NEWOKA2710,Default,ZBTJ,55860,64860,59400,67680,B738,35.8,OkayAirways,Default,224,NEWB1963,60
51520170819,NEWOKA2707,ZBTJ,Default,75900,80400,76260,78720,B739,34.3,OkayAirways,Default,222,NEWB1963,0
51520170819,NEWOKA2878,Default,ZBTJ,-18540,-10740,360,6720,B738,35.8,OkayAirways,Default,224,NEWB1963,60
51520170819,NEWOKA2709,ZBTJ,Default,39300,48600,45720,54240,B738,35.8,OkayAirways,Default,222,NEWB1963,0
51520170819,NEWCDG4801,Default,ZBTJ,26760,37260,38280,46980,B738,35.8,shandongAirlines,Default,118,NEWB1987,60
51520170819,NEWCDG8709,ZBTJ,Default,40500,48300,51180,57180,B738,35.8,shandongAirlines,Default,203,NEWB1987,0
51520170819,NEWCDG4802,ZBTJ,Default,76500,86100,82260,90720,B738,35.8,shandongAirlines,Default,202,NEWB1987,0
51520170819,NEWCDG8710,Default,ZBTJ,64860,72960,72720,78660,B738,35.8,shandongAirlines,Default,202,NEWB1987,60
51520170819,NEWCAO1070,ZBTJ,Default,60900,68100,1680,8100,B77L,64.8,AirChinaInternationalCorporation,Default,105,NEWB2096,0
51520170819,NEWCES2083,Default,ZBTJ,36060,44460,41280,48180,A320,34.1,ChinaEasternAirlines,Default,218,NEWB2229,60
51520170819,NEWCES2083,ZBTJ,Default,52500,56100,56160,59820,A320,34.1,ChinaEasternAirlines,Default,217,NEWB2229,0
51520170819,NEWCCA177Y,Default,ZBTJ,23460,31260,24240,30120,A319,34.09,AirChina,Default,109,NEWB2404,60
51520170819,NEWCCA177X,ZBTJ,Default,34200,41400,43020,49680,A319,34.09,AirChina,Default,107,NEWB2404,0
