data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,delay
220190807,NEWDKH1136,ZBTJ,Default,60600,68400,61740,67440,A320,34.1,ShanghaiJuneyaoAirlines,Default,114,NEWB1006,0
220190807,NEWDKH1136,Default,ZBTJ,49620,56520,49380,54720,A320,34.1,ShanghaiJuneyaoAirlines,Default,116,NEWB1006,120
220190807,NEWGCR7854,Default,ZBTJ,75360,83160,78000,83760,E190,28.72,TianjinAirlines,Default,411,NEWB1030,60
220190807,NEWGCR7889,ZBTJ,Default,34140,43500,39600,48300,E190,28.72,TianjinAirlines,Default,415R,NEWB1030,0
220190807,NEWGCR7928,Default,ZBTJ,-6840,-84240,12600,20400,A320,34.1,TianjinAirlines,Default,215,NEWB1030,60
220190807,NEWLHA4015,Default,ZBTJ,8760,15060,10080,15840,B733,28.3,LonghaoAirlines,Default,886L,NEWB1110,60
220190807,NEWLHA4016,ZBTJ,Default,18000,24600,19440,24840,B733,28.3,LonghaoAirlines,Default,886L,NEWB1110,0
220190807,NEWCES2370,ZBTJ,Default,68400,76200,68640,74940,A20N,35.8,ChinaEasternAirlines,Default,217,NEWB1211,0
220190807,NEWCES2370,Default,ZBTJ,59460,63960,59760,63120,A20N,35.8,ChinaEasternAirlines,Default,217,NEWB1211,60
220190807,NEWCCA1402,Default,ZBTJ,73260,84960,75960,86340,B738,35.8,AirChina,Default,118,NEWB1219,60
220190807,NEWCCA1396,Default,ZBTJ,31560,42660,46620,55380,B738,35.8,AirChina,Default,202,NEWB1219,60
220190807,NEWCCA1401,ZBTJ,Default,58400,70300,60540,71700,B738,35.8,AirChina,Default,108,NEWB1219,0
220190807,NEWOKA2820,Default,ZBTJ,43260,53460,43440,52920,B738,35.8,OkayAirways,Default,223,NEWB1267,60
220190807,NEWOKA3083,ZBTJ,Default,57300,68400,57120,66360,B739,34.3,OkayAirways,Default,226,NEWB1267,0
220190807,NEWCXA8145,ZBTJ,Default,40500,50400,50160,58380,B738,35.8,XiamenAirlines,Default,230,NEWB1302,0
220190807,NEWCXA8145,Default,ZBTJ,27360,36660,28740,37800,B738,35.8,XiamenAirlines,Default,229,NEWB1302,60
220190807,NEWCXA8146,Default,ZBTJ,53460,62160,62820,69960,B738,35.8,XiamenAirlines,Default,228,NEWB1302,60
220190807,NEWCXA8146,ZBTJ,Default,66240,75000,75420,83400,B738,35.8,XiamenAirlines,Default,230,NEWB1302,0
220190807,NEWCCA1530,Default,ZBTJ,40260,50760,49320,57420,B738,35.8,AirChina,Default,201,NEWB1418,60
220190807,NEWCCA1527,ZBTJ,Default,59400,66900,64440,69720,B738,35.8,AirChina,Default,202,NEWB1418,0
220190807,NEWCDG4718,ZBTJ,Default,51600,55800,52620,56040,B738,35.8,shandongAirlines,Default,107,NEWB1511,0
220190807,NEWCDG4718,Default,ZBTJ,43040,48140,43160,47060,B738,35.8,shandongAirlines,Default,109,NEWB1511,140
220190807,NEWOKA3025,ZBTJ,Default,47700,61200,50760,0,B738,35.8,OkayAirways,Default,224,NEWB1521,0
220190807,NEWOKA2787,Default,ZBTJ,24960,36660,24660,33600,B739,34.3,OkayAirways,Default,226,NEWB1521,60
