data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,changing times,remote numbers
20170817,TGW187,ZBTJ,WSSS,33600,55200,34620,0,B788,60.0,SCOOTER,16R,101,9VOJA,205.0,5.0
20170817,TGW188,WSSS,ZBTJ,5400,27000,6600,26100,B788,60.0,SCOOTER,16L,105,9VOJA,,
20170817,CCA8293,ZBTJ,ZWTL,33600,48000,34140,48000,B738,35.8,AirChina,16R,,B1418,,
20170817,CCA8294,ZWTL,ZBTJ,67800,80400,67140,79020,B738,35.8,AirChina,16L,,B1418,,
20170817,OKA1420,PGSN,ZBTJ,20400,40800,21660,40860,B739,34.3,OkayAirways,16L,,B1420,,
20170817,FZA6555,ZSFZ,ZBTJ,65400,74400,66600,76440,B738,35.8,STRAITAIR,16L,,B1435,,
20170817,FZA6555,ZBTJ,ZYHB,78000,85200,80100,86460,B738,35.8,STRAITAIR,16R,,B1435,,
20170817,OKA2990,RJTT,ZBTJ,10800,21600,16440,27000,B738,35.8,OkayAirways,16L,,B1450,,
20170817,OKA3035,ZBTJ,ZSNT,39000,45600,39540,45060,B738,35.8,OkayAirways,16R,,B1450,,
20170817,CDG4717,ZSQD,ZBTJ,25200,30000,26100,29460,B738,35.8,shandongAirlines,16L,,B1510,,
20170817,CDG4717,ZBTJ,ZBHH,33600,39000,34440,38520,B738,35.8,shandongAirlines,16R,,B1510,,
20170817,CDG4718,ZBHH,ZBTJ,42900,48000,45060,49380,B738,35.8,shandongAirlines,16L,,B1510,,
20170817,CDG4718,ZBTJ,ZSQD,51600,55800,55620,58440,B738,35.8,shandongAirlines,16R,,B1510,,
20170816,OKA2852,ZLXY,ZBTJ,-4200,-82800,-1800,3600,B739,34.3,OkayAirways,16R,,B1522,,
20170817,OKA2823,ZBTJ,ZLXY,26400,32100,25860,31980,B738,35.8,OkayAirways,16R,,B1522,,
20170817,CCA8279,ZBTJ,ZBYN,46500,52200,48780,52080,B738,35.8,AirChina,16R,,B1528,,
20170817,CCA8280,ZBYN,ZBTJ,75000,79500,74760,77760,B738,35.8,AirChina,16L,,B1528,,
20170817,CHH7167,ZYTL,ZBTJ,26400,30900,26220,28980,B738,35.8,HainanAirlines,16L,,B1547,,
20170817,CHH7202,ZGGG,ZBTJ,58200,69300,59160,68460,B738,35.8,HainanAirlines,16L,,B1548,,
20170817,CHH7201,ZBTJ,ZGGG,73200,84300,73800,82680,B738,35.8,HainanAirlines,16R,,B1548,,
20170817,OKA291A,ZSQD,ZBTJ,28800,32100,42720,45780,B739,34.3,OkayAirways,16L,,B1581,,
20170817,OKA2709,ZBTJ,ZSFZ,39300,48600,52080,60960,B738,35.8,OkayAirways,16R,,B1581,,
20170817,OKA2710,ZSFZ,ZBTJ,55800,64800,65040,75300,B738,35.8,OkayAirways,16L,,B1581,,
20170817,LKE972R,ZBTJ,ZUMY,46800,54000,51120,59340,B738,35.8,LUCKYAIR,16R,,B1586,,
20170817,QDA9853,ZSQD,ZBTJ,24600,29700,25860,31200,A320,34.1,SKYLEGEND,16L,,B1617,,
20170817,QDA9853,ZBTJ,ZBLA,36000,45300,36540,44400,A320,34.1,SKYLEGEND,16R,,B1617,,
20170817,QDA9854,ZBLA,ZBTJ,58200,67500,58020,67200,A320,34.1,SKYLEGEND,16L,,B1617,,
20170817,QDA9854,ZBTJ,ZSQD,75000,79500,75300,78240,A320,34.1,SKYLEGEND,16R,,B1617,,
20170817,DKH1135,ZSPD,ZBTJ,51300,59700,60480,66660,A321,34.1,ShanghaiJuneyaoAirlines,16L,,B1646,,
20170817,DKH1135,ZBTJ,ZYBS,64200,69600,71100,77700,A321,34.1,ShanghaiJuneyaoAirlines,16R,,B1646,,
20170817,GCR7583,ZLXY,ZBTJ,24600,31200,25140,31200,A320,34.1,TianjinAirlines,16L,,B1659,,
20170817,GCR7583,ZBTJ,ZYHB,35400,42000,35220,41760,A320,34.1,TianjinAirlines,16R,,B1659,,
20170817,GCR7584,ZYHB,ZBTJ,45000,52800,45840,52260,A320,34.1,TianjinAirlines,16L,,B1659,,
20170817,GCR7584,ZBTJ,ZLXY,56700,63600,63300,69180,A320,34.1,TianjinAirlines,16R,,B1659,,
20170817,CCA8225,ZHHH,ZBTJ,29700,36600,29700,35220,A320,34.1,AirChina,16L,,B1687,,
20170817,CCA8225,ZBTJ,ZYDQ,40200,46500,40020,46560,A320,34.1,AirChina,16R,,B1687,,
20170817,CCA8226,ZYDQ,ZBTJ,50100,57000,50640,56880,A320,34.1,AirChina,16L,,B1687,,
20170817,CCA8226,ZBTJ,ZHHH,62100,69600,63000,68520,A320,34.1,AirChina,16R,,B1687,,
20170817,GCR7578,ZYCC,ZBTJ,61200,67200,63240,70020,A320,34.1,TianjinAirlines,16L,,B1692,,
20170817,GCR7578,ZBTJ,ZWWW,71700,600,75660,90180,A320,34.1,TianjinAirlines,16R,,B1692,,
20170817,CSN8558,ZBTJ,ZGGG,23700,35700,24480,34080,B737,35.8,ChinaSouthernAirlines,16R,,B1700,,
20170817,EPA6283,ZLLL,ZBTJ,45600,54600,45720,52500,B738,35.8,DONGHAIAIR,16L,,B1705,,
20170817,EPA6284,ZBTJ,ZLLL,58800,67500,69600,76920,B738,35.8,DONGHAIAIR,16R,,B1705,,
20170817,CSZ9121,ZGSZ,ZBTJ,25200,36300,26040,35580,B739,34.3,ShenzhenAirlines,16L,,B1713,,
20170817,JYH1056,ZBTJ,ZGGG,44100,54900,47220,57000,B738,35.8,TRANSJADE,16R,,B1715,,
20170817,JYH1055,ZGGG,ZBTJ,23100,35100,24480,33300,B738,35.8,TRANSJADE,16L,,B1716,,
20170817,CSN3133,ZGGG,ZBTJ,30300,41400,31320,40260,B738,35.8,ChinaSouthernAirlines,16L,,B1737,,
20170817,CCA167R,ZBTJ,ZYHB,21600,28800,20880,26700,B738,35.8,AirChina,16R,,B1762,,
20170817,CCA1677,ZYHB,ZBTJ,28200,36300,33000,39300,B738,35.8,AirChina,16L,,B1762,,
20170817,CCA1677,ZBTJ,ZGKL,41700,50400,45060,54780,B738,35.8,AirChina,16R,,B1762,,
20170817,CCA1678,ZGKL,ZBTJ,53700,63900,58500,67080,B738,35.8,AirChina,16L,,B1762,,
20170817,CCA1678,ZBTJ,ZYHB,69000,76200,72480,80100,B738,35.8,AirChina,16R,,B1762,,
20170817,CHH7726,ZYHB,ZBTJ,59100,66600,60660,67200,B738,35.8,HainanAirlines,16L,,B1786,,
20170817,CHH7726,ZBTJ,ZGHA,70200,79200,71760,78780,B738,35.8,HainanAirlines,16R,,B1786,,
20170817,CHH7168,ZBTJ,ZYTL,36900,40500,37200,39900,B738,35.8,HainanAirlines,16R,,B1797,,
20170817,CSC881T,ZBTJ,ZSHC,30000,34800,29640,35640,A320,34.1,SichuanAirlines,16R,,B1818,,
20170817,CSN6579,ZYTL,ZBTJ,27000,30600,26940,29700,A320,34.1,ChinaSouthernAirlines,16L,,B1829,,
20170817,CSN6579,ZBTJ,ZUCK,34200,44100,41700,49800,A320,34.1,ChinaSouthernAirlines,16R,,B1829,,
20170816,GCR7876,ZLXY,ZBTJ,-3000,-84000,-1500,4080,A320,34.1,TianjinAirlines,16R,,B1850,,
20170817,GCR7815,ZBTJ,ZSQD,27900,32100,28320,31680,A320,34.1,TianjinAirlines,16R,,B1850,,
20170817,GCR7816,ZSQD,ZBTJ,55500,60300,72900,76080,A320,34.1,TianjinAirlines,16L,,B1850,,
20170817,GCR7887,ZBTJ,ZUUU,70500,79500,80580,88560,A332,60.3,TianjinAirlines,16R,,B1850,,
20170817,GCR7896,ZUCK,ZBTJ,32400,41400,33120,40920,A320,34.1,TianjinAirlines,16L,,B1851,,
20170817,GCR7901,ZBTJ,ZLXY,48900,55800,56220,62280,A332,60.3,TianjinAirlines,16R,,B1851,,
20170817,CES2083,ZSPD,ZBTJ,35700,44400,40740,47580,A320,34.1,ChinaEasternAirlines,16L,,B1865,,
20170817,CES2083,ZBTJ,ZBCF,50400,55800,51360,54540,A320,34.1,ChinaEasternAirlines,16R,,B1865,,
20170817,CES2084,ZBCF,ZBTJ,59700,64800,59640,62760,A320,34.1,ChinaEasternAirlines,16L,,B1865,,
20170817,CES2084,ZBTJ,ZSPD,68400,81060,74880,81300,A320,34.1,ChinaEasternAirlines,16R,,B1865,,
20170817,CQH869X,ZBTJ,ZYTX,37800,40500,41580,45540,A320,34.1,ShanghaiSpringAirlines,16R,,B1896,,
20170817,FZA6556,ZYHB,ZBTJ,41700,49500,42360,48960,B738,35.8,STRAITAIR,16L,,B1906,,
20170817,FZA6556,ZBTJ,ZSFZ,53100,62400,61080,70020,B738,35.8,STRAITAIR,16R,,B1906,,
20170817,CSN6655,ZSYW,ZBTJ,36900,45300,39720,46320,B738,35.8,ChinaSouthernAirlines,16L,,B1920,,
20170817,CSN6656,ZBTJ,ZSYW,48900,57000,57480,64020,B738,35.8,ChinaSouthernAirlines,16R,,B1920,,
20170817,OKA2862,ZGHA,ZBTJ,62700,70800,63000,70200,B738,35.8,OkayAirways,16L,,B1963,,
20170817,OKA2707,ZBTJ,ZYTL,75900,80100,76560,79140,B739,34.3,OkayAirways,16R,,B1963,,
20170817,CXA868,ZSAM,ZBTJ,54600,64500,59460,68640,B738,35.8,XiamenAirlines,16L,,B1969,,
20170817,CXA8126,ZBTJ,ZSAM,74100,84000,75540,83400,B738,35.8,XiamenAirlines,16R,,B1969,,
20170817,CDG8709,ZBTJ,ZLIC,40500,48300,41400,48420,B738,35.8,shandongAirlines,16R,,B1987,,
20170817,CDG8710,ZLIC,ZBTJ,64800,72900,64800,70920,B738,35.8,shandongAirlines,16L,,B1987,,
20170817,CDG4802,ZBTJ,ZSAM,76500,86100,79980,88260,B738,35.8,shandongAirlines,16R,,B1987,,
20170817,CKK214,EKCH,ZBTJ,64800,8700,12480,43320,B77L,64.8,ChinaCargoAirlines,16L,,B2083,,
20170817,CAO1070,KJFK,ZBTJ,1500,55200,85740,47820,B77L,64.8,AirChinaInternationalCorporation,16L,105,B2094,,
20170817,CAO1070,ZBTJ,ZSPD,80700,1800,86040,92040,B77L,64.8,AirChinaInternationalCorporation,16R,101,B2094,,
20170817,CSN6333,ZBTJ,ZYTL,52500,59700,57000,60000,A320,34.1,ChinaSouthernAirlines,16R,,B2350,,
20170816,CCA1771,ZSHC,ZBTJ,-27600,-19800,4020,9720,A319,34.09,AirChina,16R,,B2404,,
20170817,CSN6126,ZBTJ,ZYTL,49800,58980,56400,59340,A321,34.1,ChinaSouthernAirlines,16R,,B2417,,
20170817,LHA4015,ZSNT,ZBTJ,9600,15600,10500,15960,B733,28.3,LonghaoAirlines,16R,,B2572,,
20170817,LHA4016,ZBTJ,ZSNT,18600,24900,20040,25320,B733,28.3,LonghaoAirlines,16R,,B2572,,
20170817,CYZ9101,ZBTJ,ZSNJ,1500,7800,16260,0,B733,28.3,ChinaPost,16R,,B2882,,
20170817,YZR7943,ZBTJ,ZGSZ,3600,15600,17340,0,B733,28.3,YangtzeRiverExpress,16R,,B2885,,
20170817,YZR7944,ZSNB,ZBTJ,16500,24300,45240,52380,B733,28.3,YangtzeRiverExpress,16L,,B2885,,
20170817,CYZ9102,ZSNJ,ZBTJ,22200,28500,23400,28260,B734,28.9,ChinaPost,16L,,B2892,,
20170817,CYZ9111,ZBTJ,ZLLL,31500,40500,31920,39480,B734,28.9,ChinaPost,16R,,B2892,,
20170817,CYZ9112,ZLLL,ZBTJ,76200,84900,77160,83400,B734,28.9,ChinaPost,16R,,B2892,,
20170817,CSS6863,ZBTJ,ZSHC,13800,21000,14880,0,B752,38.05,SHUNFENG,16R,,B2899,,
20170817,CSS6863,ZYTX,ZBTJ,4500,10200,4980,8820,B752,38.05,SHUNFENG,16R,,B2899,,
20170817,GCR7911,ZBTJ,ZBCF,29700,34800,29880,33600,E145,20.04,TianjinAirlines,16R,,B3092,,
20170817,GCR7912,ZBCF,ZBTJ,38100,42600,39780,43200,E145,20.04,TianjinAirlines,16L,,B3092,,
20170817,GCR7849,ZBTJ,ZYCY,59100,62700,69420,72600,E145,20.04,TianjinAirlines,16R,,B3092,,
20170817,GCR7850,ZYCY,ZBTJ,70800,75600,75300,78840,E145,20.04,TianjinAirlines,16L,,B3092,,
